time_idx,Real,predict
9985,0.111,0.381
9986,0.101,0.092
9987,0.093,0.062
9988,0.103,0.067
9989,0.095,0.077
9990,0.096,0.074
9991,0.097,0.075
9992,0.093,0.073
9993,0.265,0.069
9994,0.098,0.062
9995,0.093,0.055
9996,0.093,0.046
9997,0.095,0.041
9998,0.091,0.039
9999,0.099,0.039
10000,0.089,0.039
10001,0.099,0.039
10002,0.095,0.04
10003,0.096,0.042
10004,0.099,0.044
10005,0.092,0.047
10006,0.102,0.046
10007,0.091,0.045
10008,0.101,0.045
10009,0.132,0.044
10010,0.101,0.043
10011,0.096,0.042
10012,0.095,0.044
10013,0.098,0.045
10014,0.101,0.045
10015,0.09,0.044
10016,0.081,0.044
10017,0.092,0.045
10018,0.287,0.044
10019,0.235,0.042
10020,0.085,0.043
10021,0.088,0.045
10022,0.083,0.046
10023,0.092,0.045
10024,0.079,0.045
10025,0.086,0.046
10026,0.083,0.046
10027,0.082,0.043
10028,0.086,0.043
10029,0.078,0.044
10030,0.411,0.045
10031,0.171,0.045
10032,0.107,0.044
10033,0.104,0.046
10034,0.091,0.047
10035,0.085,0.045
10036,0.091,0.043
10037,0.082,0.044
10038,0.091,0.045
10039,0.085,0.045
10040,0.092,0.045
10041,0.563,0.046
10042,0.042,0.048
10043,0.037,0.047
10044,0.037,0.044
10045,0.037,0.043
10046,0.037,0.045
10047,0.037,0.045
10048,0.038,0.045
10049,0.037,0.045
10050,0.034,0.048
10051,0.032,0.048
10052,0.032,0.045
10053,0.032,0.043
10054,0.037,0.044
10055,0.038,0.045
10056,0.037,0.045
10057,0.039,0.045
10058,0.037,0.047
10059,0.038,0.049
10060,0.039,0.046
10061,0.033,0.043
10062,0.025,0.044
10063,0.036,0.045
10064,0.039,0.045
10065,0.04,0.045
10066,0.038,0.047
10067,0.038,0.049
10068,0.049,0.048
10069,0.031,0.044
10070,0.038,0.044
10071,0.039,0.045
10072,0.038,0.045
10073,0.037,0.045
10074,0.038,0.046
10075,0.087,0.048
10076,0.454,0.049
10077,0.392,0.045
10078,0.383,0.043
10079,0.555,0.045
10080,0.399,0.045
10081,0.326,0.045
10082,0.096,0.046
10083,0.084,0.048
10084,0.093,0.049
10085,0.088,0.047
10086,0.087,0.044
10087,0.088,0.044
10088,0.095,0.045
10089,0.034,0.045
10090,0.036,0.045
10091,0.036,0.047
10092,0.035,0.049
10093,0.036,0.048
10094,0.035,0.044
10095,0.036,0.044
10096,0.033,0.045
10097,0.032,0.045
10098,0.031,0.045
10099,0.029,0.046
10100,0.467,0.049
10101,0.481,0.049
10102,0.399,0.045
10103,0.442,0.044
10104,0.281,0.045
10105,0.07,0.046
10106,0.09,0.045
10107,0.101,0.046
10108,0.092,0.048
10109,0.096,0.049
10110,0.095,0.046
10111,0.093,0.044
10112,0.1,0.045
10113,0.135,0.046
10114,0.526,0.045
10115,0.109,0.046
10116,0.097,0.048
10117,0.089,0.049
10118,0.101,0.047
10119,0.092,0.044
10120,0.094,0.044
10121,0.094,0.045
10122,0.091,0.046
10123,0.454,0.046
10124,1.103,0.047
10125,0.459,0.049
10126,0.451,0.048
10127,0.394,0.045
10128,0.16,0.044
10129,0.055,0.045
10130,0.09,0.046
10131,0.091,0.046
10132,0.089,0.046
10133,0.09,0.049
10134,0.09,0.049
10135,0.09,0.046
10136,0.093,0.044
10137,0.619,0.045
10138,0.321,0.046
10139,0.127,0.046
10140,0.136,0.046
10141,0.041,0.048
10142,0.036,0.049
10143,0.036,0.047
10144,0.037,0.044
10145,0.037,0.045
10146,0.071,0.046
10147,0.342,0.046
10148,0.543,0.046
10149,0.556,0.048
10150,0.761,0.049
10151,0.559,0.048
10152,0.211,0.044
