time_idx,Real,predict
9985,0.189,0.215
9986,0.207,0.205
9987,0.163,0.19
9988,0.215,0.19
9989,0.211,0.22
9990,0.241,0.282
9991,0.35,0.351
9992,0.276,0.399
9993,0.57,0.415
9994,0.339,0.374
9995,0.293,0.317
9996,0.22,0.286
9997,0.65,0.264
9998,0.261,0.244
9999,0.466,0.234
10000,0.318,0.249
10001,0.329,0.283
10002,0.383,0.32
10003,0.357,0.341
10004,1.047,0.34
10005,1.172,0.313
10006,0.405,0.268
10007,0.235,0.232
10008,0.185,0.208
10009,0.204,0.193
10010,0.156,0.184
10011,0.247,0.181
10012,0.193,0.184
10013,0.199,0.192
10014,0.155,0.205
10015,0.276,0.225
10016,0.766,0.255
10017,0.382,0.297
10018,0.347,0.342
10019,0.434,0.383
10020,0.435,0.415
10021,0.533,0.431
10022,0.311,0.438
10023,0.526,0.446
10024,0.309,0.454
10025,0.259,0.457
10026,0.549,0.445
10027,1.879,0.415
10028,1.007,0.373
10029,0.307,0.327
10030,0.3,0.286
10031,0.202,0.251
10032,0.251,0.224
10033,0.189,0.204
10034,0.214,0.189
10035,0.168,0.181
10036,0.18,0.177
10037,0.205,0.177
10038,0.155,0.178
10039,0.186,0.181
10040,0.253,0.187
10041,0.325,0.196
10042,0.313,0.212
10043,0.621,0.236
10044,0.333,0.266
10045,0.724,0.295
10046,0.618,0.321
10047,0.384,0.344
10048,0.399,0.362
10049,0.552,0.379
10050,0.378,0.399
10051,0.699,0.421
10052,0.961,0.443
10053,0.356,0.457
10054,0.363,0.455
10055,0.212,0.438
10056,0.214,0.409
10057,0.223,0.374
10058,0.18,0.339
10059,0.198,0.306
10060,0.201,0.276
10061,0.169,0.25
10062,0.228,0.225
10063,0.2,0.204
10064,0.612,0.189
10065,0.244,0.18
10066,0.239,0.175
10067,0.284,0.174
10068,0.176,0.175
10069,0.211,0.178
10070,0.163,0.183
10071,0.191,0.192
10072,0.256,0.207
10073,0.184,0.228
10074,1.069,0.256
10075,1.621,0.284
10076,0.967,0.312
10077,0.324,0.336
10078,0.28,0.358
10079,0.282,0.377
10080,0.284,0.397
10081,0.191,0.418
10082,0.237,0.438
10083,0.206,0.452
10084,0.225,0.452
10085,0.305,0.439
10086,0.185,0.414
10087,0.196,0.382
10088,0.259,0.349
10089,0.208,0.317
10090,0.224,0.288
10091,0.272,0.261
10092,0.324,0.236
10093,0.332,0.213
10094,0.302,0.196
10095,0.34,0.184
10096,0.387,0.177
10097,0.507,0.174
10098,0.356,0.174
10099,0.355,0.176
10100,0.968,0.18
10101,0.301,0.187
10102,0.233,0.198
10103,0.175,0.215
10104,0.193,0.238
10105,0.216,0.265
10106,0.177,0.292
10107,0.246,0.318
10108,0.288,0.342
10109,0.184,0.363
10110,0.188,0.383
10111,0.211,0.404
10112,0.814,0.425
10113,0.739,0.443
10114,0.255,0.451
10115,0.242,0.447
10116,1.019,0.43
10117,0.56,0.404
10118,0.691,0.373
10119,0.895,0.341
10120,0.439,0.311
10121,0.475,0.283
10122,0.27,0.257
10123,0.259,0.233
10124,0.377,0.211
10125,0.463,0.194
10126,0.254,0.183
10127,0.269,0.177
10128,0.166,0.175
10129,0.21,0.175
10130,0.18,0.177
10131,0.168,0.181
10132,0.221,0.189
10133,0.2,0.2
10134,0.176,0.217
10135,0.205,0.24
10136,0.267,0.265
10137,0.322,0.292
10138,0.204,0.318
10139,0.199,0.342
10140,0.387,0.363
10141,0.998,0.384
10142,0.337,0.405
10143,0.333,0.426
10144,0.349,0.443
10145,0.293,0.451
10146,0.25,0.446
10147,1.351,0.429
10148,0.613,0.404
10149,0.399,0.374
10150,0.301,0.343
10151,0.808,0.314
10152,0.143,0.286
