time_idx,Real,predict
9985,0.135,0.125
9986,0.057,0.135
9987,0.157,0.141
9988,0.139,0.146
9989,0.084,0.149
9990,0.097,0.151
9991,0.106,0.153
9992,0.074,0.154
9993,0.171,0.155
9994,0.219,0.156
9995,0.137,0.157
9996,0.05,0.158
9997,0.138,0.158
9998,0.049,0.159
9999,0.138,0.159
10000,0.058,0.16
10001,0.121,0.16
10002,0.226,0.16
10003,0.857,0.16
10004,0.595,0.161
10005,0.271,0.161
10006,0.086,0.161
10007,0.113,0.161
10008,0.099,0.161
10009,0.103,0.161
10010,0.094,0.161
10011,0.11,0.162
10012,0.082,0.162
10013,0.118,0.162
10014,0.07,0.162
10015,0.127,0.162
10016,0.06,0.162
10017,0.18,0.162
10018,0.16,0.162
10019,0.118,0.162
10020,0.151,0.162
10021,0.114,0.162
10022,0.076,0.162
10023,0.119,0.162
10024,0.069,0.162
10025,0.116,0.162
10026,0.197,0.162
10027,0.498,0.162
10028,0.52,0.162
10029,0.302,0.162
10030,0.319,0.162
10031,0.321,0.162
10032,0.254,0.162
10033,0.097,0.162
10034,0.11,0.162
10035,0.16,0.162
10036,0.14,0.162
10037,0.054,0.162
10038,0.14,0.162
10039,0.053,0.162
10040,0.142,0.162
10041,0.072,0.162
10042,0.228,0.162
10043,0.176,0.162
10044,0.248,0.162
10045,0.177,0.162
10046,0.246,0.162
10047,0.273,0.162
10048,0.288,0.162
10049,0.325,0.162
10050,0.679,0.162
10051,0.551,0.162
10052,0.677,0.161
10053,0.678,0.161
10054,0.33,0.161
10055,0.254,0.161
10056,0.112,0.161
10057,0.087,0.161
10058,0.097,0.161
10059,0.109,0.161
10060,0.104,0.161
10061,0.084,0.161
10062,0.189,0.161
10063,0.425,0.161
10064,0.636,0.161
10065,0.449,0.161
10066,0.144,0.161
10067,0.139,0.161
10068,0.137,0.161
10069,0.135,0.161
10070,0.134,0.161
10071,0.287,0.161
10072,1.007,0.161
10073,0.568,0.161
10074,0.459,0.161
10075,0.536,0.161
10076,0.61,0.161
10077,0.702,0.161
10078,0.476,0.161
10079,0.184,0.161
10080,0.142,0.161
10081,0.142,0.161
10082,0.141,0.161
10083,0.062,0.161
10084,0.095,0.161
10085,0.14,0.161
10086,0.139,0.161
10087,0.407,0.161
10088,0.626,0.161
10089,0.273,0.161
10090,0.162,0.161
10091,0.14,0.161
10092,0.138,0.161
10093,0.137,0.161
10094,0.054,0.161
10095,0.105,0.161
10096,0.277,0.161
10097,0.378,0.161
10098,0.571,0.161
10099,0.511,0.16
10100,0.755,0.16
10101,0.942,0.16
10102,1.575,0.16
10103,1.483,0.16
10104,1.242,0.16
10105,1.177,0.16
10106,0.353,0.16
10107,0.19,0.16
10108,0.138,0.16
10109,0.132,0.16
10110,0.068,0.16
10111,0.471,0.16
10112,0.446,0.16
10113,0.288,0.16
10114,0.176,0.16
10115,0.138,0.16
10116,0.137,0.16
10117,0.758,0.16
10118,0.38,0.16
10119,0.144,0.16
10120,0.505,0.16
10121,0.53,0.16
10122,0.503,0.16
10123,0.483,0.16
10124,0.618,0.16
10125,0.6,0.16
10126,0.797,0.16
10127,0.235,0.16
10128,0.141,0.16
10129,0.138,0.16
10130,0.138,0.16
10131,0.137,0.16
10132,0.094,0.16
10133,0.071,0.16
10134,0.196,0.16
10135,0.507,0.16
10136,0.585,0.16
10137,0.287,0.16
10138,0.147,0.16
10139,0.141,0.16
10140,0.095,0.16
10141,0.09,0.16
10142,0.142,0.16
10143,0.129,0.16
10144,0.336,0.16
10145,0.461,0.16
10146,0.445,0.159
10147,0.42,0.159
10148,0.636,0.159
10149,0.496,0.159
10150,0.791,0.159
10151,0.19,0.159
10152,0.069,0.159
