time_idx,Real,predict
9985,0.713,0.766
9986,0.705,0.72
9987,0.726,0.694
9988,0.717,0.693
9989,0.716,0.715
9990,0.742,0.761
9991,0.871,0.835
9992,0.791,0.941
9993,2.187,1.054
9994,0.985,1.128
9995,1.322,1.146
9996,2.791,1.111
9997,1.951,1.014
9998,1.48,0.853
9999,0.751,0.727
10000,0.813,0.728
10001,1.226,0.782
10002,0.789,0.788
10003,1.273,0.763
10004,1.131,0.749
10005,1.009,0.746
10006,1.027,0.751
10007,1.088,0.765
10008,0.359,0.79
10009,0.086,0.83
10010,0.094,0.886
10011,0.078,0.959
10012,0.059,1.035
10013,0.076,1.086
10014,0.342,1.097
10015,0.785,1.065
10016,0.718,0.981
10017,0.879,0.846
10018,1.984,0.735
10019,0.965,0.729
10020,1.557,0.786
10021,2.594,0.796
10022,1.503,0.767
10023,1.538,0.75
10024,1.512,0.749
10025,0.928,0.76
10026,1.652,0.782
10027,1.165,0.814
10028,0.944,0.857
10029,0.899,0.913
10030,0.899,0.977
10031,0.481,1.034
10032,1.154,1.066
10033,0.826,1.062
10034,0.737,1.017
10035,0.781,0.922
10036,0.779,0.8
10037,0.716,0.73
10038,0.717,0.752
10039,0.712,0.801
10040,0.834,0.798
10041,0.748,0.773
10042,0.838,0.759
10043,0.729,0.76
10044,1.72,0.774
10045,0.885,0.8
10046,1.112,0.836
10047,2.069,0.882
10048,1.657,0.936
10049,1.21,0.991
10050,0.863,1.032
10051,0.453,1.047
10052,0.589,1.027
10053,0.713,0.965
10054,0.732,0.862
10055,1.364,0.765
10056,0.799,0.74
10057,0.767,0.781
10058,0.766,0.811
10059,0.722,0.798
10060,0.736,0.777
10061,0.722,0.768
10062,0.699,0.772
10063,0.72,0.79
10064,0.695,0.819
10065,1.759,0.857
10066,1.689,0.904
10067,1.028,0.954
10068,1.323,0.999
10069,1.031,1.026
10070,0.907,1.025
10071,2.089,0.987
10072,2.742,0.91
10073,1.304,0.813
10074,1.17,0.752
10075,0.752,0.762
10076,0.454,0.803
10077,0.456,0.813
10078,0.621,0.796
10079,0.788,0.781
10080,0.742,0.776
10081,0.721,0.784
10082,0.749,0.805
10083,0.729,0.836
10084,0.754,0.876
10085,0.745,0.921
10086,0.825,0.965
10087,0.945,1.0
10088,0.776,1.013
10089,2.161,0.998
10090,0.779,0.947
10091,0.769,0.865
10092,0.803,0.786
10093,0.831,0.759
10094,0.847,0.785
10095,0.841,0.814
10096,0.897,0.813
10097,1.246,0.797
10098,1.116,0.785
10099,0.685,0.784
10100,0.435,0.796
10101,0.451,0.818
10102,0.554,0.85
10103,0.633,0.888
10104,0.772,0.929
10105,0.758,0.967
10106,0.739,0.992
10107,0.813,0.995
10108,0.761,0.969
10109,0.722,0.913
10110,0.747,0.837
10111,0.929,0.781
10112,0.798,0.775
10113,0.802,0.802
10114,0.778,0.82
10115,0.77,0.815
10116,0.721,0.802
10117,0.789,0.792
10118,0.867,0.793
10119,0.809,0.806
10120,0.798,0.829
10121,0.919,0.859
10122,1.111,0.894
10123,0.846,0.929
10124,0.456,0.959
10125,0.506,0.976
10126,0.55,0.973
10127,0.838,0.944
10128,0.715,0.891
10129,0.732,0.829
10130,0.739,0.791
10131,0.738,0.792
10132,0.707,0.814
10133,0.72,0.826
10134,0.77,0.821
10135,0.926,0.81
10136,0.798,0.802
10137,1.915,0.803
10138,0.94,0.814
10139,1.686,0.834
10140,1.122,0.86
10141,2.224,0.889
10142,0.874,0.917
10143,2.18,0.941
10144,0.957,0.953
10145,0.855,0.948
10146,1.103,0.925
10147,1.314,0.884
10148,0.517,0.84
10149,0.465,0.812
10150,0.501,0.81
10151,0.614,0.824
10152,0.389,0.833
