time_idx,Real,predict
9985,0.221,0.342
9986,0.14,0.176
9987,0.164,0.14
9988,0.128,0.154
9989,0.148,0.167
9990,0.155,0.17
9991,0.147,0.179
9992,0.444,0.233
9993,0.84,0.451
9994,1.069,0.853
9995,0.449,0.946
9996,0.683,0.798
9997,0.662,0.608
9998,0.885,0.422
9999,1.609,0.499
10000,1.847,0.684
10001,0.84,0.736
10002,0.409,0.754
10003,1.722,0.701
10004,0.922,0.617
10005,0.444,0.552
10006,0.726,0.472
10007,1.207,0.381
10008,0.89,0.25
10009,0.908,0.124
10010,0.213,0.122
10011,0.135,0.128
10012,0.156,0.136
10013,0.132,0.154
10014,0.128,0.191
10015,0.144,0.267
10016,0.088,0.422
10017,0.274,0.531
10018,0.413,0.494
10019,1.304,0.488
10020,1.052,0.484
10021,0.507,0.502
10022,0.208,0.545
10023,0.175,0.603
10024,0.152,0.664
10025,0.161,0.712
10026,0.149,0.738
10027,0.155,0.735
10028,0.148,0.693
10029,0.143,0.625
10030,0.163,0.546
10031,0.142,0.458
10032,0.379,0.344
10033,0.71,0.171
10034,0.505,0.104
10035,0.303,0.115
10036,0.129,0.115
10037,0.151,0.119
10038,0.15,0.134
10039,0.177,0.165
10040,0.149,0.217
10041,0.156,0.321
10042,0.437,0.492
10043,0.428,0.539
10044,0.729,0.493
10045,0.559,0.459
10046,0.611,0.448
10047,0.422,0.46
10048,0.219,0.5
10049,0.3,0.563
10050,0.607,0.644
10051,1.153,0.721
10052,3.301,0.765
10053,1.993,0.774
10054,0.993,0.738
10055,0.835,0.658
10056,0.973,0.569
10057,0.857,0.469
10058,0.18,0.338
10059,0.176,0.149
10060,0.156,0.107
10061,0.153,0.118
10062,0.144,0.117
10063,0.15,0.12
10064,0.236,0.135
10065,0.447,0.17
10066,0.255,0.229
10067,1.175,0.343
10068,0.393,0.522
10069,0.293,0.559
10070,0.396,0.497
10071,0.424,0.45
10072,0.977,0.443
10073,0.823,0.467
10074,1.871,0.527
10075,1.055,0.612
10076,1.079,0.704
10077,0.524,0.764
10078,0.674,0.786
10079,0.683,0.776
10080,0.651,0.709
10081,1.114,0.624
10082,0.814,0.53
10083,0.259,0.418
10084,0.183,0.253
10085,0.215,0.105
10086,0.177,0.116
10087,0.276,0.119
10088,0.254,0.119
10089,0.453,0.128
10090,0.383,0.151
10091,0.98,0.201
10092,0.458,0.285
10093,0.296,0.444
10094,0.092,0.597
10095,0.094,0.576
10096,0.083,0.475
10097,0.231,0.426
10098,0.458,0.428
10099,0.682,0.475
10100,0.524,0.563
10101,0.678,0.677
10102,0.696,0.771
10103,0.942,0.803
10104,0.855,0.808
10105,0.447,0.751
10106,0.19,0.66
10107,0.151,0.567
10108,0.15,0.456
10109,0.196,0.301
10110,0.207,0.117
10111,0.183,0.116
10112,1.072,0.122
10113,0.625,0.12
10114,0.238,0.126
10115,0.099,0.146
10116,0.416,0.193
10117,0.271,0.272
10118,0.301,0.422
10119,0.242,0.608
10120,0.451,0.609
10121,0.302,0.487
10122,0.417,0.416
10123,0.669,0.409
10124,0.684,0.459
10125,0.634,0.559
10126,0.528,0.692
10127,1.059,0.796
10128,0.776,0.819
10129,0.901,0.823
10130,0.223,0.756
10131,0.108,0.664
10132,0.098,0.574
10133,0.106,0.462
10134,0.106,0.301
10135,0.122,0.116
10136,0.123,0.118
10137,0.403,0.123
10138,0.264,0.121
10139,0.344,0.127
10140,0.458,0.147
10141,0.154,0.199
10142,0.095,0.285
10143,0.298,0.444
10144,0.902,0.634
10145,0.7,0.651
10146,0.763,0.519
10147,0.475,0.416
10148,0.555,0.403
10149,0.622,0.457
10150,0.685,0.573
10151,1.177,0.726
10152,0.747,0.823
