time_idx,Real,predict
9985,0.641,0.591
9986,0.215,0.26
9987,0.251,0.18
9988,0.209,0.155
9989,0.206,0.15
9990,0.433,0.199
9991,0.443,0.403
9992,0.436,0.454
9993,0.246,0.557
9994,0.206,0.489
9995,0.37,0.591
9996,0.551,0.903
9997,1.224,1.132
9998,0.773,1.106
9999,0.63,1.152
10000,0.462,1.116
10001,1.95,1.197
10002,2.161,1.401
10003,2.085,1.729
10004,2.09,1.969
10005,2.453,2.223
10006,2.983,1.949
10007,1.107,1.965
10008,1.189,1.745
10009,0.627,1.414
10010,0.518,0.888
10011,0.195,0.177
10012,0.189,0.162
10013,0.198,0.149
10014,0.404,0.132
10015,0.432,0.234
10016,0.42,0.398
10017,0.408,0.483
10018,0.299,0.58
10019,0.417,0.361
10020,0.3,0.343
10021,0.48,0.445
10022,0.509,0.8
10023,0.791,0.739
10024,0.987,1.018
10025,1.376,1.099
10026,2.079,1.362
10027,2.101,1.45
10028,2.04,1.705
10029,1.701,1.826
10030,1.392,1.763
10031,1.234,1.553
10032,0.701,1.588
10033,0.307,1.43
10034,0.133,1.257
10035,0.132,0.724
10036,0.141,0.144
10037,0.141,0.157
10038,0.178,0.142
10039,0.373,0.125
10040,0.36,0.23
10041,0.35,0.393
10042,1.06,0.466
10043,1.331,0.446
10044,1.623,0.218
10045,1.67,0.261
10046,0.999,0.275
10047,0.231,0.277
10048,0.234,0.237
10049,0.589,0.32
10050,2.184,0.315
10051,1.918,0.44
10052,2.069,0.781
10053,1.884,1.131
10054,1.28,1.479
10055,1.251,1.988
10056,0.644,1.97
10057,0.432,1.74
10058,0.229,1.844
10059,0.17,0.832
10060,0.133,0.328
10061,0.133,0.198
10062,0.364,0.144
10063,0.444,0.127
10064,0.458,0.161
10065,0.177,0.38
10066,0.165,0.493
10067,0.251,0.473
10068,0.346,0.158
10069,0.431,0.384
10070,1.038,0.89
10071,0.251,0.547
10072,0.21,0.46
10073,0.301,1.04
10074,2.473,1.625
10075,3.658,1.425
10076,2.441,1.911
10077,2.237,2.08
10078,1.644,2.128
10079,1.892,2.315
10080,1.761,2.846
10081,0.694,1.833
10082,0.186,1.442
10083,0.166,1.547
10084,0.22,0.776
10085,0.174,0.173
10086,0.372,0.16
10087,0.436,0.174
10088,0.666,0.15
10089,0.463,0.208
10090,0.442,0.407
10091,0.452,0.482
10092,0.37,0.627
10093,0.41,0.469
10094,0.394,0.358
10095,0.212,0.433
10096,1.143,0.633
10097,1.55,0.434
10098,2.875,0.378
10099,1.984,0.227
10100,1.241,0.193
10101,1.23,0.227
10102,0.946,0.437
10103,1.287,1.447
10104,0.415,1.932
10105,0.164,1.815
10106,0.151,1.625
10107,0.135,1.402
10108,0.144,0.929
10109,0.148,0.625
10110,0.379,0.18
10111,0.439,0.151
10112,0.419,0.172
10113,0.143,0.155
10114,0.171,0.228
10115,0.127,0.435
10116,0.226,0.476
10117,0.544,0.568
10118,0.529,0.349
10119,0.438,0.259
10120,0.345,0.296
10121,1.173,0.551
10122,1.283,0.588
10123,1.23,1.035
10124,1.742,1.291
10125,1.745,1.616
10126,1.462,1.536
10127,1.263,1.818
10128,0.243,1.902
10129,0.122,1.858
10130,0.128,1.816
10131,0.17,1.543
10132,0.196,1.907
10133,0.196,1.216
10134,0.403,1.305
10135,0.535,0.6
10136,0.602,0.097
10137,0.205,0.132
10138,0.201,0.152
10139,0.382,0.133
10140,0.256,0.24
10141,0.768,0.385
10142,0.504,0.467
10143,0.578,0.362
10144,0.787,0.169
10145,0.804,0.283
10146,1.269,0.772
10147,1.542,0.395
10148,1.82,0.921
10149,1.275,1.689
10150,1.481,1.833
10151,1.818,1.637
10152,0.552,2.8
