time_idx,Real,predict
9985,0.068,0.062
9986,0.067,0.062
9987,0.066,0.063
9988,0.066,0.063
9989,0.065,0.066
9990,0.077,0.075
9991,0.176,0.191
9992,0.386,0.652
9993,0.46,0.385
9994,0.166,0.17
9995,0.115,0.134
9996,0.069,0.066
9997,0.07,0.066
9998,0.068,0.066
9999,0.069,0.065
10000,0.067,0.065
10001,0.064,0.069
10002,0.065,0.085
10003,0.278,0.29
10004,0.454,0.609
10005,0.619,0.354
10006,0.287,0.209
10007,0.115,0.145
10008,0.067,0.068
10009,0.067,0.066
10010,0.066,0.066
10011,0.066,0.065
10012,0.066,0.065
10013,0.066,0.068
10014,0.077,0.078
10015,0.175,0.252
10016,0.276,0.619
10017,0.649,0.349
10018,0.345,0.176
10019,0.242,0.136
10020,0.077,0.07
10021,0.076,0.066
10022,0.072,0.066
10023,0.135,0.065
10024,0.075,0.065
10025,0.07,0.069
10026,0.401,0.082
10027,0.394,0.278
10028,0.336,0.611
10029,0.389,0.352
10030,0.49,0.192
10031,0.116,0.139
10032,0.072,0.069
10033,0.069,0.066
10034,0.07,0.066
10035,0.069,0.065
10036,0.066,0.065
10037,0.066,0.068
10038,0.074,0.08
10039,0.173,0.269
10040,0.388,0.613
10041,0.389,0.35
10042,0.128,0.183
10043,0.064,0.137
10044,0.072,0.07
10045,0.117,0.066
10046,0.211,0.066
10047,0.147,0.065
10048,0.077,0.065
10049,0.236,0.068
10050,0.108,0.081
10051,0.295,0.274
10052,0.469,0.612
10053,0.472,0.351
10054,0.405,0.186
10055,0.563,0.138
10056,0.488,0.07
10057,0.075,0.066
10058,0.073,0.066
10059,0.071,0.065
10060,0.07,0.065
10061,0.068,0.068
10062,0.081,0.081
10063,0.381,0.273
10064,0.603,0.612
10065,0.072,0.351
10066,0.068,0.183
10067,0.069,0.137
10068,0.07,0.07
10069,0.071,0.066
10070,0.07,0.066
10071,0.069,0.065
10072,0.069,0.065
10073,0.068,0.068
10074,0.067,0.081
10075,0.132,0.274
10076,0.658,0.612
10077,0.374,0.351
10078,0.245,0.183
10079,0.107,0.137
10080,0.069,0.07
10081,0.069,0.066
10082,0.069,0.066
10083,0.068,0.065
10084,0.069,0.065
10085,0.069,0.068
10086,0.078,0.081
10087,0.391,0.275
10088,0.414,0.613
10089,0.088,0.351
10090,0.068,0.182
10091,0.07,0.137
10092,0.07,0.07
10093,0.072,0.066
10094,0.071,0.066
10095,0.07,0.065
10096,0.069,0.065
10097,0.066,0.068
10098,0.067,0.081
10099,0.534,0.275
10100,0.744,0.613
10101,0.419,0.351
10102,0.592,0.182
10103,0.468,0.137
10104,0.23,0.07
10105,0.069,0.066
10106,0.069,0.066
10107,0.068,0.065
10108,0.068,0.065
10109,0.067,0.068
10110,0.079,0.081
10111,0.63,0.276
10112,0.57,0.613
10113,0.098,0.351
10114,0.068,0.181
10115,0.072,0.137
10116,0.072,0.07
10117,0.069,0.066
10118,0.067,0.066
10119,0.068,0.065
10120,0.066,0.065
10121,0.066,0.068
10122,0.065,0.081
10123,0.132,0.276
10124,0.361,0.613
10125,0.407,0.351
10126,0.214,0.181
10127,0.117,0.137
10128,0.071,0.07
10129,0.071,0.066
10130,0.069,0.066
10131,0.068,0.065
10132,0.066,0.065
10133,0.067,0.068
10134,0.078,0.081
10135,0.457,0.277
10136,0.358,0.613
10137,0.067,0.351
10138,0.067,0.18
10139,0.427,0.137
10140,0.293,0.071
10141,0.317,0.066
10142,0.069,0.066
10143,0.07,0.065
10144,0.068,0.065
10145,0.066,0.069
10146,0.066,0.081
10147,0.132,0.277
10148,0.17,0.613
10149,0.159,0.351
10150,0.136,0.18
10151,0.211,0.137
10152,0.107,0.071
