time_idx,Real,predict
9985,0.174,0.205
9986,0.168,0.204
9987,0.159,0.204
9988,0.174,0.204
9989,0.167,0.204
9990,0.173,0.204
9991,0.225,0.205
9992,0.227,0.205
9993,0.208,0.205
9994,0.209,0.205
9995,0.216,0.205
9996,0.206,0.205
9997,0.225,0.205
9998,0.224,0.205
9999,0.194,0.205
10000,0.227,0.205
10001,0.215,0.205
10002,0.221,0.205
10003,0.228,0.205
10004,0.192,0.205
10005,0.227,0.205
10006,0.186,0.205
10007,0.178,0.205
10008,0.228,0.205
10009,0.146,0.205
10010,0.17,0.205
10011,0.172,0.205
10012,0.156,0.205
10013,0.165,0.205
10014,0.192,0.205
10015,0.215,0.205
10016,0.212,0.205
10017,0.225,0.205
10018,0.205,0.205
10019,0.208,0.205
10020,0.22,0.205
10021,0.229,0.205
10022,0.206,0.205
10023,0.208,0.205
10024,0.227,0.205
10025,0.208,0.205
10026,0.497,0.205
10027,0.854,0.205
10028,0.199,0.205
10029,0.228,0.205
10030,0.181,0.205
10031,0.175,0.205
10032,0.199,0.205
10033,0.189,0.205
10034,0.163,0.205
10035,0.174,0.205
10036,0.156,0.205
10037,0.169,0.205
10038,0.198,0.205
10039,0.204,0.205
10040,0.221,0.205
10041,0.229,0.205
10042,0.206,0.205
10043,0.214,0.205
10044,0.213,0.205
10045,0.217,0.205
10046,0.232,0.205
10047,0.209,0.205
10048,0.222,0.205
10049,0.202,0.205
10050,0.221,0.205
10051,0.224,0.205
10052,0.212,0.205
10053,0.233,0.205
10054,0.162,0.205
10055,0.176,0.205
10056,0.176,0.205
10057,0.217,0.205
10058,0.18,0.205
10059,0.158,0.205
10060,0.16,0.205
10061,0.156,0.205
10062,0.209,0.205
10063,0.226,0.205
10064,0.209,0.205
10065,0.211,0.205
10066,0.209,0.205
10067,0.224,0.205
10068,0.221,0.205
10069,0.218,0.205
10070,0.219,0.205
10071,0.204,0.205
10072,0.232,0.205
10073,0.211,0.205
10074,0.224,0.205
10075,0.201,0.205
10076,0.208,0.205
10077,0.188,0.205
10078,0.196,0.205
10079,0.172,0.205
10080,0.23,0.205
10081,0.161,0.205
10082,0.175,0.205
10083,0.142,0.205
10084,0.182,0.205
10085,0.16,0.205
10086,0.212,0.205
10087,0.217,0.205
10088,0.208,0.205
10089,0.215,0.205
10090,0.218,0.205
10091,0.225,0.205
10092,0.216,0.205
10093,0.225,0.205
10094,0.196,0.205
10095,0.225,0.205
10096,0.209,0.205
10097,0.22,0.205
10098,0.215,0.205
10099,0.224,0.205
10100,0.2,0.205
10101,0.217,0.205
10102,0.179,0.205
10103,0.186,0.205
10104,0.186,0.205
10105,0.214,0.205
10106,0.148,0.205
10107,0.164,0.205
10108,0.173,0.205
10109,0.155,0.205
10110,0.211,0.205
10111,0.204,0.205
10112,0.204,0.205
10113,0.227,0.205
10114,0.217,0.205
10115,0.218,0.205
10116,0.214,0.205
10117,0.201,0.205
10118,0.232,0.205
10119,0.214,0.205
10120,0.225,0.205
10121,0.273,0.205
10122,0.199,0.205
10123,0.229,0.205
10124,0.207,0.205
10125,0.231,0.205
10126,0.186,0.205
10127,0.166,0.205
10128,0.166,0.205
10129,0.204,0.205
10130,0.197,0.205
10131,0.162,0.205
10132,0.167,0.205
10133,0.158,0.205
10134,0.188,0.205
10135,0.226,0.205
10136,0.219,0.205
10137,0.216,0.205
10138,0.213,0.205
10139,0.203,0.205
10140,0.23,0.205
10141,0.21,0.205
10142,0.229,0.205
10143,0.21,0.205
10144,0.207,0.205
10145,0.66,0.205
10146,0.709,0.205
10147,0.325,0.205
10148,0.302,0.205
10149,0.317,0.205
10150,0.264,0.205
10151,0.275,0.205
10152,0.155,0.205
