time_idx,Real,predict
9985,0.555,0.541
9986,0.588,0.227
9987,0.398,0.166
9988,0.163,0.157
9989,0.159,0.207
9990,0.176,0.181
9991,0.139,0.192
9992,0.176,0.123
9993,0.21,0.167
9994,0.614,0.265
9995,0.293,0.254
9996,0.581,0.228
9997,0.222,0.206
9998,0.125,0.192
9999,0.094,0.217
10000,0.099,0.351
10001,0.431,0.551
10002,0.563,0.69
10003,0.677,0.667
10004,0.66,0.631
10005,0.713,0.609
10006,0.704,0.585
10007,0.742,0.566
10008,0.679,0.544
10009,0.633,0.462
10010,0.575,0.214
10011,0.425,0.193
10012,0.409,0.191
10013,0.111,0.184
10014,0.128,0.172
10015,0.111,0.175
10016,0.123,0.179
10017,0.127,0.192
10018,0.598,0.279
10019,0.246,0.338
10020,0.495,0.367
10021,0.696,0.414
10022,0.586,0.456
10023,0.436,0.467
10024,0.416,0.495
10025,0.452,0.556
10026,0.507,0.619
10027,0.71,0.635
10028,0.495,0.62
10029,0.499,0.599
10030,0.612,0.581
10031,0.614,0.567
10032,0.623,0.553
10033,0.341,0.492
10034,0.12,0.169
10035,0.095,0.151
10036,0.104,0.151
10037,0.117,0.16
10038,0.111,0.16
10039,0.118,0.165
10040,0.205,0.17
10041,0.165,0.167
10042,0.157,0.221
10043,0.238,0.313
10044,0.445,0.337
10045,0.575,0.338
10046,0.98,0.361
10047,0.53,0.405
10048,0.522,0.438
10049,0.527,0.486
10050,0.551,0.57
10051,0.637,0.635
10052,0.637,0.635
10053,0.604,0.613
10054,0.545,0.592
10055,0.495,0.574
10056,0.553,0.561
10057,0.384,0.535
10058,0.147,0.358
10059,0.136,0.158
10060,0.125,0.164
10061,0.118,0.168
10062,0.128,0.176
10063,0.126,0.174
10064,0.177,0.176
10065,0.167,0.16
10066,0.165,0.173
10067,0.434,0.276
10068,0.723,0.31
10069,0.175,0.307
10070,0.469,0.305
10071,0.41,0.341
10072,0.413,0.4
10073,0.487,0.449
10074,0.564,0.526
10075,0.573,0.619
10076,0.587,0.645
10077,0.768,0.626
10078,0.637,0.603
10079,0.599,0.583
10080,0.586,0.567
10081,0.562,0.551
10082,0.128,0.473
10083,0.114,0.161
10084,0.135,0.158
10085,0.105,0.161
10086,0.165,0.172
10087,0.185,0.17
10088,0.248,0.171
10089,0.223,0.172
10090,0.129,0.171
10091,0.175,0.237
10092,0.419,0.318
10093,0.119,0.33
10094,0.124,0.311
10095,0.105,0.298
10096,0.258,0.308
10097,0.364,0.366
10098,0.534,0.436
10099,0.819,0.542
10100,0.64,0.636
10101,0.698,0.641
10102,0.745,0.616
10103,0.526,0.595
10104,0.505,0.577
10105,0.602,0.561
10106,0.198,0.535
10107,0.124,0.378
10108,0.114,0.165
10109,0.125,0.174
10110,0.139,0.175
10111,0.165,0.178
10112,0.25,0.173
10113,0.237,0.176
10114,0.163,0.168
10115,0.52,0.175
10116,0.158,0.277
10117,0.329,0.33
10118,0.142,0.354
10119,0.096,0.397
10120,0.3,0.439
10121,0.414,0.453
10122,0.632,0.482
10123,0.886,0.544
10124,0.732,0.616
10125,0.579,0.636
10126,0.536,0.62
10127,0.595,0.599
10128,0.572,0.58
10129,0.559,0.566
10130,0.298,0.551
10131,0.138,0.478
10132,0.117,0.155
10133,0.151,0.149
10134,0.352,0.151
10135,0.18,0.162
10136,0.236,0.164
10137,0.182,0.167
10138,0.109,0.17
10139,0.158,0.167
10140,0.491,0.224
10141,0.117,0.314
10142,0.132,0.334
10143,0.119,0.326
10144,0.303,0.332
10145,0.376,0.371
10146,0.521,0.418
10147,0.795,0.472
10148,0.624,0.564
10149,0.753,0.637
10150,0.711,0.637
10151,0.677,0.613
10152,0.252,0.593
