time_idx,Real,predict
9985,0.093,0.103
9986,0.11,0.094
9987,0.016,0.084
9988,0.06,0.079
9989,0.099,0.075
9990,0.035,0.11
9991,0.321,0.41
9992,0.547,0.429
9993,0.303,0.288
9994,0.326,0.262
9995,0.163,0.297
9996,0.284,0.278
9997,0.166,0.282
9998,0.212,0.32
9999,0.189,0.374
10000,0.264,0.396
10001,0.389,0.394
10002,0.359,0.399
10003,0.35,0.423
10004,0.37,0.407
10005,0.346,0.379
10006,0.399,0.383
10007,0.295,0.275
10008,0.177,0.118
10009,0.027,0.088
10010,0.077,0.084
10011,0.017,0.08
10012,0.089,0.075
10013,0.016,0.071
10014,0.106,0.134
10015,0.124,0.198
10016,0.196,0.231
10017,0.194,0.237
10018,0.195,0.267
10019,0.203,0.306
10020,0.169,0.305
10021,0.219,0.287
10022,0.197,0.311
10023,0.17,0.331
10024,0.221,0.344
10025,0.194,0.366
10026,0.282,0.447
10027,0.433,0.544
10028,0.438,0.523
10029,0.418,0.497
10030,0.566,0.433
10031,0.407,0.309
10032,0.31,0.122
10033,0.116,0.078
10034,0.035,0.068
10035,0.096,0.06
10036,0.118,0.057
10037,0.018,0.059
10038,0.097,0.087
10039,0.5,0.129
10040,0.536,0.174
10041,0.1,0.223
10042,0.253,0.278
10043,1.035,0.338
10044,1.519,0.391
10045,1.727,0.431
10046,1.06,0.494
10047,0.791,0.465
10048,0.438,0.444
10049,0.913,0.414
10050,0.989,0.396
10051,0.671,0.431
10052,1.084,0.428
10053,0.516,0.427
10054,0.794,0.397
10055,1.192,0.269
10056,0.594,0.105
10057,0.017,0.074
10058,0.081,0.075
10059,0.032,0.075
10060,0.052,0.072
10061,0.059,0.067
10062,0.037,0.114
10063,0.194,0.158
10064,1.231,0.195
10065,0.309,0.235
10066,0.739,0.282
10067,0.254,0.329
10068,0.129,0.352
10069,0.134,0.358
10070,0.236,0.379
10071,0.204,0.37
10072,0.181,0.351
10073,0.393,0.338
10074,0.427,0.413
10075,0.494,0.523
10076,0.598,0.488
10077,1.928,0.486
10078,1.694,0.415
10079,0.817,0.316
10080,0.545,0.12
10081,0.072,0.056
10082,0.032,0.057
10083,0.12,0.059
10084,0.043,0.059
10085,0.038,0.056
10086,0.142,0.087
10087,0.191,0.11
10088,0.258,0.139
10089,0.176,0.186
10090,0.289,0.242
10091,0.254,0.298
10092,0.197,0.353
10093,0.833,0.408
10094,1.469,0.442
10095,1.162,0.438
10096,0.483,0.425
10097,0.131,0.409
10098,0.42,0.427
10099,0.421,0.48
10100,0.646,0.462
10101,0.338,0.466
10102,0.394,0.401
10103,0.369,0.268
10104,0.151,0.109
10105,0.0,0.08
10106,0.0,0.073
10107,0.0,0.066
10108,0.0,0.062
10109,0.0,0.064
10110,0.0,0.094
10111,0.0,0.143
10112,0.0,0.19
10113,0.0,0.232
10114,0.0,0.279
10115,0.0,0.337
10116,0.0,0.388
10117,0.0,0.407
10118,0.0,0.457
10119,0.0,0.439
10120,0.0,0.42
10121,0.0,0.389
10122,0.0,0.381
10123,0.0,0.434
10124,0.0,0.436
10125,0.0,0.453
10126,0.0,0.408
10127,0.0,0.282
10128,0.03,0.107
10129,0.068,0.067
10130,0.043,0.071
10131,0.041,0.074
10132,0.07,0.072
10133,0.016,0.066
10134,0.111,0.113
10135,0.119,0.148
10136,0.238,0.182
10137,0.442,0.226
10138,0.25,0.277
10139,0.16,0.321
10140,0.13,0.346
10141,0.197,0.366
10142,0.2,0.387
10143,0.203,0.376
10144,0.196,0.36
10145,0.192,0.351
10146,0.316,0.427
10147,0.415,0.527
10148,0.554,0.494
10149,2.103,0.478
10150,1.771,0.407
10151,1.129,0.287
10152,0.193,0.101
