time_idx,Real,predict
9985,0.075,0.067
9986,0.07,0.07
9987,0.074,0.074
9988,0.071,0.076
9989,0.078,0.078
9990,0.078,0.079
9991,1.146,0.079
9992,0.271,0.08
9993,0.112,0.08
9994,0.056,0.08
9995,0.061,0.081
9996,0.073,0.081
9997,0.113,0.082
9998,0.063,0.083
9999,0.076,0.086
10000,0.072,0.09
10001,0.165,0.102
10002,0.441,0.136
10003,1.183,0.16
10004,0.803,0.156
10005,0.632,0.14
10006,0.468,0.12
10007,0.076,0.089
10008,0.076,0.067
10009,0.06,0.067
10010,0.059,0.07
10011,0.118,0.072
10012,0.096,0.073
10013,0.074,0.075
10014,0.07,0.075
10015,0.412,0.076
10016,0.435,0.076
10017,0.45,0.076
10018,0.107,0.077
10019,0.179,0.077
10020,0.079,0.078
10021,0.518,0.079
10022,0.369,0.08
10023,0.395,0.081
10024,0.352,0.082
10025,0.461,0.085
10026,0.528,0.091
10027,0.447,0.105
10028,0.636,0.134
10029,0.535,0.144
10030,0.542,0.136
10031,0.134,0.121
10032,0.106,0.097
10033,0.079,0.068
10034,0.062,0.064
10035,0.071,0.067
10036,0.071,0.069
10037,0.072,0.07
10038,0.072,0.072
10039,0.166,0.072
10040,0.505,0.073
10041,0.327,0.073
10042,0.212,0.074
10043,0.074,0.074
10044,0.071,0.074
10045,0.069,0.075
10046,0.086,0.075
10047,0.111,0.076
10048,0.111,0.076
10049,0.156,0.076
10050,0.664,0.076
10051,1.039,0.076
10052,0.62,0.076
10053,0.493,0.075
10054,0.358,0.073
10055,0.167,0.072
10056,0.075,0.071
10057,0.071,0.07
10058,0.074,0.069
10059,0.085,0.069
10060,0.076,0.069
10061,0.071,0.069
10062,0.063,0.069
10063,0.401,0.069
10064,0.849,0.069
10065,0.749,0.069
10066,0.066,0.069
10067,0.069,0.069
10068,0.075,0.069
10069,0.117,0.069
10070,0.074,0.069
10071,0.069,0.068
10072,0.074,0.068
10073,0.16,0.068
10074,0.146,0.068
10075,0.147,0.068
10076,0.149,0.068
10077,0.158,0.068
10078,0.649,0.068
10079,0.376,0.068
10080,0.07,0.068
10081,0.071,0.068
10082,0.07,0.068
10083,0.087,0.068
10084,0.089,0.068
10085,0.069,0.068
10086,0.076,0.068
10087,0.448,0.068
10088,0.295,0.068
10089,0.099,0.068
10090,0.064,0.068
10091,0.075,0.068
10092,0.075,0.068
10093,0.076,0.068
10094,0.075,0.068
10095,0.075,0.068
10096,0.063,0.068
10097,0.166,0.068
10098,0.347,0.068
10099,0.238,0.068
10100,0.147,0.068
10101,0.141,0.068
10102,0.248,0.068
10103,0.238,0.068
10104,0.064,0.067
10105,0.07,0.067
10106,0.07,0.067
10107,0.081,0.067
10108,0.071,0.067
10109,0.059,0.067
10110,0.054,0.067
10111,0.217,0.067
10112,0.501,0.067
10113,0.088,0.067
10114,0.072,0.067
10115,0.071,0.067
10116,0.073,0.067
10117,0.064,0.067
10118,0.056,0.067
10119,0.067,0.067
10120,0.073,0.067
10121,0.522,0.067
10122,2.006,0.067
10123,1.353,0.067
10124,0.141,0.067
10125,0.138,0.067
10126,0.172,0.067
10127,0.126,0.067
10128,0.119,0.067
10129,0.088,0.067
10130,0.085,0.067
10131,0.092,0.067
10132,0.078,0.067
10133,0.062,0.067
10134,0.063,0.067
10135,0.478,0.067
10136,0.569,0.067
10137,0.18,0.067
10138,0.077,0.067
10139,0.074,0.067
10140,0.075,0.067
10141,0.117,0.067
10142,0.067,0.067
10143,0.067,0.067
10144,0.073,0.067
10145,0.151,0.067
10146,0.792,0.067
10147,1.75,0.067
10148,1.11,0.067
10149,1.401,0.067
10150,0.546,0.067
10151,0.379,0.067
10152,0.032,0.067
