time_idx,Real,predict
9985,0.097,0.102
9986,0.105,0.099
9987,0.125,0.097
9988,0.101,0.095
9989,0.098,0.094
9990,0.092,0.093
9991,0.144,0.092
9992,0.191,0.092
9993,0.536,0.092
9994,0.372,0.093
9995,0.133,0.093
9996,0.106,0.093
9997,0.183,0.093
9998,0.255,0.094
9999,0.169,0.094
10000,0.174,0.094
10001,0.168,0.094
10002,0.238,0.094
10003,0.289,0.095
10004,0.312,0.095
10005,0.36,0.095
10006,0.377,0.095
10007,0.144,0.095
10008,0.101,0.095
10009,0.101,0.095
10010,0.115,0.095
10011,0.1,0.095
10012,0.085,0.095
10013,0.104,0.095
10014,0.126,0.095
10015,0.134,0.095
10016,0.228,0.095
10017,0.16,0.095
10018,0.133,0.095
10019,0.383,0.095
10020,0.147,0.095
10021,0.141,0.095
10022,0.195,0.095
10023,0.136,0.095
10024,0.138,0.095
10025,0.163,0.095
10026,0.309,0.095
10027,0.321,0.095
10028,0.292,0.095
10029,0.378,0.095
10030,0.369,0.095
10031,0.154,0.095
10032,0.117,0.095
10033,0.09,0.095
10034,0.106,0.095
10035,0.121,0.095
10036,0.112,0.095
10037,0.114,0.095
10038,0.114,0.095
10039,0.144,0.096
10040,0.223,0.096
10041,0.148,0.096
10042,0.116,0.096
10043,0.107,0.096
10044,0.113,0.096
10045,0.124,0.096
10046,0.175,0.096
10047,0.167,0.096
10048,0.16,0.096
10049,0.176,0.096
10050,0.219,0.096
10051,0.272,0.096
10052,0.293,0.096
10053,0.35,0.096
10054,0.347,0.096
10055,0.189,0.096
10056,0.14,0.096
10057,0.121,0.096
10058,0.121,0.096
10059,0.13,0.096
10060,0.128,0.096
10061,0.15,0.096
10062,0.118,0.096
10063,0.168,0.096
10064,0.2,0.096
10065,0.201,0.096
10066,0.115,0.096
10067,0.142,0.096
10068,0.125,0.096
10069,0.158,0.096
10070,0.17,0.096
10071,0.153,0.096
10072,0.188,0.096
10073,0.241,0.096
10074,0.229,0.096
10075,0.321,0.096
10076,0.315,0.096
10077,0.411,0.096
10078,0.261,0.096
10079,0.164,0.096
10080,0.135,0.096
10081,0.128,0.096
10082,0.117,0.096
10083,0.111,0.096
10084,0.106,0.096
10085,0.117,0.096
10086,0.092,0.096
10087,0.163,0.096
10088,0.19,0.096
10089,0.117,0.096
10090,0.106,0.096
10091,0.122,0.096
10092,0.102,0.096
10093,0.159,0.097
10094,0.173,0.097
10095,0.163,0.097
10096,0.116,0.097
10097,0.176,0.097
10098,0.235,0.097
10099,0.333,0.097
10100,0.317,0.097
10101,0.421,0.097
10102,0.299,0.097
10103,0.16,0.097
10104,0.102,0.097
10105,0.116,0.097
10106,0.095,0.097
10107,0.106,0.097
10108,0.109,0.097
10109,0.097,0.097
10110,0.11,0.097
10111,0.139,0.097
10112,0.194,0.097
10113,0.585,0.097
10114,0.316,0.097
10115,0.101,0.097
10116,0.134,0.097
10117,0.136,0.097
10118,0.173,0.097
10119,0.209,0.097
10120,0.142,0.097
10121,0.17,0.098
10122,0.213,0.098
10123,0.333,0.098
10124,0.301,0.098
10125,0.372,0.098
10126,0.33,0.098
10127,0.202,0.098
10128,0.118,0.098
10129,0.135,0.098
10130,0.129,0.098
10131,0.112,0.098
10132,0.09,0.098
10133,0.148,0.098
10134,0.084,0.098
10135,0.145,0.098
10136,0.133,0.098
10137,0.185,0.099
10138,0.106,0.099
10139,0.115,0.099
10140,0.141,0.099
10141,0.118,0.099
10142,0.116,0.099
10143,0.137,0.099
10144,0.154,0.099
10145,0.158,0.099
10146,0.213,0.099
10147,0.316,0.099
10148,0.26,0.1
10149,0.389,0.1
10150,0.34,0.1
10151,0.157,0.1
10152,0.06,0.1
