time_idx,Real,predict
9985,0.201,0.144
9986,0.17,0.126
9987,0.176,0.125
9988,0.174,0.117
9989,0.172,0.102
9990,0.156,0.087
9991,0.156,0.078
9992,0.159,0.077
9993,0.168,0.085
9994,0.17,0.098
9995,0.164,0.124
9996,0.159,0.223
9997,0.316,0.163
9998,0.36,0.329
9999,0.262,0.331
10000,0.243,0.264
10001,0.343,0.323
10002,0.247,0.44
10003,0.326,0.365
10004,0.302,0.315
10005,0.262,0.282
10006,0.239,0.279
10007,0.237,0.258
10008,0.249,0.235
10009,0.175,0.208
10010,0.211,0.187
10011,0.167,0.176
10012,0.159,0.169
10013,0.158,0.163
10014,0.173,0.145
10015,0.17,0.11
10016,0.108,0.093
10017,0.083,0.092
10018,0.067,0.097
10019,0.071,0.09
10020,0.076,0.122
10021,0.218,0.179
10022,0.089,0.219
10023,0.237,0.285
10024,0.2,0.391
10025,0.189,0.312
10026,0.298,0.262
10027,0.244,0.446
10028,0.305,0.366
10029,0.24,0.319
10030,0.177,0.282
10031,0.168,0.269
10032,0.166,0.249
10033,0.268,0.221
10034,0.157,0.19
10035,0.118,0.175
10036,0.098,0.172
10037,0.079,0.173
10038,0.08,0.17
10039,0.078,0.148
10040,0.068,0.098
10041,0.064,0.076
10042,0.065,0.081
10043,0.08,0.092
10044,0.077,0.094
10045,0.076,0.139
10046,0.338,0.177
10047,0.179,0.227
10048,0.159,0.249
10049,0.437,0.366
10050,0.349,0.403
10051,0.477,0.389
10052,0.518,0.344
10053,0.578,0.325
10054,0.455,0.295
10055,0.46,0.252
10056,0.451,0.256
10057,0.37,0.226
10058,0.076,0.194
10059,0.084,0.16
10060,0.083,0.139
10061,0.079,0.135
10062,0.076,0.135
10063,0.071,0.125
10064,0.066,0.105
10065,0.251,0.094
10066,0.177,0.095
10067,0.106,0.101
10068,0.273,0.11
10069,0.118,0.182
10070,0.082,0.187
10071,0.076,0.319
10072,0.404,0.299
10073,0.434,0.233
10074,0.374,0.32
10075,0.392,0.284
10076,0.637,0.302
10077,0.488,0.386
10078,0.635,0.253
10079,0.193,0.227
10080,0.084,0.204
10081,0.095,0.204
10082,0.191,0.181
10083,0.166,0.158
10084,0.091,0.152
10085,0.09,0.153
10086,0.088,0.149
10087,0.072,0.131
10088,0.226,0.103
10089,0.264,0.086
10090,0.236,0.082
10091,0.227,0.08
10092,0.225,0.069
10093,0.245,0.081
10094,0.252,0.15
10095,0.307,0.191
10096,0.262,0.26
10097,0.251,0.281
10098,0.342,0.36
10099,0.544,0.381
10100,0.537,0.36
10101,0.417,0.315
10102,0.425,0.276
10103,0.08,0.261
10104,0.093,0.246
10105,0.088,0.214
10106,0.094,0.178
10107,0.097,0.151
10108,0.085,0.139
10109,0.082,0.139
10110,0.071,0.139
10111,0.18,0.129
10112,0.099,0.107
10113,0.193,0.089
10114,0.089,0.084
10115,0.145,0.086
10116,0.1,0.084
10117,0.237,0.115
10118,0.217,0.185
10119,0.276,0.188
10120,0.094,0.306
10121,0.207,0.315
10122,0.479,0.235
10123,0.458,0.274
10124,0.585,0.332
10125,0.495,0.435
10126,0.524,0.287
10127,0.093,0.258
10128,0.247,0.22
10129,0.098,0.222
10130,0.093,0.19
10131,0.09,0.153
10132,0.085,0.142
10133,0.077,0.149
10134,0.075,0.158
10135,0.255,0.158
10136,0.147,0.149
10137,0.137,0.12
10138,0.093,0.08
10139,0.303,0.065
10140,0.087,0.065
10141,0.116,0.065
10142,0.107,0.074
10143,0.094,0.157
10144,0.261,0.168
10145,0.33,0.269
10146,0.423,0.238
10147,0.474,0.262
10148,0.403,0.366
10149,0.522,0.246
10150,0.407,0.221
10151,0.547,0.291
10152,0.067,0.242
