time_idx,Real,predict
9985,0.08,0.125
9986,0.09,0.113
9987,0.076,0.119
9988,0.114,0.101
9989,0.065,0.095
9990,0.063,0.108
9991,0.204,0.139
9992,0.394,0.302
9993,0.226,0.307
9994,0.239,0.265
9995,0.139,0.226
9996,0.833,0.132
9997,0.258,0.148
9998,0.085,0.158
9999,0.154,0.15
10000,0.308,0.207
10001,0.287,0.374
10002,0.297,0.531
10003,0.65,0.42
10004,0.244,0.343
10005,0.269,0.345
10006,0.163,0.306
10007,0.085,0.226
10008,0.113,0.113
10009,0.075,0.119
10010,0.097,0.093
10011,0.076,0.098
10012,0.108,0.088
10013,0.079,0.095
10014,0.062,0.096
10015,0.218,0.121
10016,0.367,0.285
10017,0.218,0.3
10018,0.125,0.268
10019,0.191,0.212
10020,0.7,0.127
10021,0.256,0.155
10022,0.086,0.165
10023,0.112,0.152
10024,0.317,0.19
10025,0.219,0.323
10026,0.397,0.542
10027,0.342,0.417
10028,0.33,0.351
10029,0.244,0.342
10030,0.268,0.315
10031,0.078,0.244
10032,0.103,0.129
10033,0.134,0.115
10034,0.114,0.097
10035,0.107,0.098
10036,0.076,0.089
10037,0.108,0.091
10038,0.065,0.097
10039,0.189,0.109
10040,0.393,0.241
10041,0.253,0.349
10042,0.189,0.25
10043,0.179,0.257
10044,0.153,0.097
10045,0.269,0.128
10046,0.146,0.176
10047,0.21,0.153
10048,0.279,0.156
10049,0.282,0.262
10050,1.104,0.48
10051,0.621,0.456
10052,0.33,0.389
10053,0.222,0.331
10054,0.221,0.334
10055,0.113,0.283
10056,0.085,0.187
10057,0.066,0.099
10058,0.117,0.112
10059,0.079,0.09
10060,0.112,0.091
10061,0.067,0.084
10062,0.073,0.097
10063,0.196,0.089
10064,0.416,0.158
10065,0.862,0.391
10066,0.157,0.245
10067,0.083,0.269
10068,0.102,0.103
10069,0.265,0.131
10070,0.942,0.195
10071,0.196,0.171
10072,0.251,0.165
10073,0.194,0.278
10074,0.237,0.499
10075,0.384,0.448
10076,0.295,0.395
10077,0.306,0.337
10078,0.238,0.334
10079,0.177,0.278
10080,0.079,0.175
10081,0.075,0.1
10082,0.206,0.109
10083,0.074,0.092
10084,0.098,0.09
10085,0.095,0.084
10086,0.072,0.097
10087,0.154,0.09
10088,0.291,0.169
10089,0.171,0.404
10090,0.144,0.24
10091,0.669,0.267
10092,0.883,0.097
10093,1.063,0.127
10094,0.494,0.19
10095,0.146,0.166
10096,0.253,0.159
10097,0.181,0.27
10098,0.791,0.488
10099,0.378,0.453
10100,0.304,0.396
10101,0.36,0.335
10102,0.333,0.335
10103,0.199,0.282
10104,0.079,0.183
10105,0.119,0.099
10106,0.073,0.111
10107,0.065,0.091
10108,0.115,0.091
10109,0.074,0.084
10110,0.11,0.097
10111,0.308,0.089
10112,0.246,0.162
10113,1.013,0.397
10114,1.054,0.243
10115,1.715,0.269
10116,1.034,0.103
10117,0.339,0.13
10118,0.097,0.193
10119,0.133,0.169
10120,0.338,0.164
10121,0.577,0.28
10122,1.569,0.503
10123,2.191,0.445
10124,1.084,0.394
10125,1.606,0.337
10126,0.229,0.334
10127,0.075,0.277
10128,0.117,0.174
10129,0.083,0.1
10130,0.111,0.109
10131,0.123,0.092
10132,0.077,0.09
10133,0.102,0.084
10134,0.07,0.097
10135,0.202,0.09
10136,0.64,0.17
10137,0.304,0.405
10138,0.193,0.239
10139,0.075,0.267
10140,0.109,0.096
10141,0.065,0.126
10142,0.103,0.19
10143,0.112,0.165
10144,0.392,0.158
10145,0.227,0.268
10146,0.393,0.485
10147,1.445,0.455
10148,1.997,0.397
10149,0.845,0.334
10150,0.583,0.336
10151,0.158,0.283
10152,0.027,0.184
