time_idx,Real,predict
9985,0.393,0.285
9986,0.178,0.242
9987,0.124,0.216
9988,0.203,0.195
9989,0.132,0.19
9990,0.185,0.223
9991,0.293,0.298
9992,1.211,0.55
9993,0.555,0.474
9994,0.435,0.358
9995,0.529,0.192
9996,0.138,0.189
9997,0.299,0.301
9998,0.883,0.578
9999,0.64,0.464
10000,0.707,0.679
10001,0.599,0.823
10002,0.893,0.863
10003,0.609,0.815
10004,0.62,0.731
10005,0.588,0.605
10006,0.355,0.403
10007,0.149,0.312
10008,0.193,0.283
10009,0.186,0.269
10010,0.304,0.246
10011,0.313,0.223
10012,0.102,0.209
10013,0.191,0.212
10014,0.181,0.251
10015,0.247,0.33
10016,0.454,0.594
10017,0.31,0.527
10018,0.779,0.403
10019,0.375,0.219
10020,0.483,0.231
10021,0.582,0.384
10022,0.386,0.617
10023,0.93,0.403
10024,0.473,0.745
10025,0.59,0.793
10026,0.508,0.803
10027,0.602,0.761
10028,0.606,0.699
10029,0.688,0.59
10030,0.3,0.389
10031,0.439,0.304
10032,0.449,0.28
10033,0.317,0.265
10034,0.339,0.241
10035,0.295,0.219
10036,0.189,0.206
10037,0.131,0.214
10038,0.173,0.257
10039,0.292,0.348
10040,0.491,0.604
10041,0.339,0.514
10042,0.293,0.385
10043,0.424,0.211
10044,0.602,0.239
10045,1.964,0.407
10046,0.823,0.614
10047,1.182,0.417
10048,0.509,0.752
10049,0.376,0.8
10050,0.611,0.803
10051,0.704,0.758
10052,0.562,0.694
10053,0.602,0.576
10054,0.472,0.378
10055,0.627,0.301
10056,0.436,0.279
10057,0.16,0.263
10058,0.106,0.239
10059,0.206,0.218
10060,0.18,0.206
10061,0.101,0.214
10062,0.222,0.258
10063,0.276,0.352
10064,0.441,0.605
10065,1.111,0.512
10066,0.429,0.38
10067,0.135,0.21
10068,0.168,0.241
10069,0.195,0.413
10070,0.636,0.611
10071,0.992,0.424
10072,0.677,0.755
10073,0.742,0.801
10074,1.032,0.804
10075,0.619,0.758
10076,0.644,0.693
10077,0.332,0.572
10078,0.352,0.375
10079,0.311,0.301
10080,0.344,0.279
10081,0.513,0.263
10082,0.187,0.239
10083,0.085,0.217
10084,0.202,0.206
10085,0.172,0.214
10086,0.143,0.259
10087,0.293,0.354
10088,0.435,0.605
10089,0.36,0.511
10090,0.274,0.379
10091,0.253,0.21
10092,0.2,0.242
10093,0.216,0.415
10094,0.277,0.609
10095,0.753,0.426
10096,0.607,0.755
10097,0.848,0.802
10098,1.319,0.804
10099,0.7,0.758
10100,0.684,0.693
10101,0.455,0.572
10102,0.51,0.375
10103,0.239,0.301
10104,0.383,0.279
10105,0.448,0.263
10106,0.199,0.239
10107,0.101,0.217
10108,0.186,0.206
10109,0.183,0.214
10110,0.145,0.259
10111,0.285,0.354
10112,0.949,0.605
10113,0.677,0.511
10114,0.541,0.379
10115,0.792,0.21
10116,0.775,0.242
10117,0.459,0.416
10118,0.498,0.608
10119,0.459,0.427
10120,0.278,0.756
10121,0.551,0.802
10122,0.875,0.804
10123,0.646,0.758
10124,0.66,0.693
10125,0.623,0.571
10126,0.497,0.374
10127,0.307,0.301
10128,0.403,0.279
10129,0.483,0.263
10130,0.261,0.239
10131,0.199,0.217
10132,0.2,0.206
10133,0.202,0.214
10134,0.24,0.259
10135,0.295,0.354
10136,0.553,0.605
10137,0.384,0.511
10138,0.254,0.379
10139,0.145,0.21
10140,0.197,0.242
10141,0.187,0.416
10142,0.409,0.608
10143,0.69,0.428
10144,0.557,0.756
10145,0.403,0.802
10146,0.74,0.804
10147,0.698,0.759
10148,0.647,0.693
10149,0.595,0.571
10150,0.426,0.374
10151,0.379,0.301
10152,0.219,0.279
