time_idx,Real,predict
9985,0.109,0.171
9986,0.117,0.114
9987,0.102,0.116
9988,0.112,0.128
9989,0.178,0.189
9990,0.115,0.139
9991,0.119,0.132
9992,0.109,0.134
9993,0.156,0.138
9994,0.154,0.149
9995,0.255,0.182
9996,0.339,0.204
9997,0.245,0.223
9998,0.144,0.138
9999,0.192,0.19
10000,0.211,0.12
10001,0.164,0.233
10002,0.312,0.538
10003,0.734,0.637
10004,0.895,0.53
10005,0.545,0.535
10006,0.614,0.554
10007,0.502,0.596
10008,0.519,0.527
10009,0.198,0.446
10010,0.11,0.131
10011,0.119,0.115
10012,0.099,0.117
10013,0.118,0.125
10014,0.1,0.173
10015,0.113,0.137
10016,0.299,0.136
10017,0.297,0.133
10018,0.215,0.147
10019,0.16,0.144
10020,0.179,0.182
10021,0.19,0.216
10022,0.147,0.203
10023,0.21,0.124
10024,0.145,0.173
10025,0.165,0.122
10026,0.219,0.319
10027,0.921,0.593
10028,0.526,0.553
10029,0.473,0.54
10030,0.516,0.567
10031,0.552,0.591
10032,0.199,0.526
10033,0.112,0.436
10034,0.102,0.134
10035,0.179,0.117
10036,0.131,0.118
10037,0.166,0.126
10038,0.129,0.171
10039,0.115,0.139
10040,0.105,0.137
10041,0.218,0.134
10042,0.147,0.142
10043,0.147,0.144
10044,0.095,0.181
10045,0.144,0.219
10046,0.191,0.188
10047,0.225,0.114
10048,0.161,0.157
10049,0.159,0.122
10050,1.045,0.343
10051,0.466,0.559
10052,0.457,0.561
10053,0.498,0.547
10054,0.522,0.606
10055,0.581,0.596
10056,0.302,0.526
10057,0.108,0.42
10058,0.115,0.135
10059,0.102,0.118
10060,0.115,0.118
10061,0.105,0.126
10062,0.173,0.164
10063,0.108,0.135
10064,0.104,0.137
10065,0.177,0.136
10066,0.143,0.145
10067,0.129,0.15
10068,0.183,0.193
10069,0.147,0.235
10070,0.105,0.175
10071,0.161,0.1
10072,0.154,0.143
10073,0.184,0.155
10074,0.112,0.35
10075,0.485,0.594
10076,0.271,0.548
10077,0.111,0.552
10078,0.154,0.586
10079,0.572,0.584
10080,0.473,0.509
10081,0.151,0.371
10082,0.101,0.127
10083,0.118,0.119
10084,0.102,0.12
10085,0.116,0.13
10086,0.106,0.166
10087,0.109,0.135
10088,0.163,0.135
10089,0.194,0.134
10090,0.181,0.158
10091,0.16,0.149
10092,0.204,0.205
10093,0.163,0.241
10094,0.193,0.175
10095,0.153,0.096
10096,0.149,0.14
10097,0.124,0.189
10098,1.081,0.388
10099,0.474,0.684
10100,0.486,0.534
10101,0.469,0.586
10102,0.579,0.557
10103,0.488,0.553
10104,0.479,0.511
10105,0.202,0.386
10106,0.131,0.139
10107,0.14,0.127
10108,0.188,0.128
10109,0.269,0.138
10110,0.301,0.161
10111,0.183,0.136
10112,0.092,0.133
10113,0.164,0.125
10114,0.75,0.147
10115,0.255,0.139
10116,0.233,0.207
10117,0.137,0.209
10118,0.114,0.142
10119,0.117,0.121
10120,0.111,0.108
10121,0.301,0.278
10122,1.184,0.626
10123,0.511,0.563
10124,0.633,0.532
10125,0.507,0.57
10126,0.475,0.597
10127,0.662,0.571
10128,0.465,0.48
10129,0.255,0.149
10130,0.113,0.106
10131,0.103,0.109
10132,0.112,0.117
10133,0.115,0.169
10134,0.164,0.132
10135,0.161,0.134
10136,0.12,0.131
10137,0.147,0.139
10138,0.153,0.152
10139,0.126,0.185
10140,0.118,0.214
10141,0.092,0.21
10142,0.11,0.132
10143,0.099,0.183
10144,0.197,0.121
10145,0.198,0.261
10146,0.292,0.572
10147,0.562,0.606
10148,0.522,0.525
10149,0.517,0.53
10150,0.551,0.556
10151,0.501,0.565
10152,0.344,0.51
