time_idx,Real,predict
9985,0.075,0.072
9986,0.07,0.063
9987,0.074,0.067
9988,0.071,0.08
9989,0.078,0.078
9990,0.078,0.073
9991,1.146,0.066
9992,0.271,0.137
9993,0.112,0.149
9994,0.056,0.066
9995,0.061,0.071
9996,0.073,0.066
9997,0.113,0.068
9998,0.063,0.075
9999,0.076,0.076
10000,0.072,0.077
10001,0.165,0.114
10002,0.441,0.159
10003,1.183,0.15
10004,0.803,0.142
10005,0.632,0.141
10006,0.468,0.128
10007,0.076,0.081
10008,0.076,0.07
10009,0.06,0.065
10010,0.059,0.065
10011,0.118,0.069
10012,0.096,0.075
10013,0.074,0.077
10014,0.07,0.072
10015,0.412,0.086
10016,0.435,0.109
10017,0.45,0.09
10018,0.107,0.07
10019,0.179,0.064
10020,0.079,0.065
10021,0.518,0.07
10022,0.369,0.076
10023,0.395,0.077
10024,0.352,0.081
10025,0.461,0.11
10026,0.528,0.154
10027,0.447,0.144
10028,0.636,0.136
10029,0.535,0.132
10030,0.542,0.104
10031,0.134,0.077
10032,0.106,0.067
10033,0.079,0.063
10034,0.062,0.063
10035,0.071,0.066
10036,0.071,0.071
10037,0.072,0.075
10038,0.072,0.076
10039,0.166,0.085
10040,0.505,0.097
10041,0.327,0.083
10042,0.212,0.07
10043,0.074,0.064
10044,0.071,0.065
10045,0.069,0.07
10046,0.086,0.075
10047,0.111,0.077
10048,0.111,0.08
10049,0.156,0.108
10050,0.664,0.155
10051,1.039,0.142
10052,0.62,0.135
10053,0.493,0.132
10054,0.358,0.1
10055,0.167,0.076
10056,0.075,0.067
10057,0.071,0.063
10058,0.074,0.063
10059,0.085,0.067
10060,0.076,0.071
10061,0.071,0.075
10062,0.063,0.077
10063,0.401,0.087
10064,0.849,0.096
10065,0.749,0.082
10066,0.066,0.07
10067,0.069,0.064
10068,0.075,0.065
10069,0.117,0.071
10070,0.074,0.075
10071,0.069,0.077
10072,0.074,0.081
10073,0.16,0.111
10074,0.146,0.157
10075,0.147,0.141
10076,0.149,0.136
10077,0.158,0.133
10078,0.649,0.099
10079,0.376,0.076
10080,0.07,0.067
10081,0.071,0.063
10082,0.07,0.063
10083,0.087,0.067
10084,0.089,0.071
10085,0.069,0.075
10086,0.076,0.077
10087,0.448,0.087
10088,0.295,0.095
10089,0.099,0.081
10090,0.064,0.07
10091,0.075,0.064
10092,0.075,0.065
10093,0.076,0.071
10094,0.075,0.076
10095,0.075,0.078
10096,0.063,0.081
10097,0.166,0.113
10098,0.347,0.157
10099,0.238,0.14
10100,0.147,0.137
10101,0.141,0.132
10102,0.248,0.097
10103,0.238,0.075
10104,0.064,0.067
10105,0.07,0.063
10106,0.07,0.063
10107,0.081,0.067
10108,0.071,0.072
10109,0.059,0.075
10110,0.054,0.078
10111,0.217,0.088
10112,0.501,0.094
10113,0.088,0.08
10114,0.072,0.07
10115,0.071,0.064
10116,0.073,0.065
10117,0.064,0.071
10118,0.056,0.076
10119,0.067,0.078
10120,0.073,0.081
10121,0.522,0.114
10122,2.006,0.158
10123,1.353,0.139
10124,0.141,0.137
10125,0.138,0.132
10126,0.172,0.096
10127,0.126,0.075
10128,0.119,0.066
10129,0.088,0.063
10130,0.085,0.063
10131,0.092,0.068
10132,0.078,0.072
10133,0.062,0.075
10134,0.063,0.078
10135,0.478,0.088
10136,0.569,0.094
10137,0.18,0.079
10138,0.077,0.07
10139,0.074,0.064
10140,0.075,0.066
10141,0.117,0.072
10142,0.067,0.076
10143,0.067,0.078
10144,0.073,0.081
10145,0.151,0.116
10146,0.792,0.158
10147,1.75,0.138
10148,1.11,0.137
10149,1.401,0.132
10150,0.546,0.095
10151,0.379,0.075
10152,0.032,0.066
