time_idx,Real,predict
9985,0.209,0.159
9986,0.106,0.124
9987,0.108,0.104
9988,0.104,0.094
9989,0.076,0.09
9990,0.08,0.088
9991,0.089,0.087
9992,0.074,0.086
9993,0.074,0.086
9994,0.075,0.086
9995,0.122,0.086
9996,0.137,0.086
9997,0.074,0.086
9998,0.074,0.086
9999,0.23,0.086
10000,0.304,0.086
10001,0.166,0.086
10002,0.302,0.086
10003,0.221,0.086
10004,0.405,0.086
10005,0.171,0.086
10006,0.247,0.086
10007,0.314,0.086
10008,0.272,0.086
10009,0.255,0.086
10010,0.086,0.086
10011,0.077,0.086
10012,0.076,0.086
10013,0.075,0.086
10014,0.256,0.086
10015,0.08,0.086
10016,0.16,0.086
10017,0.134,0.086
10018,0.091,0.086
10019,0.076,0.086
10020,0.074,0.086
10021,0.635,0.086
10022,0.314,0.086
10023,0.885,0.086
10024,0.335,0.086
10025,0.365,0.086
10026,0.271,0.086
10027,0.381,0.086
10028,0.298,0.086
10029,0.277,0.086
10030,0.277,0.086
10031,0.289,0.086
10032,0.293,0.086
10033,0.291,0.086
10034,0.296,0.086
10035,0.293,0.086
10036,0.131,0.086
10037,0.079,0.086
10038,0.078,0.086
10039,0.078,0.086
10040,0.078,0.086
10041,0.077,0.086
10042,0.267,0.086
10043,0.198,0.086
10044,0.299,0.086
10045,0.079,0.086
10046,0.084,0.086
10047,0.21,0.086
10048,0.377,0.086
10049,0.256,0.086
10050,0.296,0.086
10051,0.414,0.086
10052,0.274,0.086
10053,0.285,0.086
10054,0.263,0.086
10055,0.186,0.086
10056,0.117,0.086
10057,0.109,0.086
10058,0.086,0.086
10059,0.085,0.086
10060,0.084,0.086
10061,0.083,0.086
10062,0.21,0.086
10063,0.083,0.086
10064,0.072,0.086
10065,0.071,0.086
10066,0.072,0.086
10067,0.084,0.086
10068,0.083,0.086
10069,0.742,0.086
10070,0.205,0.086
10071,0.081,0.086
10072,0.08,0.086
10073,0.082,0.086
10074,0.125,0.086
10075,0.4,0.086
10076,0.413,0.086
10077,0.276,0.086
10078,0.342,0.086
10079,0.174,0.086
10080,0.084,0.086
10081,0.081,0.086
10082,0.08,0.086
10083,0.078,0.086
10084,0.081,0.086
10085,0.08,0.086
10086,0.231,0.086
10087,0.085,0.086
10088,0.081,0.086
10089,0.079,0.086
10090,0.08,0.086
10091,0.081,0.086
10092,0.073,0.086
10093,0.072,0.086
10094,0.072,0.086
10095,0.073,0.086
10096,0.081,0.086
10097,0.079,0.086
10098,0.149,0.086
10099,0.148,0.086
10100,0.5,0.086
10101,0.302,0.086
10102,0.35,0.086
10103,0.094,0.086
10104,0.078,0.086
10105,0.076,0.086
10106,0.075,0.086
10107,0.076,0.086
10108,0.14,0.086
10109,0.101,0.086
10110,0.275,0.086
10111,0.088,0.086
10112,0.077,0.086
10113,0.079,0.086
10114,0.08,0.086
10115,0.08,0.086
10116,0.073,0.086
10117,0.072,0.086
10118,0.071,0.086
10119,0.074,0.086
10120,0.079,0.086
10121,0.079,0.086
10122,0.112,0.086
10123,0.228,0.086
10124,0.557,0.086
10125,0.303,0.086
10126,0.29,0.086
10127,0.183,0.086
10128,0.076,0.086
10129,0.074,0.086
10130,0.074,0.086
10131,0.081,0.086
10132,0.08,0.086
10133,0.081,0.086
10134,0.206,0.086
10135,0.086,0.086
10136,0.08,0.086
10137,0.072,0.086
10138,0.114,0.086
10139,0.102,0.086
10140,0.08,0.086
10141,0.078,0.086
10142,0.08,0.086
10143,0.079,0.086
10144,0.082,0.086
10145,0.079,0.086
10146,0.118,0.086
10147,0.213,0.086
10148,0.445,0.086
10149,0.438,0.086
10150,0.286,0.086
10151,0.122,0.086
10152,0.035,0.086
