time_idx,Real,predict
9985,0.15,0.207
9986,0.109,0.127
9987,0.107,0.133
9988,0.273,0.164
9989,0.538,0.197
9990,0.12,0.245
9991,0.105,0.313
9992,0.439,0.383
9993,0.283,0.42
9994,0.103,0.373
9995,0.358,0.238
9996,0.397,0.312
9997,0.447,0.949
9998,0.436,1.474
9999,0.401,0.849
10000,0.487,0.587
10001,1.523,0.568
10002,0.623,0.525
10003,0.403,0.483
10004,0.491,0.447
10005,0.306,0.413
10006,0.366,0.381
10007,0.477,0.348
10008,0.386,0.304
10009,0.337,0.225
10010,0.177,0.132
10011,0.108,0.132
10012,0.211,0.165
10013,0.517,0.198
10014,0.128,0.245
10015,0.107,0.313
10016,0.359,0.383
10017,0.396,0.419
10018,0.197,0.366
10019,0.455,0.23
10020,0.331,0.347
10021,0.401,1.065
10022,1.475,1.377
10023,0.64,0.824
10024,0.396,0.602
10025,0.643,0.576
10026,0.276,0.53
10027,0.459,0.488
10028,0.357,0.452
10029,0.35,0.419
10030,0.485,0.387
10031,0.735,0.352
10032,0.426,0.308
10033,0.2,0.23
10034,0.064,0.135
10035,0.063,0.133
10036,0.064,0.166
10037,0.063,0.2
10038,0.063,0.247
10039,0.087,0.314
10040,0.48,0.383
10041,0.454,0.418
10042,0.499,0.363
10043,1.007,0.229
10044,1.538,0.35
10045,1.449,1.064
10046,0.704,1.382
10047,0.298,0.825
10048,0.286,0.601
10049,0.357,0.575
10050,0.352,0.53
10051,0.284,0.488
10052,0.303,0.452
10053,0.368,0.419
10054,0.452,0.386
10055,0.303,0.352
10056,0.262,0.308
10057,0.138,0.231
10058,0.08,0.135
10059,0.101,0.133
10060,0.175,0.166
10061,0.479,0.2
10062,0.313,0.246
10063,0.587,0.313
10064,0.48,0.383
10065,0.148,0.418
10066,0.738,0.364
10067,0.734,0.229
10068,0.538,0.348
10069,0.761,1.059
10070,1.082,1.387
10071,0.316,0.826
10072,0.405,0.6
10073,0.467,0.575
10074,0.57,0.529
10075,0.476,0.488
10076,0.52,0.452
10077,0.368,0.418
10078,0.328,0.386
10079,0.304,0.352
10080,0.44,0.308
10081,0.176,0.23
10082,0.08,0.135
10083,0.101,0.133
10084,0.174,0.166
10085,0.505,0.2
10086,0.313,0.246
10087,0.116,0.313
10088,0.413,0.383
10089,0.386,0.418
10090,0.271,0.363
10091,0.095,0.229
10092,1.166,0.348
10093,0.486,1.062
10094,0.464,1.385
10095,0.346,0.825
10096,0.439,0.601
10097,0.443,0.575
10098,0.602,0.529
10099,1.22,0.488
10100,0.349,0.452
10101,0.336,0.419
10102,0.491,0.386
10103,0.299,0.352
10104,0.28,0.308
10105,0.139,0.23
10106,0.105,0.135
10107,0.081,0.133
10108,0.094,0.166
10109,0.072,0.2
10110,0.1,0.246
10111,0.106,0.313
10112,0.509,0.383
10113,0.318,0.418
10114,0.189,0.363
10115,0.153,0.229
10116,0.388,0.348
10117,1.016,1.061
10118,1.754,1.385
10119,1.177,0.826
10120,0.343,0.601
10121,0.455,0.575
10122,0.52,0.529
10123,0.846,0.488
10124,0.469,0.452
10125,0.349,0.418
10126,0.282,0.386
10127,0.239,0.352
10128,0.243,0.308
10129,0.082,0.23
10130,0.111,0.135
10131,0.079,0.133
10132,0.148,0.166
10133,0.525,0.2
10134,0.186,0.246
10135,0.076,0.313
10136,0.102,0.383
10137,0.437,0.418
10138,0.207,0.363
10139,0.527,0.229
10140,0.342,0.348
10141,0.366,1.061
10142,0.594,1.385
10143,0.326,0.826
10144,0.498,0.601
10145,0.312,0.575
10146,0.509,0.529
10147,0.391,0.488
10148,0.32,0.452
10149,0.356,0.418
10150,0.502,0.386
10151,0.243,0.352
10152,0.131,0.308
