time_idx,Real,predict
9985,0.121,0.12
9986,0.123,0.134
9987,0.105,0.146
9988,0.113,0.155
9989,0.123,0.163
9990,0.112,0.168
9991,0.104,0.172
9992,0.123,0.175
9993,0.118,0.176
9994,0.104,0.176
9995,0.123,0.175
9996,0.122,0.174
9997,0.106,0.173
9998,0.115,0.171
9999,0.124,0.17
10000,0.113,0.168
10001,0.104,0.167
10002,0.121,0.166
10003,0.118,0.165
10004,0.102,0.164
10005,0.409,0.163
10006,0.493,0.163
10007,0.35,0.163
10008,0.137,0.163
10009,0.116,0.163
10010,0.106,0.163
10011,0.124,0.163
10012,0.124,0.163
10013,0.106,0.163
10014,0.111,0.163
10015,0.124,0.164
10016,0.114,0.164
10017,0.105,0.164
10018,0.289,0.164
10019,0.238,0.164
10020,0.211,0.164
10021,0.347,0.164
10022,0.168,0.164
10023,0.111,0.164
10024,0.111,0.164
10025,0.121,0.164
10026,0.113,0.164
10027,0.102,0.164
10028,0.118,0.164
10029,0.12,0.164
10030,0.105,0.164
10031,0.108,0.164
10032,0.119,0.164
10033,0.115,0.164
10034,0.103,0.164
10035,0.116,0.164
10036,0.122,0.164
10037,0.109,0.164
10038,0.103,0.164
10039,0.121,0.164
10040,0.12,0.164
10041,0.106,0.164
10042,0.107,0.164
10043,0.119,0.164
10044,0.115,0.164
10045,0.103,0.164
10046,0.117,0.164
10047,0.158,0.164
10048,0.207,0.164
10049,0.305,0.164
10050,0.432,0.164
10051,0.597,0.164
10052,0.619,0.164
10053,0.483,0.164
10054,0.264,0.164
10055,0.21,0.164
10056,0.106,0.164
10057,0.125,0.164
10058,0.12,0.164
10059,0.106,0.164
10060,0.118,0.164
10061,0.124,0.164
10062,0.108,0.164
10063,0.223,0.164
10064,0.411,0.164
10065,0.206,0.164
10066,0.182,0.164
10067,0.125,0.164
10068,0.109,0.164
10069,0.108,0.164
10070,0.124,0.164
10071,0.12,0.164
10072,0.25,0.164
10073,0.266,0.164
10074,0.53,0.164
10075,0.494,0.164
10076,0.517,0.164
10077,0.271,0.164
10078,0.12,0.164
10079,0.127,0.164
10080,0.118,0.164
10081,0.109,0.164
10082,0.117,0.164
10083,0.125,0.164
10084,0.118,0.164
10085,0.107,0.164
10086,0.117,0.164
10087,0.124,0.164
10088,0.345,0.164
10089,0.154,0.164
10090,0.126,0.164
10091,0.128,0.164
10092,0.122,0.164
10093,0.11,0.164
10094,0.113,0.164
10095,0.133,0.164
10096,0.122,0.164
10097,0.112,0.164
10098,0.108,0.164
10099,0.518,0.164
10100,0.616,0.164
10101,0.435,0.164
10102,0.217,0.164
10103,0.13,0.164
10104,0.114,0.164
10105,0.114,0.164
10106,0.121,0.164
10107,0.124,0.164
10108,0.118,0.164
10109,0.107,0.164
10110,0.11,0.164
10111,0.738,0.164
10112,0.36,0.164
10113,0.123,0.164
10114,0.111,0.164
10115,0.123,0.164
10116,0.118,0.164
10117,0.107,0.164
10118,0.11,0.164
10119,0.159,0.164
10120,0.144,0.164
10121,0.253,0.164
10122,0.199,0.164
10123,0.136,0.164
10124,0.142,0.164
10125,0.299,0.164
10126,0.225,0.164
10127,0.119,0.164
10128,0.106,0.164
10129,0.122,0.164
10130,0.125,0.164
10131,0.11,0.164
10132,0.106,0.164
10133,0.12,0.164
10134,0.121,0.164
10135,0.116,0.164
10136,0.382,0.164
10137,0.187,0.164
10138,0.371,0.164
10139,0.212,0.164
10140,0.215,0.164
10141,0.125,0.164
10142,0.113,0.164
10143,0.109,0.164
10144,0.235,0.164
10145,0.251,0.164
10146,0.341,0.164
10147,0.479,0.164
10148,0.413,0.164
10149,0.426,0.164
10150,0.283,0.164
10151,0.131,0.164
10152,0.082,0.164
