time_idx,Real,predict
9985,0.156,0.186
9986,0.142,0.146
9987,0.159,0.14
9988,0.156,0.143
9989,0.146,0.149
9990,0.183,0.153
9991,0.264,0.156
9992,0.776,0.157
9993,0.268,0.158
9994,0.211,0.158
9995,0.268,0.158
9996,0.236,0.157
9997,0.242,0.157
9998,0.255,0.157
9999,0.26,0.157
10000,0.242,0.157
10001,0.333,0.157
10002,0.34,0.157
10003,0.455,0.157
10004,0.542,0.157
10005,0.59,0.157
10006,0.418,0.157
10007,0.27,0.157
10008,0.169,0.157
10009,0.16,0.157
10010,0.148,0.157
10011,0.162,0.157
10012,0.157,0.157
10013,0.154,0.157
10014,0.32,0.157
10015,0.242,0.157
10016,0.2,0.157
10017,0.16,0.157
10018,0.143,0.157
10019,0.157,0.157
10020,0.15,0.157
10021,0.151,0.157
10022,0.158,0.157
10023,0.147,0.157
10024,0.157,0.157
10025,0.235,0.157
10026,0.153,0.157
10027,0.158,0.157
10028,0.143,0.157
10029,0.157,0.157
10030,0.144,0.157
10031,0.157,0.157
10032,0.155,0.157
10033,0.146,0.157
10034,0.159,0.157
10035,0.149,0.157
10036,0.158,0.157
10037,0.145,0.157
10038,0.159,0.157
10039,0.237,0.157
10040,0.172,0.157
10041,0.152,0.157
10042,0.152,0.157
10043,0.157,0.157
10044,0.144,0.157
10045,0.158,0.157
10046,0.143,0.157
10047,0.161,0.157
10048,0.142,0.157
10049,0.247,0.157
10050,0.142,0.157
10051,0.159,0.157
10052,0.144,0.157
10053,0.157,0.157
10054,0.149,0.157
10055,0.152,0.157
10056,0.156,0.157
10057,0.147,0.157
10058,0.158,0.157
10059,0.149,0.157
10060,0.159,0.157
10061,0.146,0.157
10062,0.158,0.157
10063,0.236,0.157
10064,0.169,0.157
10065,0.147,0.157
10066,0.159,0.157
10067,0.143,0.157
10068,0.158,0.157
10069,0.15,0.157
10070,0.152,0.157
10071,0.161,0.157
10072,0.143,0.157
10073,0.245,0.157
10074,0.142,0.157
10075,0.156,0.157
10076,0.142,0.157
10077,0.243,0.157
10078,0.222,0.157
10079,0.29,0.157
10080,0.158,0.157
10081,0.144,0.157
10082,0.159,0.157
10083,0.149,0.157
10084,0.171,0.157
10085,0.151,0.157
10086,0.226,0.157
10087,0.432,0.157
10088,1.163,0.157
10089,0.714,0.157
10090,0.143,0.157
10091,0.484,0.157
10092,0.357,0.157
10093,0.301,0.157
10094,0.158,0.157
10095,0.146,0.157
10096,0.157,0.157
10097,0.242,0.157
10098,0.161,0.157
10099,0.569,0.157
10100,0.572,0.157
10101,0.321,0.157
10102,0.249,0.157
10103,0.166,0.157
10104,0.164,0.157
10105,0.147,0.157
10106,0.162,0.157
10107,0.154,0.157
10108,0.162,0.157
10109,0.152,0.157
10110,0.182,0.157
10111,0.247,0.157
10112,0.18,0.157
10113,0.161,0.157
10114,0.143,0.157
10115,0.157,0.157
10116,0.144,0.157
10117,0.158,0.157
10118,0.144,0.157
10119,0.161,0.157
10120,0.143,0.157
10121,0.248,0.157
10122,0.148,0.157
10123,0.158,0.157
10124,0.149,0.157
10125,0.152,0.157
10126,0.338,0.157
10127,0.258,0.157
10128,0.164,0.157
10129,0.145,0.157
10130,0.162,0.157
10131,0.15,0.157
10132,0.161,0.157
10133,0.144,0.157
10134,0.373,0.157
10135,0.272,0.157
10136,0.378,0.157
10137,0.155,0.157
10138,0.158,0.157
10139,0.144,0.157
10140,0.155,0.157
10141,0.147,0.157
10142,0.154,0.157
10143,0.155,0.157
10144,0.149,0.157
10145,0.242,0.157
10146,0.146,0.157
10147,0.325,0.157
10148,0.661,0.157
10149,0.648,0.157
10150,0.45,0.157
10151,0.356,0.157
10152,0.118,0.157
