time_idx,Real,predict
9985,0.169,0.246
9986,0.194,0.112
9987,0.178,0.096
9988,0.116,0.094
9989,0.12,0.1
9990,0.121,0.127
9991,1.35,0.348
9992,0.411,1.043
9993,0.153,0.722
9994,0.191,0.117
9995,0.173,0.112
9996,0.116,0.171
9997,0.122,0.152
9998,0.108,0.142
9999,0.096,0.158
10000,0.109,0.167
10001,0.401,0.166
10002,1.801,0.176
10003,1.705,0.205
10004,1.63,0.264
10005,1.57,0.414
10006,1.537,0.92
10007,1.565,1.171
10008,1.552,1.24
10009,1.518,1.274
10010,1.145,1.254
10011,0.185,1.199
10012,0.173,1.027
10013,0.114,0.599
10014,0.113,0.134
10015,0.5,0.104
10016,0.99,0.101
10017,0.282,0.105
10018,0.171,0.115
10019,0.183,0.199
10020,0.168,0.799
10021,0.099,0.678
10022,0.098,0.111
10023,0.116,0.114
10024,0.122,0.359
10025,0.104,0.716
10026,0.579,1.21
10027,1.679,1.25
10028,1.642,1.264
10029,1.579,1.24
10030,1.56,1.193
10031,1.55,1.143
10032,1.19,1.048
10033,0.137,0.77
10034,0.156,0.158
10035,0.198,0.107
10036,0.178,0.103
10037,0.123,0.108
10038,0.115,0.115
10039,0.123,0.122
10040,0.122,0.145
10041,0.097,0.416
10042,0.101,0.987
10043,0.47,0.482
10044,1.121,0.121
10045,0.95,0.107
10046,1.221,0.503
10047,1.205,1.124
10048,1.207,1.204
10049,1.073,1.215
10050,1.088,1.222
10051,1.293,1.173
10052,1.635,1.199
10053,1.614,1.157
10054,1.554,1.156
10055,1.557,1.053
10056,1.491,0.725
10057,0.206,0.141
10058,0.123,0.106
10059,0.16,0.105
10060,0.19,0.11
10061,0.174,0.118
10062,0.114,0.124
10063,0.46,0.137
10064,0.995,0.245
10065,0.258,0.861
10066,0.096,0.582
10067,0.183,0.109
10068,0.189,0.111
10069,0.175,0.532
10070,0.116,1.196
10071,0.123,1.218
10072,0.109,1.231
10073,0.094,1.238
10074,0.104,1.209
10075,0.188,1.233
10076,1.846,1.211
10077,1.675,1.213
10078,1.718,1.151
10079,1.556,1.057
10080,1.575,0.597
10081,0.288,0.129
10082,0.124,0.106
10083,0.123,0.107
10084,0.218,0.114
10085,0.18,0.121
10086,0.123,0.127
10087,0.114,0.14
10088,0.186,0.193
10089,1.075,0.714
10090,0.379,0.71
10091,0.1,0.07
10092,0.187,0.117
10093,0.41,0.412
10094,1.394,0.877
10095,1.158,1.206
10096,1.093,1.237
10097,1.087,1.254
10098,1.104,1.236
10099,1.239,1.241
10100,1.214,1.209
10101,1.227,1.194
10102,1.217,1.122
10103,1.165,0.981
10104,1.184,0.367
10105,1.177,0.117
10106,0.713,0.106
10107,0.18,0.108
10108,0.158,0.116
10109,0.187,0.122
10110,0.175,0.128
10111,0.117,0.16
10112,1.127,0.303
10113,0.921,0.97
10114,0.131,0.506
10115,0.11,0.113
10116,0.142,0.11
10117,0.196,0.564
10118,0.983,1.221
10119,1.176,1.223
10120,1.11,1.23
10121,1.09,1.231
10122,1.125,1.2
10123,1.152,1.222
10124,1.235,1.201
10125,1.248,1.202
10126,1.213,1.139
10127,1.172,1.023
10128,1.17,0.464
10129,0.708,0.122
10130,0.126,0.106
10131,0.126,0.108
10132,0.123,0.115
10133,0.188,0.122
10134,0.182,0.127
10135,0.16,0.149
10136,0.484,0.229
10137,0.972,0.86
10138,0.277,0.583
10139,0.124,0.106
10140,0.118,0.111
10141,0.165,0.532
10142,0.187,1.195
10143,0.419,1.218
10144,0.628,1.232
10145,1.145,1.241
10146,1.132,1.214
10147,1.278,1.24
10148,1.565,1.219
10149,1.411,1.222
10150,1.245,1.162
10151,1.233,1.079
10152,0.618,0.684
