time_idx,Real,predict
9985,0.184,0.108
9986,0.128,0.15
9987,0.133,0.119
9988,0.103,0.12
9989,0.135,0.139
9990,0.092,0.113
9991,0.142,0.132
9992,0.297,0.236
9993,0.298,0.365
9994,0.193,0.245
9995,0.252,0.227
9996,0.253,0.198
9997,0.267,0.422
9998,0.128,0.184
9999,0.197,0.18
10000,0.211,0.161
10001,0.555,0.276
10002,0.883,0.379
10003,0.825,0.592
10004,0.972,0.595
10005,0.786,0.627
10006,0.749,0.676
10007,0.729,0.589
10008,0.405,0.2
10009,0.145,0.104
10010,0.121,0.151
10011,0.14,0.106
10012,0.101,0.138
10013,0.141,0.12
10014,0.084,0.13
10015,0.146,0.117
10016,0.201,0.236
10017,0.491,0.314
10018,0.163,0.269
10019,0.213,0.21
10020,0.083,0.24
10021,0.629,0.493
10022,1.173,0.187
10023,0.391,0.168
10024,0.219,0.244
10025,0.255,0.443
10026,0.366,0.483
10027,0.419,0.468
10028,0.491,0.458
10029,0.388,0.474
10030,0.284,0.394
10031,0.12,0.311
10032,0.155,0.14
10033,0.101,0.114
10034,0.137,0.136
10035,0.112,0.107
10036,0.123,0.141
10037,0.124,0.111
10038,0.109,0.145
10039,0.134,0.102
10040,0.208,0.274
10041,0.312,0.32
10042,0.21,0.282
10043,0.211,0.169
10044,0.092,0.151
10045,0.159,0.17
10046,0.141,0.145
10047,0.229,0.182
10048,0.242,0.267
10049,0.238,0.259
10050,0.287,0.235
10051,0.365,0.386
10052,0.458,0.443
10053,0.748,0.523
10054,0.577,0.501
10055,0.251,0.251
10056,0.117,0.124
10057,0.123,0.15
10058,0.13,0.13
10059,0.109,0.121
10060,0.143,0.142
10061,0.097,0.087
10062,0.139,0.174
10063,0.097,0.079
10064,0.325,0.301
10065,0.288,0.327
10066,0.238,0.25
10067,0.241,0.223
10068,0.207,0.251
10069,0.182,0.308
10070,0.28,0.474
10071,0.433,0.379
10072,0.642,0.25
10073,0.803,0.502
10074,0.7,0.48
10075,0.492,0.47
10076,0.666,0.574
10077,0.824,0.39
10078,0.422,0.168
10079,0.103,0.103
10080,0.183,0.166
10081,0.057,0.091
10082,0.183,0.15
10083,0.097,0.107
10084,0.139,0.148
10085,0.445,0.105
10086,0.421,0.251
10087,0.402,0.356
10088,1.304,0.261
10089,0.324,0.246
10090,0.461,0.248
10091,0.452,0.37
10092,0.32,0.253
10093,0.386,0.168
10094,0.32,0.152
10095,0.136,0.249
10096,0.214,0.355
10097,0.235,0.62
10098,0.763,0.621
10099,0.398,0.6
10100,0.441,0.625
10101,0.438,0.599
10102,0.411,0.508
10103,0.397,0.179
10104,0.085,0.106
10105,0.166,0.157
10106,0.071,0.104
10107,0.176,0.144
10108,0.054,0.109
10109,0.177,0.141
10110,0.05,0.095
10111,0.182,0.266
10112,0.178,0.305
10113,0.441,0.266
10114,0.145,0.199
10115,0.273,0.261
10116,0.184,0.4
10117,0.342,0.309
10118,0.254,0.177
10119,0.301,0.114
10120,0.162,0.236
10121,0.19,0.268
10122,0.319,0.383
10123,0.51,0.546
10124,0.431,0.541
10125,0.447,0.532
10126,0.804,0.587
10127,0.499,0.436
10128,0.126,0.221
10129,0.144,0.13
10130,0.078,0.141
10131,0.173,0.112
10132,0.07,0.134
10133,0.16,0.116
10134,0.069,0.14
10135,0.163,0.101
10136,0.195,0.263
10137,0.391,0.307
10138,0.218,0.275
10139,0.671,0.186
10140,0.634,0.178
10141,0.366,0.218
10142,0.22,0.165
10143,0.116,0.162
10144,0.233,0.265
10145,0.306,0.256
10146,0.513,0.257
10147,0.322,0.394
10148,0.446,0.432
10149,0.359,0.524
10150,0.487,0.497
10151,0.783,0.229
10152,0.315,0.107
