time_idx,Real,predict
9985,0.068,0.063
9986,0.067,0.064
9987,0.066,0.065
9988,0.066,0.064
9989,0.065,0.064
9990,0.077,0.074
9991,0.176,0.354
9992,0.386,0.565
9993,0.46,0.498
9994,0.166,0.503
9995,0.115,0.103
9996,0.069,0.067
9997,0.07,0.067
9998,0.068,0.068
9999,0.069,0.068
10000,0.067,0.067
10001,0.064,0.068
10002,0.065,0.07
10003,0.278,0.088
10004,0.454,0.491
10005,0.619,0.462
10006,0.287,0.161
10007,0.115,0.164
10008,0.067,0.075
10009,0.067,0.068
10010,0.066,0.066
10011,0.066,0.066
10012,0.066,0.065
10013,0.066,0.063
10014,0.077,0.069
10015,0.175,0.49
10016,0.276,0.615
10017,0.649,0.095
10018,0.345,0.061
10019,0.242,0.065
10020,0.077,0.065
10021,0.076,0.065
10022,0.072,0.065
10023,0.135,0.064
10024,0.075,0.063
10025,0.07,0.063
10026,0.401,0.063
10027,0.394,0.063
10028,0.336,0.064
10029,0.389,0.064
10030,0.49,0.064
10031,0.116,0.064
10032,0.072,0.064
10033,0.069,0.064
10034,0.07,0.064
10035,0.069,0.064
10036,0.066,0.064
10037,0.066,0.064
10038,0.074,0.064
10039,0.173,0.064
10040,0.388,0.064
10041,0.389,0.064
10042,0.128,0.064
10043,0.064,0.064
10044,0.072,0.064
10045,0.117,0.064
10046,0.211,0.064
10047,0.147,0.064
10048,0.077,0.064
10049,0.236,0.064
10050,0.108,0.064
10051,0.295,0.064
10052,0.469,0.064
10053,0.472,0.064
10054,0.405,0.064
10055,0.563,0.064
10056,0.488,0.064
10057,0.075,0.064
10058,0.073,0.064
10059,0.071,0.064
10060,0.07,0.064
10061,0.068,0.064
10062,0.081,0.064
10063,0.381,0.064
10064,0.603,0.064
10065,0.072,0.064
10066,0.068,0.064
10067,0.069,0.064
10068,0.07,0.064
10069,0.071,0.064
10070,0.07,0.064
10071,0.069,0.064
10072,0.069,0.064
10073,0.068,0.064
10074,0.067,0.064
10075,0.132,0.064
10076,0.658,0.064
10077,0.374,0.064
10078,0.245,0.064
10079,0.107,0.064
10080,0.069,0.064
10081,0.069,0.064
10082,0.069,0.064
10083,0.068,0.064
10084,0.069,0.064
10085,0.069,0.064
10086,0.078,0.064
10087,0.391,0.064
10088,0.414,0.064
10089,0.088,0.064
10090,0.068,0.064
10091,0.07,0.064
10092,0.07,0.064
10093,0.072,0.064
10094,0.071,0.064
10095,0.07,0.064
10096,0.069,0.064
10097,0.066,0.064
10098,0.067,0.064
10099,0.534,0.064
10100,0.744,0.064
10101,0.419,0.064
10102,0.592,0.064
10103,0.468,0.064
10104,0.23,0.064
10105,0.069,0.064
10106,0.069,0.064
10107,0.068,0.064
10108,0.068,0.064
10109,0.067,0.064
10110,0.079,0.064
10111,0.63,0.064
10112,0.57,0.064
10113,0.098,0.064
10114,0.068,0.064
10115,0.072,0.064
10116,0.072,0.064
10117,0.069,0.064
10118,0.067,0.064
10119,0.068,0.064
10120,0.066,0.064
10121,0.066,0.064
10122,0.065,0.064
10123,0.132,0.064
10124,0.361,0.064
10125,0.407,0.064
10126,0.214,0.064
10127,0.117,0.064
10128,0.071,0.064
10129,0.071,0.064
10130,0.069,0.064
10131,0.068,0.064
10132,0.066,0.064
10133,0.067,0.064
10134,0.078,0.064
10135,0.457,0.064
10136,0.358,0.064
10137,0.067,0.064
10138,0.067,0.064
10139,0.427,0.064
10140,0.293,0.064
10141,0.317,0.064
10142,0.069,0.064
10143,0.07,0.064
10144,0.068,0.064
10145,0.066,0.064
10146,0.066,0.064
10147,0.132,0.064
10148,0.17,0.064
10149,0.159,0.064
10150,0.136,0.064
10151,0.211,0.064
10152,0.107,0.064
