time_idx,Real,predict
9985,0.072,0.066
9986,0.0,0.036
9987,0.0,0.036
9988,0.0,0.046
9989,0.047,0.062
9990,0.091,0.08
9991,0.659,0.101
9992,2.28,0.122
9993,0.991,0.144
9994,1.02,0.167
9995,0.362,0.19
9996,0.792,0.214
9997,1.209,0.238
9998,2.533,0.261
9999,1.208,0.282
10000,0.831,0.3
10001,0.705,0.313
10002,0.56,0.32
10003,0.848,0.317
10004,0.398,0.305
10005,0.537,0.282
10006,0.23,0.248
10007,0.095,0.207
10008,0.047,0.165
10009,0.034,0.131
10010,0.107,0.109
10011,0.048,0.098
10012,0.018,0.097
10013,0.017,0.102
10014,0.099,0.112
10015,0.293,0.125
10016,0.236,0.139
10017,1.707,0.155
10018,0.794,0.171
10019,0.095,0.188
10020,0.084,0.204
10021,0.317,0.22
10022,0.769,0.235
10023,0.561,0.248
10024,0.401,0.257
10025,0.399,0.262
10026,0.839,0.263
10027,0.54,0.257
10028,0.527,0.245
10029,0.457,0.227
10030,0.403,0.205
10031,0.148,0.181
10032,0.1,0.158
10033,0.037,0.141
10034,0.016,0.129
10035,0.014,0.124
10036,0.068,0.124
10037,0.098,0.128
10038,0.055,0.136
10039,0.377,0.145
10040,0.309,0.156
10041,0.428,0.168
10042,0.352,0.181
10043,0.068,0.193
10044,0.044,0.205
10045,0.066,0.215
10046,0.111,0.224
10047,0.119,0.231
10048,0.404,0.235
10049,0.56,0.235
10050,0.455,0.231
10051,0.649,0.223
10052,0.501,0.211
10053,0.379,0.197
10054,0.072,0.182
10055,0.011,0.167
10056,0.084,0.155
10057,0.095,0.147
10058,0.024,0.142
10059,0.011,0.14
10060,0.011,0.142
10061,0.07,0.147
10062,0.467,0.153
10063,0.259,0.161
10064,0.28,0.17
10065,0.044,0.179
10066,0.095,0.188
10067,0.049,0.197
10068,0.156,0.204
10069,0.246,0.211
10070,0.174,0.215
10071,0.472,0.218
10072,0.604,0.217
10073,0.441,0.215
10074,0.526,0.209
10075,0.561,0.201
10076,0.478,0.191
10077,0.41,0.181
10078,0.295,0.172
10079,0.187,0.163
10080,0.099,0.157
10081,0.05,0.153
10082,0.012,0.152
10083,0.036,0.153
10084,0.097,0.156
10085,0.041,0.16
10086,0.21,0.166
10087,0.71,0.172
10088,0.369,0.179
10089,0.018,0.186
10090,0.041,0.192
10091,0.101,0.198
10092,0.067,0.202
10093,0.017,0.205
10094,0.016,0.207
10095,0.1,0.206
10096,0.326,0.204
10097,0.512,0.2
10098,1.07,0.194
10099,0.926,0.187
10100,0.503,0.181
10101,0.44,0.174
10102,0.332,0.168
10103,0.308,0.164
10104,0.25,0.161
10105,0.406,0.16
10106,0.192,0.161
10107,0.013,0.163
10108,0.071,0.166
10109,0.096,0.17
10110,0.033,0.175
10111,0.376,0.18
10112,0.324,0.185
10113,0.085,0.189
10114,0.012,0.193
10115,0.359,0.196
10116,0.465,0.198
10117,0.391,0.199
10118,0.36,0.198
10119,0.427,0.197
10120,0.433,0.194
10121,0.076,0.19
10122,0.382,0.185
10123,0.398,0.18
10124,0.295,0.176
10125,0.406,0.172
10126,0.421,0.169
10127,0.36,0.167
10128,0.222,0.166
10129,0.212,0.166
10130,0.089,0.168
10131,0.062,0.17
10132,0.012,0.173
10133,0.012,0.177
10134,0.1,0.18
10135,0.631,0.184
10136,0.395,0.187
10137,0.044,0.19
10138,0.012,0.192
10139,0.068,0.193
10140,0.095,0.194
10141,0.026,0.193
10142,0.012,0.192
10143,0.011,0.189
10144,0.249,0.187
10145,0.566,0.183
10146,0.52,0.18
10147,0.227,0.177
10148,0.314,0.174
10149,0.419,0.172
10150,0.433,0.171
10151,0.037,0.17
10152,0.007,0.17
