time_idx,Real,predict
9985,0.109,0.248
9986,0.117,0.102
9987,0.102,0.113
9988,0.112,0.116
9989,0.178,0.158
9990,0.115,0.148
9991,0.119,0.117
9992,0.109,0.114
9993,0.156,0.145
9994,0.154,0.165
9995,0.255,0.193
9996,0.339,0.189
9997,0.245,0.209
9998,0.144,0.182
9999,0.192,0.294
10000,0.211,0.289
10001,0.164,0.307
10002,0.312,1.084
10003,0.734,0.482
10004,0.895,0.359
10005,0.545,0.418
10006,0.614,0.498
10007,0.502,0.411
10008,0.519,0.497
10009,0.198,0.241
10010,0.11,0.119
10011,0.119,0.107
10012,0.099,0.112
10013,0.118,0.121
10014,0.1,0.156
10015,0.113,0.194
10016,0.299,0.118
10017,0.297,0.165
10018,0.215,0.18
10019,0.16,0.139
10020,0.179,0.113
10021,0.19,0.191
10022,0.147,0.118
10023,0.21,0.1
10024,0.145,0.106
10025,0.165,0.106
10026,0.219,0.288
10027,0.921,0.445
10028,0.526,0.595
10029,0.473,0.453
10030,0.516,0.588
10031,0.552,0.466
10032,0.199,0.445
10033,0.112,0.36
10034,0.102,0.168
10035,0.179,0.113
10036,0.131,0.11
10037,0.166,0.116
10038,0.129,0.104
10039,0.115,0.109
10040,0.105,0.116
10041,0.218,0.138
10042,0.147,0.161
10043,0.147,0.187
10044,0.095,0.174
10045,0.144,0.103
10046,0.191,0.1
10047,0.225,0.118
10048,0.161,0.177
10049,0.159,0.861
10050,1.045,0.62
10051,0.466,0.481
10052,0.457,0.534
10053,0.498,0.483
10054,0.522,0.624
10055,0.581,0.542
10056,0.302,0.511
10057,0.108,0.276
10058,0.115,0.102
10059,0.102,0.114
10060,0.115,0.116
10061,0.105,0.161
10062,0.173,0.151
10063,0.108,0.118
10064,0.104,0.11
10065,0.177,0.135
10066,0.143,0.164
10067,0.129,0.187
10068,0.183,0.205
10069,0.147,0.182
10070,0.105,0.201
10071,0.161,0.234
10072,0.154,0.289
10073,0.184,0.392
10074,0.112,0.642
10075,0.485,0.751
10076,0.271,0.462
10077,0.111,0.416
10078,0.154,0.485
10079,0.572,0.467
10080,0.473,0.481
10081,0.151,0.323
10082,0.101,0.097
10083,0.118,0.114
10084,0.102,0.111
10085,0.116,0.122
10086,0.106,0.143
10087,0.109,0.132
10088,0.163,0.117
10089,0.194,0.121
10090,0.181,0.158
10091,0.16,0.168
10092,0.204,0.172
10093,0.163,0.115
10094,0.193,0.096
10095,0.153,0.112
10096,0.149,0.152
10097,0.124,0.78
10098,1.081,0.6
10099,0.474,0.479
10100,0.486,0.532
10101,0.469,0.478
10102,0.579,0.63
10103,0.488,0.538
10104,0.479,0.51
10105,0.202,0.301
10106,0.131,0.101
10107,0.14,0.115
10108,0.188,0.117
10109,0.269,0.152
10110,0.301,0.144
10111,0.183,0.116
10112,0.092,0.112
10113,0.164,0.131
10114,0.75,0.157
10115,0.255,0.169
10116,0.233,0.206
10117,0.137,0.183
10118,0.114,0.245
10119,0.117,0.223
10120,0.111,0.313
10121,0.301,0.855
10122,1.184,0.593
10123,0.511,0.389
10124,0.633,0.334
10125,0.507,0.54
10126,0.475,0.456
10127,0.662,0.429
10128,0.465,0.394
10129,0.255,0.162
10130,0.113,0.115
10131,0.103,0.113
10132,0.112,0.111
10133,0.115,0.135
10134,0.164,0.145
10135,0.161,0.127
10136,0.12,0.131
10137,0.147,0.163
10138,0.153,0.155
10139,0.126,0.128
10140,0.118,0.171
10141,0.092,0.135
10142,0.11,0.127
10143,0.099,0.127
10144,0.197,0.153
10145,0.198,0.22
10146,0.292,0.4
10147,0.562,0.483
10148,0.522,0.501
10149,0.517,0.603
10150,0.551,0.5
10151,0.501,0.425
10152,0.344,0.473
