time_idx,Real,predict
9985,0.372,0.411
9986,0.297,0.404
9987,0.299,0.421
9988,0.298,0.475
9989,0.324,0.619
9990,0.775,0.749
9991,0.762,0.888
9992,0.763,0.804
9993,0.851,0.801
9994,0.787,0.793
9995,0.695,0.706
9996,1.063,0.61
9997,1.014,0.678
9998,0.751,0.65
9999,0.848,0.662
10000,0.488,0.675
10001,1.249,0.694
10002,1.046,0.678
10003,1.19,0.693
10004,0.85,0.701
10005,0.882,0.69
10006,0.668,0.712
10007,0.528,0.696
10008,0.495,0.71
10009,0.402,0.712
10010,0.723,0.711
10011,0.312,0.722
10012,0.328,0.719
10013,0.275,0.73
10014,0.345,0.732
10015,0.414,0.741
10016,0.803,0.75
10017,1.326,0.76
10018,1.115,0.773
10019,0.915,0.788
10020,0.835,0.81
10021,0.513,0.833
10022,0.45,0.86
10023,0.898,0.89
10024,0.426,0.923
10025,0.483,0.955
10026,0.843,0.988
10027,1.573,1.042
10028,0.732,1.134
10029,0.954,1.232
10030,1.048,1.191
10031,1.414,0.957
10032,1.32,0.822
10033,0.801,0.549
10034,0.758,0.396
10035,0.548,0.337
10036,0.421,0.301
10037,0.308,0.29
10038,0.357,0.282
10039,0.37,0.323
10040,0.339,0.566
10041,0.749,0.739
10042,0.862,0.652
10043,1.0,0.726
10044,0.991,1.019
10045,1.294,0.757
10046,3.033,0.904
10047,1.981,1.032
10048,1.845,0.795
10049,1.097,0.904
10050,1.106,1.116
10051,0.965,0.91
10052,0.911,0.832
10053,0.873,0.958
10054,1.107,1.745
10055,0.957,2.054
10056,0.967,0.728
10057,0.765,1.168
10058,0.865,0.815
10059,0.682,0.736
10060,0.627,0.565
10061,0.474,0.443
10062,0.888,0.472
10063,0.76,0.696
10064,0.906,0.735
10065,0.509,0.826
10066,1.028,0.977
10067,0.582,0.688
10068,1.135,0.961
10069,1.632,1.281
10070,0.795,0.919
10071,0.776,1.039
10072,0.609,0.858
10073,0.806,1.215
10074,1.871,1.772
10075,2.021,1.728
10076,1.431,0.813
10077,1.046,1.065
10078,0.907,0.803
10079,0.827,0.709
10080,0.707,0.56
10081,0.775,0.455
10082,0.509,0.61
10083,0.441,0.911
10084,0.429,0.743
10085,0.44,0.867
10086,1.015,0.878
10087,1.819,0.859
10088,0.981,0.995
10089,0.83,0.983
10090,0.682,0.817
10091,0.639,0.808
10092,0.606,1.776
10093,0.514,2.185
10094,0.48,0.728
10095,0.663,1.186
10096,0.518,0.848
10097,0.741,0.768
10098,0.752,0.616
10099,0.876,0.472
10100,0.906,0.464
10101,0.739,0.708
10102,0.778,0.782
10103,0.931,0.798
10104,0.576,1.027
10105,0.565,0.62
10106,0.534,0.775
10107,0.517,1.149
10108,0.425,1.16
10109,0.423,1.008
10110,0.813,1.001
10111,0.786,0.855
10112,0.837,1.106
10113,0.743,1.367
10114,0.782,1.63
10115,0.693,0.99
10116,1.316,0.981
10117,0.855,0.815
10118,0.838,0.738
10119,0.847,0.681
10120,0.549,0.608
10121,0.631,0.787
10122,0.758,1.179
10123,1.57,1.12
10124,1.229,0.946
10125,2.202,0.86
10126,0.654,0.82
10127,0.654,1.382
10128,0.856,1.934
10129,0.437,1.978
10130,0.288,0.969
10131,0.3,1.021
10132,0.385,0.86
10133,0.416,0.754
10134,0.533,0.644
10135,0.836,0.478
10136,0.91,0.484
10137,0.666,0.763
10138,0.889,0.805
10139,0.869,0.971
10140,0.823,0.809
10141,0.821,0.932
10142,0.612,0.989
10143,0.46,0.967
10144,0.748,0.855
10145,0.686,0.941
10146,2.243,1.831
10147,0.831,2.158
10148,0.846,0.703
10149,1.009,1.217
10150,0.935,0.879
10151,0.727,0.813
10152,0.329,0.648
