time_idx,Real,predict
9649,4.357,5.262
9650,4.416,4.11
9651,4.364,3.104
9652,4.289,3.01
9653,2.96,2.839
9654,2.419,2.195
9655,1.989,1.623
9656,0.673,1.262
9657,0.696,0.914
9658,0.681,0.378
9659,0.669,0.51
9660,0.685,0.509
9661,0.651,0.482
9662,0.715,0.308
9663,0.657,0.218
9664,0.733,0.25
9665,1.777,0.248
9666,1.186,0.342
9667,1.718,0.777
9668,1.604,2.374
9669,2.377,2.501
9670,3.059,4.254
9671,2.986,3.39
9672,3.175,1.78
9673,3.69,2.477
9674,3.312,1.86
9675,2.429,2.171
9676,2.531,1.267
9677,0.994,1.669
9678,2.322,1.938
9679,1.149,1.62
9680,0.611,1.155
9681,1.802,1.614
9682,0.44,1.82
9683,0.623,1.074
9684,1.439,0.766
9685,0.761,2.376
9686,0.27,1.589
9687,0.188,2.464
9688,0.525,0.532
9689,2.567,0.423
9690,6.456,0.599
9691,5.578,2.027
9692,4.076,1.075
9693,3.131,1.445
9694,2.997,0.977
9695,1.448,4.083
9696,1.792,2.746
9697,2.685,4.594
9698,1.827,4.708
9699,2.449,3.875
9700,2.748,3.491
9701,1.479,2.022
9702,2.078,2.05
9703,1.439,2.46
9704,0.779,2.153
9705,0.23,1.754
9706,0.187,0.755
9707,0.896,0.601
9708,0.785,1.286
9709,0.88,1.508
9710,1.765,1.114
9711,0.773,0.288
9712,0.248,1.121
9713,1.917,1.333
9714,2.308,2.202
9715,2.591,1.878
9716,3.982,2.894
9717,1.88,1.102
9718,1.249,0.858
9719,1.417,0.389
9720,4.005,0.873
9721,3.364,1.546
9722,2.658,2.261
9723,2.785,3.694
9724,2.641,4.356
9725,1.241,4.392
9726,2.471,4.275
9727,1.047,3.985
9728,1.976,2.124
9729,0.335,0.965
9730,0.368,0.475
9731,0.412,0.299
9732,0.37,0.213
9733,0.218,0.144
9734,0.322,0.095
9735,0.144,0.091
9736,0.284,0.109
9737,0.755,0.163
9738,0.436,0.251
9739,1.576,0.433
9740,0.279,0.556
9741,1.133,0.678
9742,0.402,0.559
9743,0.195,0.51
9744,1.46,2.23
9745,2.401,3.608
9746,2.348,4.812
9747,2.376,2.834
9748,2.302,3.052
9749,2.254,3.54
9750,2.37,3.224
9751,1.232,1.874
9752,0.645,0.676
9753,0.342,0.136
9754,0.232,0.079
9755,0.278,0.1
9756,0.253,0.099
9757,0.191,0.091
9758,0.2,0.085
9759,0.192,0.054
9760,0.19,0.046
9761,0.771,0.123
9762,0.33,0.263
9763,1.77,0.621
9764,5.27,1.535
9765,5.015,2.741
9766,5.639,3.462
9767,1.585,3.437
9768,5.238,5.576
9769,5.456,4.804
9770,4.396,3.679
9771,4.199,3.436
9772,2.517,2.296
9773,2.145,1.645
9774,1.814,1.62
9775,1.121,0.829
9776,0.112,0.108
9777,0.075,0.444
9778,0.223,0.49
9779,0.945,0.331
9780,0.347,0.206
9781,0.172,0.29
9782,0.978,0.293
9783,0.196,0.514
9784,0.172,0.496
9785,0.881,1.021
9786,2.328,1.274
9787,3.136,2.988
9788,7.131,4.715
9789,4.022,4.11
9790,3.65,3.574
9791,2.938,3.099
9792,5.553,4.112
9793,3.632,2.252
9794,4.103,1.936
9795,1.702,2.741
9796,2.507,1.776
9797,1.195,2.574
9798,2.92,1.588
9799,0.93,1.345
9800,0.129,0.404
9801,0.104,0.248
9802,0.026,0.189
9803,0.024,0.194
9804,0.098,0.215
9805,0.107,0.193
9806,0.104,0.091
9807,0.104,0.027
9808,0.04,0.135
9809,0.92,0.214
9810,0.359,0.848
9811,5.311,1.538
9812,2.701,3.061
9813,4.431,2.726
9814,3.559,2.142
9815,3.398,1.881
9816,1.673,2.924
