time_idx,Real,predict
9985,0.063,0.103
9986,0.131,0.114
9987,0.11,0.075
9988,0.063,0.072
9989,0.063,0.089
9990,0.211,0.172
9991,0.179,0.26
9992,0.266,0.247
9993,0.077,0.162
9994,0.062,0.087
9995,0.103,0.045
9996,0.047,0.037
9997,0.108,0.044
9998,0.054,0.064
9999,0.048,0.092
10000,0.127,0.121
10001,0.16,0.151
10002,0.172,0.184
10003,0.995,0.217
10004,1.084,0.238
10005,0.574,0.236
10006,0.406,0.221
10007,0.316,0.202
10008,0.281,0.121
10009,0.168,0.051
10010,0.131,0.033
10011,0.065,0.041
10012,0.064,0.052
10013,0.121,0.064
10014,0.127,0.074
10015,0.134,0.085
10016,0.178,0.154
10017,0.26,0.22
10018,0.179,0.195
10019,0.222,0.177
10020,0.11,0.2
10021,0.776,0.16
10022,0.298,0.114
10023,0.215,0.101
10024,0.296,0.116
10025,0.205,0.167
10026,0.219,0.226
10027,0.161,0.232
10028,0.199,0.231
10029,0.186,0.248
10030,0.178,0.24
10031,0.216,0.219
10032,0.26,0.161
10033,0.293,0.059
10034,0.062,0.043
10035,0.064,0.051
10036,0.153,0.06
10037,0.11,0.071
10038,0.062,0.095
10039,0.131,0.151
10040,0.217,0.198
10041,0.22,0.19
10042,0.17,0.172
10043,0.225,0.126
10044,0.225,0.074
10045,0.323,0.06
10046,0.294,0.067
10047,0.314,0.1
10048,0.342,0.203
10049,0.263,0.326
10050,0.58,0.303
10051,0.489,0.326
10052,0.315,0.362
10053,0.453,0.38
10054,0.413,0.397
10055,0.53,0.405
10056,0.317,0.37
10057,0.126,0.105
10058,0.071,0.099
10059,0.066,0.084
10060,0.133,0.075
10061,0.064,0.079
10062,0.136,0.155
10063,0.24,0.271
10064,0.317,0.19
10065,0.038,0.093
10066,0.086,0.133
10067,0.066,0.178
10068,0.061,0.242
10069,0.089,0.341
10070,0.037,0.381
10071,0.107,0.4
10072,0.05,0.424
10073,0.168,0.425
10074,0.205,0.443
10075,0.145,0.469
10076,0.796,0.48
10077,0.382,0.485
10078,0.458,0.486
10079,0.393,0.489
10080,0.298,0.127
10081,0.099,0.116
10082,0.064,0.092
10083,0.127,0.088
10084,0.063,0.086
10085,0.063,0.103
10086,0.183,0.199
10087,0.204,0.25
10088,0.224,0.231
10089,0.128,0.099
10090,0.057,0.028
10091,0.037,0.029
10092,0.087,0.033
10093,0.067,0.031
10094,0.038,0.044
10095,0.069,0.067
10096,0.097,0.101
10097,0.152,0.138
10098,0.182,0.183
10099,0.411,0.278
10100,0.444,0.635
10101,0.409,0.535
10102,0.458,0.508
10103,0.413,0.53
10104,0.13,0.327
10105,0.063,0.092
10106,0.132,0.093
10107,0.064,0.078
10108,0.063,0.088
10109,0.096,0.103
10110,0.18,0.143
10111,0.177,0.232
10112,0.284,0.269
10113,0.071,0.029
10114,0.052,0.075
10115,0.132,0.058
10116,0.082,0.044
10117,0.039,0.044
10118,0.09,0.053
10119,0.06,0.072
10120,0.049,0.102
10121,0.199,0.138
10122,0.182,0.185
10123,0.322,0.336
10124,1.151,0.676
10125,0.365,0.487
10126,0.391,0.542
10127,0.512,0.572
10128,0.287,0.3
10129,0.078,0.098
10130,0.055,0.089
10131,0.109,0.074
10132,0.069,0.082
10133,0.055,0.095
10134,0.124,0.131
10135,0.221,0.233
10136,0.263,0.275
10137,0.038,0.04
10138,0.058,0.077
10139,0.093,0.047
10140,0.037,0.046
10141,0.045,0.045
10142,0.103,0.053
10143,0.037,0.071
10144,0.049,0.102
10145,0.191,0.137
10146,0.295,0.194
10147,0.56,0.458
10148,1.05,0.595
10149,0.502,0.483
10150,0.507,0.512
10151,0.465,0.522
10152,0.129,0.47
