time_idx,Real,predict
9985,0.126,0.273
9986,0.202,0.192
9987,0.131,0.175
9988,0.199,0.177
9989,0.136,0.18
9990,0.183,0.182
9991,0.141,0.17
9992,0.199,0.208
9993,0.337,0.327
9994,0.93,0.385
9995,0.416,0.308
9996,0.366,0.192
9997,0.19,0.24
9998,0.117,0.314
9999,0.185,0.279
10000,0.951,0.321
10001,0.862,0.392
10002,0.349,0.4
10003,0.494,0.401
10004,0.344,0.391
10005,0.384,0.381
10006,0.365,0.371
10007,0.389,0.362
10008,0.317,0.27
10009,0.249,0.203
10010,0.181,0.173
10011,0.15,0.156
10012,0.188,0.172
10013,0.137,0.174
10014,0.195,0.17
10015,0.128,0.154
10016,0.193,0.203
10017,0.39,0.426
10018,0.202,0.366
10019,0.189,0.297
10020,0.289,0.249
10021,0.133,0.25
10022,0.382,0.327
10023,0.196,0.525
10024,0.375,0.389
10025,0.226,0.502
10026,0.406,0.365
10027,0.387,0.494
10028,0.357,0.352
10029,0.384,0.487
10030,0.36,0.347
10031,1.866,0.483
10032,0.209,0.297
10033,0.226,0.216
10034,0.183,0.214
10035,0.238,0.191
10036,0.132,0.185
10037,0.189,0.179
10038,0.124,0.168
10039,0.2,0.15
10040,0.11,0.166
10041,0.383,0.351
10042,0.337,0.374
10043,1.3,0.854
10044,0.578,0.404
10045,0.427,0.185
10046,0.194,0.259
10047,0.227,0.299
10048,0.207,0.33
10049,0.322,0.307
10050,0.462,0.341
10051,0.456,0.344
10052,0.396,0.372
10053,0.443,0.343
10054,0.426,0.371
10055,0.441,0.335
10056,0.351,0.256
10057,0.294,0.184
10058,0.301,0.15
10059,0.167,0.158
10060,0.183,0.166
10061,0.157,0.172
10062,0.24,0.168
10063,0.169,0.169
10064,0.339,0.321
10065,0.267,0.32
10066,0.348,0.249
10067,0.196,0.22
10068,0.17,0.175
10069,0.234,0.269
10070,0.227,0.259
10071,0.197,0.252
10072,0.467,0.272
10073,0.265,0.303
10074,0.604,0.333
10075,0.414,0.358
10076,0.356,0.37
10077,0.399,0.374
10078,0.361,0.375
10079,0.38,0.376
10080,0.216,0.329
10081,0.255,0.295
10082,0.127,0.188
10083,0.197,0.176
10084,0.138,0.188
10085,0.182,0.193
10086,0.103,0.181
10087,0.17,0.147
10088,0.292,0.332
10089,0.351,0.29
10090,0.396,0.407
10091,0.25,0.268
10092,0.171,0.261
10093,0.3,0.276
10094,0.248,0.293
10095,0.228,0.304
10096,0.726,0.317
10097,0.629,0.329
10098,0.879,0.344
10099,0.36,0.356
10100,0.416,0.366
10101,0.347,0.37
10102,1.792,0.374
10103,0.429,0.374
10104,0.386,0.29
10105,0.171,0.206
10106,0.175,0.172
10107,0.163,0.168
10108,0.163,0.168
10109,0.171,0.168
10110,0.151,0.165
10111,0.176,0.146
10112,0.348,0.137
10113,0.345,0.333
10114,0.942,0.298
10115,0.428,0.316
10116,0.15,0.217
10117,0.357,0.281
10118,0.193,0.39
10119,6.168,0.435
10120,0.841,0.458
10121,0.947,0.437
10122,0.402,0.403
10123,0.41,0.367
10124,0.333,0.336
10125,0.458,0.314
10126,0.383,0.302
10127,0.368,0.3
10128,0.361,0.226
10129,0.202,0.162
10130,0.181,0.179
10131,0.14,0.174
10132,0.191,0.167
10133,0.124,0.158
10134,0.195,0.17
10135,0.121,0.218
10136,0.335,0.294
10137,0.259,0.337
10138,0.398,0.247
10139,0.213,0.23
10140,0.354,0.225
10141,0.196,0.206
10142,0.339,0.208
10143,0.204,0.243
10144,0.213,0.295
10145,0.228,0.345
10146,0.42,0.37
10147,0.398,0.333
10148,0.33,0.274
10149,0.399,0.366
10150,0.337,0.431
10151,0.463,0.406
10152,0.182,0.26
