time_idx,Real,predict
9985,0.201,0.178
9986,0.17,0.17
9987,0.176,0.165
9988,0.174,0.152
9989,0.172,0.124
9990,0.156,0.11
9991,0.156,0.11
9992,0.159,0.112
9993,0.168,0.134
9994,0.17,0.176
9995,0.164,0.195
9996,0.159,0.191
9997,0.316,0.187
9998,0.36,0.195
9999,0.262,0.235
10000,0.243,0.282
10001,0.343,0.311
10002,0.247,0.326
10003,0.326,0.332
10004,0.302,0.331
10005,0.262,0.327
10006,0.239,0.321
10007,0.237,0.314
10008,0.249,0.312
10009,0.175,0.278
10010,0.211,0.238
10011,0.167,0.217
10012,0.159,0.217
10013,0.158,0.212
10014,0.173,0.212
10015,0.17,0.204
10016,0.108,0.178
10017,0.083,0.178
10018,0.067,0.166
10019,0.071,0.189
10020,0.076,0.21
10021,0.218,0.26
10022,0.089,0.287
10023,0.237,0.302
10024,0.2,0.28
10025,0.189,0.28
10026,0.298,0.314
10027,0.244,0.379
10028,0.305,0.493
10029,0.24,0.46
10030,0.177,0.427
10031,0.168,0.405
10032,0.166,0.274
10033,0.268,0.238
10034,0.157,0.303
10035,0.118,0.288
10036,0.098,0.182
10037,0.079,0.149
10038,0.08,0.167
10039,0.078,0.173
10040,0.068,0.168
10041,0.064,0.157
10042,0.065,0.146
10043,0.08,0.141
10044,0.077,0.145
10045,0.076,0.155
10046,0.338,0.167
10047,0.179,0.179
10048,0.159,0.202
10049,0.437,0.242
10050,0.349,0.298
10051,0.477,0.387
10052,0.518,0.468
10053,0.578,0.459
10054,0.455,0.432
10055,0.46,0.422
10056,0.451,0.21
10057,0.37,0.185
10058,0.076,0.194
10059,0.084,0.198
10060,0.083,0.202
10061,0.079,0.171
10062,0.076,0.117
10063,0.071,0.092
10064,0.066,0.082
10065,0.251,0.087
10066,0.177,0.103
10067,0.106,0.119
10068,0.273,0.141
10069,0.118,0.169
10070,0.082,0.199
10071,0.076,0.239
10072,0.404,0.286
10073,0.434,0.335
10074,0.374,0.428
10075,0.392,0.474
10076,0.637,0.476
10077,0.488,0.455
10078,0.635,0.409
10079,0.193,0.334
10080,0.084,0.214
10081,0.095,0.235
10082,0.191,0.23
10083,0.166,0.207
10084,0.091,0.172
10085,0.09,0.168
10086,0.088,0.159
10087,0.072,0.15
10088,0.226,0.102
10089,0.264,0.11
10090,0.236,0.09
10091,0.227,0.192
10092,0.225,0.182
10093,0.245,0.227
10094,0.252,0.169
10095,0.307,0.192
10096,0.262,0.263
10097,0.251,0.321
10098,0.342,0.377
10099,0.544,0.343
10100,0.537,0.278
10101,0.417,0.231
10102,0.425,0.209
10103,0.08,0.195
10104,0.093,0.165
10105,0.088,0.142
10106,0.094,0.103
10107,0.097,0.088
10108,0.085,0.089
10109,0.082,0.091
10110,0.071,0.09
10111,0.18,0.094
10112,0.099,0.1
10113,0.193,0.102
10114,0.089,0.111
10115,0.145,0.147
10116,0.1,0.214
10117,0.237,0.297
10118,0.217,0.342
10119,0.276,0.339
10120,0.094,0.405
10121,0.207,0.473
10122,0.479,0.454
10123,0.458,0.448
10124,0.585,0.434
10125,0.495,0.386
10126,0.524,0.332
10127,0.093,0.298
10128,0.247,0.246
10129,0.098,0.212
10130,0.093,0.199
10131,0.09,0.19
10132,0.085,0.183
10133,0.077,0.187
10134,0.075,0.197
10135,0.255,0.194
10136,0.147,0.16
10137,0.137,0.105
10138,0.093,0.065
10139,0.303,0.056
10140,0.087,0.066
10141,0.116,0.084
10142,0.107,0.116
10143,0.094,0.154
10144,0.261,0.191
10145,0.33,0.234
10146,0.423,0.276
10147,0.474,0.3
10148,0.403,0.343
10149,0.522,0.359
10150,0.407,0.324
10151,0.547,0.288
10152,0.067,0.179
