time_idx,Real,predict
9985,0.031,0.02
9986,0.032,0.028
9987,0.024,0.033
9988,0.022,0.031
9989,0.034,0.017
9990,0.033,0.017
9991,0.015,0.018
9992,0.226,0.037
9993,0.079,0.243
9994,0.83,0.23
9995,0.113,0.971
9996,0.054,0.181
9997,0.071,0.118
9998,0.121,0.093
9999,0.095,0.081
10000,0.053,0.127
10001,0.079,0.281
10002,0.633,0.463
10003,0.347,0.369
10004,0.392,0.345
10005,0.363,0.316
10006,0.225,0.285
10007,0.034,0.265
10008,0.028,0.012
10009,0.03,0.038
10010,0.03,0.027
10011,0.034,0.032
10012,0.032,0.032
10013,0.012,0.034
10014,0.033,0.033
10015,0.034,0.026
10016,0.248,0.048
10017,0.392,0.24
10018,0.355,0.224
10019,0.028,0.803
10020,0.036,0.133
10021,0.161,0.204
10022,0.035,0.064
10023,0.096,0.098
10024,0.06,0.107
10025,0.048,0.405
10026,0.904,0.379
10027,0.544,0.346
10028,0.425,0.289
10029,0.427,0.337
10030,0.347,0.151
10031,0.762,0.089
10032,0.03,0.037
10033,0.017,0.029
10034,0.028,0.031
10035,0.036,0.037
10036,0.035,0.035
10037,0.025,0.033
10038,0.022,0.037
10039,0.036,0.035
10040,0.033,0.061
10041,0.222,0.265
10042,0.085,0.302
10043,0.866,0.617
10044,0.062,0.149
10045,0.064,0.184
10046,0.108,0.199
10047,0.092,0.092
10048,0.143,0.103
10049,0.08,0.393
10050,0.966,0.587
10051,0.391,0.407
10052,0.359,0.362
10053,0.351,0.421
10054,0.684,0.304
10055,0.03,0.335
10056,0.031,0.187
10057,0.031,0.109
10058,0.034,0.043
10059,0.036,0.039
10060,0.023,0.032
10061,0.025,0.034
10062,0.035,0.03
10063,0.265,0.023
10064,0.895,0.025
10065,0.243,0.012
10066,0.144,0.121
10067,0.039,0.147
10068,0.727,0.714
10069,0.16,0.287
10070,0.127,0.213
10071,0.078,0.114
10072,0.072,0.105
10073,0.181,0.105
10074,0.309,0.181
10075,0.369,0.469
10076,0.338,0.344
10077,0.336,0.334
10078,0.657,0.317
10079,0.032,0.265
10080,0.03,0.013
10081,0.032,0.034
10082,0.032,0.026
10083,0.035,0.031
10084,0.025,0.03
10085,0.022,0.029
10086,0.033,0.029
10087,0.347,0.024
10088,0.426,0.057
10089,0.07,0.239
10090,0.032,0.217
10091,0.031,0.804
10092,0.032,0.134
10093,0.026,0.113
10094,0.088,0.099
10095,0.04,0.081
10096,0.042,0.096
10097,0.066,0.149
10098,0.4,0.475
10099,0.342,0.344
10100,0.353,0.312
10101,0.346,0.304
10102,0.347,0.344
10103,0.315,0.18
10104,0.03,0.004
10105,0.032,0.028
10106,0.032,0.025
10107,0.036,0.032
10108,0.025,0.036
10109,0.022,0.031
10110,0.035,0.029
10111,0.035,0.029
10112,0.265,0.013
10113,0.071,0.064
10114,0.294,0.351
10115,0.066,0.966
10116,0.132,0.156
10117,0.052,0.093
10118,0.044,0.079
10119,0.062,0.077
10120,0.087,0.133
10121,0.042,0.14
10122,1.025,0.804
10123,0.385,0.477
10124,0.349,0.41
10125,0.348,0.407
10126,0.305,0.358
10127,0.032,0.349
10128,0.023,0.022
10129,0.023,0.014
10130,0.023,0.028
10131,0.028,0.031
10132,0.025,0.029
10133,0.026,0.028
10134,0.002,0.029
10135,0.027,0.02
10136,0.09,0.044
10137,0.242,0.256
10138,0.263,0.105
10139,0.791,0.66
10140,0.353,0.208
10141,0.428,0.185
10142,0.037,0.065
10143,0.118,0.091
10144,0.076,0.081
10145,0.256,0.244
10146,0.957,0.436
10147,0.371,0.354
10148,0.359,0.349
10149,0.342,0.434
10150,0.485,0.192
10151,0.202,0.139
10152,0.022,0.03
