time_idx,Real,predict
9985,0.103,0.159
9986,0.13,0.154
9987,0.193,0.153
9988,0.172,0.154
9989,0.104,0.156
9990,0.296,0.158
9991,0.16,0.159
9992,0.123,0.16
9993,0.084,0.16
9994,0.174,0.16
9995,0.181,0.161
9996,0.085,0.161
9997,0.293,0.161
9998,0.17,0.161
9999,0.155,0.161
10000,0.153,0.161
10001,0.083,0.161
10002,0.083,0.161
10003,0.143,0.161
10004,0.149,0.161
10005,0.054,0.161
10006,0.097,0.161
10007,0.142,0.161
10008,0.478,0.146
10009,0.069,0.14
10010,0.125,0.14
10011,0.157,0.143
10012,0.091,0.147
10013,0.061,0.152
10014,0.145,0.158
10015,0.141,0.164
10016,0.08,0.169
10017,0.142,0.174
10018,0.176,0.178
10019,0.112,0.182
10020,0.182,0.186
10021,0.156,0.189
10022,0.123,0.192
10023,0.068,0.194
10024,0.091,0.196
10025,0.362,0.198
10026,0.149,0.2
10027,0.462,0.201
10028,0.194,0.203
10029,0.169,0.204
10030,0.137,0.205
10031,0.071,0.206
10032,0.124,0.215
10033,0.143,0.213
10034,0.075,0.208
10035,0.08,0.203
10036,0.144,0.199
10037,0.08,0.196
10038,0.075,0.194
10039,0.169,0.193
10040,0.137,0.192
10041,0.053,0.191
10042,0.086,0.19
10043,0.157,0.19
10044,0.092,0.19
10045,0.056,0.189
10046,0.15,0.189
10047,0.16,0.189
10048,0.253,0.189
10049,0.222,0.189
10050,0.187,0.189
10051,0.114,0.189
10052,0.164,0.189
10053,0.195,0.189
10054,0.108,0.189
10055,0.723,0.189
10056,0.311,0.171
10057,0.149,0.164
10058,0.145,0.161
10059,0.086,0.161
10060,0.083,0.161
10061,0.15,0.162
10062,0.087,0.162
10063,0.077,0.163
10064,0.173,0.163
10065,0.136,0.163
10066,0.076,0.163
10067,0.135,0.163
10068,0.146,0.163
10069,0.205,0.163
10070,0.14,0.163
10071,1.11,0.163
10072,1.545,0.163
10073,1.63,0.163
10074,1.678,0.163
10075,0.515,0.163
10076,0.537,0.163
10077,0.359,0.163
10078,0.293,0.163
10079,0.27,0.163
10080,0.229,0.161
10081,0.227,0.164
10082,0.219,0.168
10083,0.217,0.173
10084,0.218,0.178
10085,0.203,0.183
10086,0.27,0.187
10087,0.195,0.19
10088,0.171,0.193
10089,0.162,0.195
10090,0.107,0.197
10091,0.056,0.199
10092,0.326,0.2
10093,0.158,0.202
10094,0.084,0.203
10095,0.109,0.203
10096,0.383,0.204
10097,0.115,0.205
10098,0.059,0.205
10099,0.466,0.206
10100,0.16,0.206
10101,0.145,0.206
10102,0.071,0.206
10103,0.317,0.207
10104,0.33,0.18
10105,0.153,0.164
10106,0.154,0.157
10107,0.151,0.153
10108,0.098,0.15
10109,0.064,0.148
10110,0.176,0.146
10111,0.139,0.144
10112,0.082,0.143
10113,0.159,0.142
10114,0.109,0.141
10115,0.073,0.14
10116,0.158,0.139
10117,0.102,0.139
10118,0.096,0.139
10119,0.216,0.139
10120,0.35,0.138
10121,0.142,0.138
10122,0.176,0.138
10123,0.266,0.138
10124,0.694,0.138
10125,0.254,0.138
10126,0.22,0.138
10127,0.213,0.138
10128,0.129,0.152
10129,0.197,0.16
10130,0.164,0.165
10131,0.106,0.169
10132,0.185,0.171
10133,0.151,0.174
10134,0.129,0.176
10135,0.322,0.177
10136,0.256,0.178
10137,0.092,0.179
10138,0.079,0.18
10139,0.15,0.18
10140,0.105,0.181
10141,0.178,0.181
10142,0.404,0.181
10143,0.149,0.181
10144,0.143,0.182
10145,0.156,0.182
10146,0.075,0.182
10147,0.132,0.182
10148,0.167,0.182
10149,0.298,0.182
10150,0.152,0.182
10151,0.228,0.182
10152,0.116,0.166
