time_idx,Real,predict
9985,0.148,0.194
9986,0.215,0.203
9987,0.205,0.187
9988,0.356,0.223
9989,0.171,0.211
9990,0.21,0.207
9991,0.381,0.251
9992,0.267,0.294
9993,0.447,0.291
9994,0.394,0.364
9995,0.263,0.332
9996,0.185,0.295
9997,0.171,0.263
9998,0.202,0.239
9999,0.204,0.307
10000,0.191,0.315
10001,0.21,0.344
10002,0.963,0.358
10003,0.385,0.374
10004,1.909,0.371
10005,1.204,0.328
10006,0.326,0.252
10007,0.303,0.225
10008,0.259,0.2
10009,0.167,0.197
10010,0.155,0.205
10011,0.193,0.188
10012,0.183,0.223
10013,0.141,0.211
10014,0.212,0.208
10015,0.438,0.251
10016,0.233,0.294
10017,0.279,0.291
10018,1.546,0.364
10019,2.594,0.332
10020,2.111,0.295
10021,2.001,0.263
10022,1.129,0.239
10023,1.259,0.307
10024,0.526,0.315
10025,0.57,0.344
10026,0.31,0.358
10027,0.505,0.374
10028,0.434,0.371
10029,0.326,0.328
10030,0.279,0.252
10031,0.255,0.225
10032,0.204,0.2
10033,0.193,0.197
10034,0.17,0.205
10035,0.202,0.188
10036,0.21,0.223
10037,0.189,0.211
10038,0.187,0.208
10039,0.222,0.251
10040,0.215,0.294
10041,0.41,0.291
10042,0.353,0.364
10043,0.523,0.332
10044,0.29,0.295
10045,0.342,0.263
10046,0.814,0.239
10047,0.297,0.307
10048,0.361,0.315
10049,0.292,0.344
10050,0.487,0.358
10051,0.368,0.374
10052,0.27,0.371
10053,0.186,0.328
10054,0.174,0.252
10055,0.157,0.225
10056,0.169,0.2
10057,0.192,0.197
10058,0.215,0.205
10059,0.171,0.188
10060,0.383,0.223
10061,0.212,0.211
10062,0.21,0.208
10063,0.342,0.251
10064,0.25,0.294
10065,0.451,0.291
10066,0.624,0.364
10067,2.157,0.332
10068,0.542,0.295
10069,0.262,0.263
10070,0.223,0.239
10071,0.239,0.307
10072,0.29,0.315
10073,0.29,0.344
10074,0.285,0.358
10075,0.478,0.374
10076,0.264,0.371
10077,0.194,0.328
10078,0.171,0.252
10079,0.192,0.225
10080,0.17,0.2
10081,0.151,0.197
10082,0.214,0.205
10083,0.198,0.188
10084,0.353,0.223
10085,0.213,0.211
10086,0.502,0.208
10087,0.175,0.251
10088,0.194,0.294
10089,0.708,0.291
10090,1.497,0.364
10091,1.107,0.332
10092,0.283,0.295
10093,0.189,0.263
10094,0.159,0.239
10095,0.209,0.307
10096,0.22,0.315
10097,0.211,0.344
10098,0.487,0.358
10099,0.638,0.374
10100,0.302,0.371
10101,0.215,0.328
10102,0.161,0.252
10103,0.19,0.225
10104,0.191,0.2
10105,0.143,0.197
10106,0.198,0.205
10107,0.207,0.188
10108,0.364,0.223
10109,0.181,0.211
10110,0.509,0.208
10111,0.209,0.251
10112,0.225,0.294
10113,0.209,0.291
10114,0.21,0.364
10115,0.155,0.332
10116,0.195,0.295
10117,0.21,0.263
10118,0.46,0.239
10119,0.81,0.307
10120,0.402,0.315
10121,1.955,0.344
10122,0.596,0.358
10123,0.339,0.374
10124,0.476,0.371
10125,0.308,0.328
10126,0.172,0.252
10127,0.191,0.225
10128,0.191,0.2
10129,0.16,0.197
10130,0.162,0.205
10131,0.192,0.188
10132,0.205,0.223
10133,0.288,0.211
10134,0.382,0.208
10135,0.483,0.251
10136,0.28,0.294
10137,0.221,0.291
10138,0.206,0.364
10139,0.203,0.332
10140,0.158,0.295
10141,0.2,0.263
10142,0.218,0.239
10143,0.75,0.307
10144,0.762,0.315
10145,1.563,0.344
10146,0.636,0.358
10147,0.341,0.374
10148,0.354,0.371
10149,0.328,0.328
10150,0.267,0.252
10151,0.162,0.225
10152,0.111,0.2
