time_idx,Real,predict
9985,0.12,0.125
9986,0.115,0.114
9987,0.097,0.104
9988,0.119,0.102
9989,0.115,0.118
9990,0.205,0.17
9991,1.033,0.26
9992,0.215,0.479
9993,0.165,0.359
9994,0.325,0.29
9995,0.798,0.267
9996,1.031,0.247
9997,0.456,0.268
9998,0.262,0.256
9999,0.181,0.354
10000,0.145,0.579
10001,0.116,0.813
10002,0.318,0.855
10003,0.647,0.82
10004,0.99,0.881
10005,1.647,0.688
10006,0.541,0.315
10007,0.123,0.14
10008,0.116,0.109
10009,0.094,0.097
10010,0.116,0.1
10011,0.114,0.096
10012,0.093,0.097
10013,0.115,0.114
10014,0.167,0.167
10015,0.231,0.257
10016,0.381,0.475
10017,0.373,0.356
10018,0.086,0.288
10019,0.111,0.266
10020,0.112,0.247
10021,0.777,0.268
10022,1.028,0.256
10023,0.275,0.354
10024,0.32,0.579
10025,0.701,0.813
10026,0.948,0.855
10027,1.33,0.82
10028,1.341,0.881
10029,1.194,0.688
10030,0.623,0.315
10031,0.388,0.14
10032,0.114,0.109
10033,0.089,0.097
10034,0.111,0.1
10035,0.122,0.096
10036,0.088,0.097
10037,0.111,0.114
10038,0.179,0.167
10039,0.235,0.257
10040,0.614,0.475
10041,0.347,0.356
10042,0.357,0.288
10043,0.207,0.266
10044,0.35,0.247
10045,2.663,0.268
10046,2.313,0.256
10047,2.377,0.354
10048,2.45,0.579
10049,0.799,0.813
10050,1.099,0.855
10051,0.723,0.82
10052,1.104,0.881
10053,0.382,0.688
10054,0.15,0.315
10055,0.103,0.14
10056,0.106,0.109
10057,0.115,0.097
10058,0.095,0.1
10059,0.109,0.096
10060,0.114,0.097
10061,0.09,0.114
10062,0.184,0.167
10063,0.423,0.257
10064,0.36,0.475
10065,0.147,0.356
10066,0.345,0.288
10067,0.134,0.266
10068,0.279,0.247
10069,0.181,0.268
10070,0.164,0.256
10071,0.617,0.354
10072,2.385,0.579
10073,2.44,0.813
10074,1.358,0.855
10075,0.664,0.82
10076,1.529,0.881
10077,0.823,0.688
10078,0.277,0.315
10079,0.138,0.14
10080,0.123,0.109
10081,0.14,0.097
10082,0.137,0.1
10083,0.113,0.096
10084,0.137,0.097
10085,0.14,0.114
10086,0.199,0.167
10087,1.005,0.257
10088,0.301,0.475
10089,0.241,0.356
10090,0.387,0.288
10091,0.364,0.266
10092,2.069,0.247
10093,2.264,0.268
10094,1.665,0.256
10095,0.216,0.354
10096,0.322,0.579
10097,0.314,0.813
10098,1.801,0.855
10099,0.68,0.82
10100,0.657,0.881
10101,0.856,0.688
10102,0.94,0.315
10103,0.166,0.14
10104,0.114,0.109
10105,0.096,0.097
10106,0.116,0.1
10107,0.112,0.096
10108,0.089,0.097
10109,0.111,0.114
10110,0.116,0.167
10111,0.136,0.257
10112,0.659,0.475
10113,1.232,0.356
10114,2.362,0.288
10115,2.405,0.266
10116,2.423,0.247
10117,2.334,0.268
10118,1.082,0.256
10119,0.212,0.354
10120,0.154,0.579
10121,0.161,0.813
10122,1.104,0.855
10123,1.11,0.82
10124,1.058,0.881
10125,1.169,0.688
10126,0.317,0.315
10127,0.12,0.14
10128,0.089,0.109
10129,0.113,0.097
10130,0.113,0.1
10131,0.09,0.096
10132,0.112,0.097
10133,0.112,0.114
10134,0.158,0.167
10135,0.262,0.257
10136,0.708,0.475
10137,0.203,0.356
10138,0.112,0.288
10139,0.106,0.266
10140,0.094,0.247
10141,0.185,0.268
10142,0.589,0.256
10143,0.347,0.354
10144,0.239,0.579
10145,2.851,0.813
10146,3.889,0.855
10147,0.968,0.82
10148,0.692,0.881
10149,0.752,0.688
10150,0.917,0.315
10151,0.12,0.14
10152,0.05,0.109
