time_idx,Real,predict
9985,0.097,0.086
9986,0.109,0.08
9987,0.086,0.079
9988,0.252,0.08
9989,0.087,0.07
9990,0.085,0.081
9991,0.178,0.184
9992,0.073,0.318
9993,0.082,0.304
9994,0.341,0.272
9995,0.18,0.234
9996,0.099,0.236
9997,0.212,0.175
9998,0.352,0.16
9999,0.726,0.245
10000,0.805,0.285
10001,0.284,0.378
10002,0.454,0.415
10003,0.294,0.41
10004,0.53,0.485
10005,0.497,0.518
10006,0.255,0.347
10007,0.105,0.154
10008,0.087,0.098
10009,0.086,0.087
10010,0.068,0.08
10011,0.082,0.079
10012,0.077,0.08
10013,0.073,0.07
10014,0.064,0.081
10015,0.086,0.184
10016,0.313,0.318
10017,0.649,0.304
10018,0.292,0.271
10019,1.193,0.234
10020,0.919,0.236
10021,0.164,0.175
10022,0.245,0.159
10023,0.305,0.245
10024,0.222,0.285
10025,0.279,0.378
10026,0.303,0.415
10027,0.528,0.41
10028,0.34,0.485
10029,0.31,0.518
10030,0.336,0.347
10031,0.582,0.154
10032,0.201,0.098
10033,0.089,0.087
10034,0.089,0.08
10035,0.089,0.079
10036,0.073,0.08
10037,0.075,0.07
10038,0.064,0.081
10039,0.088,0.184
10040,0.061,0.318
10041,0.066,0.304
10042,0.612,0.271
10043,0.188,0.234
10044,0.08,0.236
10045,0.056,0.175
10046,0.181,0.159
10047,0.149,0.245
10048,0.67,0.285
10049,0.376,0.378
10050,0.335,0.415
10051,0.349,0.41
10052,0.455,0.485
10053,0.339,0.518
10054,0.469,0.347
10055,0.12,0.154
10056,0.089,0.098
10057,0.088,0.087
10058,0.067,0.08
10059,0.084,0.079
10060,0.078,0.08
10061,0.082,0.07
10062,0.267,0.081
10063,0.438,0.184
10064,0.271,0.318
10065,0.391,0.304
10066,0.078,0.271
10067,0.258,0.234
10068,0.634,0.236
10069,0.059,0.175
10070,0.144,0.159
10071,0.566,0.245
10072,0.289,0.285
10073,0.282,0.378
10074,0.271,0.415
10075,0.293,0.41
10076,0.365,0.485
10077,0.421,0.518
10078,0.411,0.347
10079,0.132,0.154
10080,0.088,0.098
10081,0.087,0.087
10082,0.083,0.08
10083,0.066,0.079
10084,0.086,0.08
10085,0.087,0.07
10086,0.087,0.081
10087,0.198,0.184
10088,0.296,0.318
10089,0.132,0.304
10090,0.09,0.271
10091,0.057,0.234
10092,0.062,0.236
10093,0.073,0.175
10094,0.087,0.159
10095,0.897,0.245
10096,0.146,0.285
10097,0.433,0.378
10098,1.0,0.415
10099,0.307,0.41
10100,0.298,0.485
10101,0.282,0.518
10102,0.484,0.347
10103,0.13,0.154
10104,0.086,0.098
10105,0.09,0.087
10106,0.136,0.08
10107,0.083,0.079
10108,0.068,0.08
10109,0.088,0.07
10110,0.086,0.081
10111,0.177,0.184
10112,0.071,0.318
10113,0.271,0.304
10114,0.102,0.271
10115,0.722,0.234
10116,0.15,0.236
10117,0.059,0.175
10118,0.14,0.159
10119,0.156,0.245
10120,0.307,0.285
10121,0.123,0.378
10122,0.545,0.415
10123,0.661,0.41
10124,0.394,0.485
10125,0.495,0.518
10126,0.378,0.347
10127,0.159,0.154
10128,0.086,0.098
10129,0.088,0.087
10130,0.087,0.08
10131,0.062,0.079
10132,0.086,0.08
10133,0.086,0.07
10134,0.062,0.081
10135,0.184,0.184
10136,0.357,0.318
10137,0.728,0.304
10138,0.465,0.271
10139,0.227,0.234
10140,0.152,0.236
10141,0.248,0.175
10142,0.265,0.159
10143,0.088,0.245
10144,0.231,0.285
10145,0.445,0.378
10146,0.37,0.415
10147,0.91,0.41
10148,0.31,0.485
10149,0.567,0.518
10150,0.389,0.347
10151,0.24,0.154
10152,0.031,0.098
