time_idx,Real,predict
9985,0.174,0.2
9986,0.168,0.174
9987,0.159,0.173
9988,0.174,0.17
9989,0.167,0.174
9990,0.173,0.206
9991,0.225,0.212
9992,0.227,0.217
9993,0.208,0.212
9994,0.209,0.219
9995,0.216,0.218
9996,0.206,0.218
9997,0.225,0.215
9998,0.224,0.213
9999,0.194,0.218
10000,0.227,0.213
10001,0.215,0.225
10002,0.221,0.213
10003,0.228,0.216
10004,0.192,0.218
10005,0.227,0.211
10006,0.186,0.192
10007,0.178,0.182
10008,0.228,0.181
10009,0.146,0.2
10010,0.17,0.173
10011,0.172,0.172
10012,0.156,0.169
10013,0.165,0.173
10014,0.192,0.205
10015,0.215,0.212
10016,0.212,0.217
10017,0.225,0.212
10018,0.205,0.219
10019,0.208,0.218
10020,0.22,0.218
10021,0.229,0.215
10022,0.206,0.212
10023,0.208,0.218
10024,0.227,0.213
10025,0.208,0.225
10026,0.497,0.213
10027,0.854,0.216
10028,0.199,0.218
10029,0.228,0.211
10030,0.181,0.192
10031,0.175,0.182
10032,0.199,0.181
10033,0.189,0.2
10034,0.163,0.173
10035,0.174,0.172
10036,0.156,0.169
10037,0.169,0.173
10038,0.198,0.205
10039,0.204,0.212
10040,0.221,0.217
10041,0.229,0.212
10042,0.206,0.219
10043,0.214,0.218
10044,0.213,0.218
10045,0.217,0.215
10046,0.232,0.212
10047,0.209,0.218
10048,0.222,0.213
10049,0.202,0.225
10050,0.221,0.213
10051,0.224,0.216
10052,0.212,0.218
10053,0.233,0.211
10054,0.162,0.192
10055,0.176,0.182
10056,0.176,0.181
10057,0.217,0.2
10058,0.18,0.173
10059,0.158,0.172
10060,0.16,0.169
10061,0.156,0.173
10062,0.209,0.205
10063,0.226,0.212
10064,0.209,0.217
10065,0.211,0.212
10066,0.209,0.219
10067,0.224,0.218
10068,0.221,0.218
10069,0.218,0.215
10070,0.219,0.212
10071,0.204,0.218
10072,0.232,0.213
10073,0.211,0.225
10074,0.224,0.213
10075,0.201,0.216
10076,0.208,0.218
10077,0.188,0.211
10078,0.196,0.192
10079,0.172,0.182
10080,0.23,0.181
10081,0.161,0.2
10082,0.175,0.173
10083,0.142,0.172
10084,0.182,0.169
10085,0.16,0.173
10086,0.212,0.205
10087,0.217,0.212
10088,0.208,0.217
10089,0.215,0.212
10090,0.218,0.219
10091,0.225,0.218
10092,0.216,0.218
10093,0.225,0.215
10094,0.196,0.212
10095,0.225,0.218
10096,0.209,0.213
10097,0.22,0.225
10098,0.215,0.213
10099,0.224,0.216
10100,0.2,0.218
10101,0.217,0.211
10102,0.179,0.192
10103,0.186,0.182
10104,0.186,0.181
10105,0.214,0.2
10106,0.148,0.173
10107,0.164,0.172
10108,0.173,0.169
10109,0.155,0.173
10110,0.211,0.205
10111,0.204,0.212
10112,0.204,0.217
10113,0.227,0.212
10114,0.217,0.219
10115,0.218,0.218
10116,0.214,0.218
10117,0.201,0.215
10118,0.232,0.212
10119,0.214,0.218
10120,0.225,0.213
10121,0.273,0.225
10122,0.199,0.213
10123,0.229,0.216
10124,0.207,0.218
10125,0.231,0.211
10126,0.186,0.192
10127,0.166,0.182
10128,0.166,0.181
10129,0.204,0.2
10130,0.197,0.173
10131,0.162,0.172
10132,0.167,0.169
10133,0.158,0.173
10134,0.188,0.205
10135,0.226,0.212
10136,0.219,0.217
10137,0.216,0.212
10138,0.213,0.219
10139,0.203,0.218
10140,0.23,0.218
10141,0.21,0.215
10142,0.229,0.212
10143,0.21,0.218
10144,0.207,0.213
10145,0.66,0.225
10146,0.709,0.213
10147,0.325,0.216
10148,0.302,0.218
10149,0.317,0.211
10150,0.264,0.192
10151,0.275,0.182
10152,0.155,0.181
