time_idx,Real,predict
9985,0.079,0.057
9986,0.041,0.053
9987,0.061,0.052
9988,0.052,0.058
9989,0.048,0.053
9990,0.052,0.062
9991,0.079,0.085
9992,0.323,0.308
9993,0.097,0.184
9994,0.079,0.067
9995,0.022,0.068
9996,0.079,0.069
9997,0.02,0.116
9998,0.081,0.087
9999,0.043,0.109
10000,0.174,0.314
10001,0.217,0.279
10002,0.146,0.25
10003,0.509,0.558
10004,0.232,0.35
10005,0.303,0.279
10006,0.216,0.224
10007,0.208,0.127
10008,0.028,0.043
10009,0.073,0.052
10010,0.036,0.055
10011,0.071,0.052
10012,0.028,0.057
10013,0.077,0.053
10014,0.021,0.062
10015,0.115,0.085
10016,0.196,0.308
10017,0.207,0.184
10018,0.02,0.067
10019,0.137,0.068
10020,0.086,0.069
10021,0.048,0.116
10022,0.082,0.087
10023,0.037,0.109
10024,0.434,0.314
10025,0.189,0.279
10026,0.617,0.25
10027,0.701,0.558
10028,0.315,0.35
10029,0.249,0.279
10030,0.332,0.224
10031,0.202,0.127
10032,0.027,0.043
10033,0.086,0.052
10034,0.022,0.055
10035,0.084,0.052
10036,0.016,0.057
10037,0.089,0.053
10038,0.017,0.062
10039,0.114,0.085
10040,0.208,0.308
10041,0.247,0.184
10042,0.029,0.067
10043,0.302,0.068
10044,0.752,0.069
10045,1.468,0.116
10046,0.181,0.087
10047,0.336,0.109
10048,0.768,0.314
10049,0.216,0.279
10050,0.311,0.25
10051,0.404,0.558
10052,0.372,0.35
10053,0.211,0.279
10054,0.144,0.224
10055,0.173,0.127
10056,0.019,0.043
10057,0.083,0.052
10058,0.034,0.055
10059,0.073,0.052
10060,0.035,0.057
10061,0.072,0.053
10062,0.038,0.062
10063,0.101,0.085
10064,0.265,0.308
10065,0.113,0.184
10066,0.052,0.067
10067,0.057,0.068
10068,0.062,0.069
10069,0.076,0.116
10070,0.11,0.087
10071,0.021,0.109
10072,0.346,0.314
10073,0.027,0.279
10074,0.074,0.25
10075,0.039,0.558
10076,0.068,0.35
10077,0.038,0.279
10078,0.194,0.224
10079,0.185,0.127
10080,0.067,0.043
10081,0.036,0.052
10082,0.067,0.055
10083,0.037,0.052
10084,0.07,0.057
10085,0.03,0.053
10086,0.077,0.062
10087,0.057,0.085
10088,0.338,0.308
10089,0.207,0.184
10090,0.083,0.067
10091,0.14,0.068
10092,0.052,0.069
10093,0.578,0.116
10094,1.4,0.087
10095,0.276,0.109
10096,0.157,0.314
10097,0.047,0.279
10098,0.271,0.25
10099,0.477,0.558
10100,0.318,0.35
10101,0.254,0.279
10102,0.245,0.224
10103,0.214,0.127
10104,0.017,0.043
10105,0.083,0.052
10106,0.022,0.055
10107,0.083,0.052
10108,0.016,0.057
10109,0.088,0.053
10110,0.017,0.062
10111,0.116,0.085
10112,0.262,0.308
10113,0.229,0.184
10114,0.017,0.067
10115,0.087,0.068
10116,0.024,0.069
10117,0.075,0.116
10118,0.061,0.087
10119,0.046,0.109
10120,0.078,0.314
10121,0.18,0.279
10122,0.264,0.25
10123,0.638,0.558
10124,0.287,0.35
10125,0.183,0.279
10126,0.302,0.224
10127,0.081,0.127
10128,0.029,0.043
10129,0.084,0.052
10130,0.018,0.055
10131,0.075,0.052
10132,0.021,0.057
10133,0.078,0.053
10134,0.022,0.062
10135,0.115,0.085
10136,0.178,0.308
10137,0.108,0.184
10138,0.021,0.067
10139,0.08,0.068
10140,0.029,0.069
10141,0.081,0.116
10142,0.046,0.087
10143,0.144,0.109
10144,0.065,0.314
10145,0.035,0.279
10146,0.31,0.25
10147,1.015,0.558
10148,0.327,0.35
10149,0.229,0.279
10150,0.331,0.224
10151,0.148,0.127
10152,0.06,0.043
