time_idx,Real,predict
9985,0.109,0.23
9986,0.117,0.135
9987,0.102,0.125
9988,0.112,0.113
9989,0.178,0.121
9990,0.115,0.111
9991,0.119,0.124
9992,0.109,0.144
9993,0.156,0.182
9994,0.154,0.19
9995,0.255,0.179
9996,0.339,0.163
9997,0.245,0.149
9998,0.144,0.146
9999,0.192,0.152
10000,0.211,0.239
10001,0.164,0.5
10002,0.312,0.578
10003,0.734,0.511
10004,0.895,0.524
10005,0.545,0.53
10006,0.614,0.554
10007,0.502,0.492
10008,0.519,0.377
10009,0.198,0.107
10010,0.11,0.106
10011,0.119,0.099
10012,0.099,0.101
10013,0.118,0.188
10014,0.1,0.184
10015,0.113,0.126
10016,0.299,0.123
10017,0.297,0.135
10018,0.215,0.15
10019,0.16,0.161
10020,0.179,0.16
10021,0.19,0.141
10022,0.147,0.12
10023,0.21,0.117
10024,0.145,0.137
10025,0.165,0.24
10026,0.219,0.468
10027,0.921,0.59
10028,0.526,0.484
10029,0.473,0.544
10030,0.516,0.508
10031,0.552,0.587
10032,0.199,0.47
10033,0.112,0.246
10034,0.102,0.118
10035,0.179,0.113
10036,0.131,0.107
10037,0.166,0.115
10038,0.129,0.144
10039,0.115,0.126
10040,0.105,0.13
10041,0.218,0.147
10042,0.147,0.163
10043,0.147,0.168
10044,0.095,0.161
10045,0.144,0.143
10046,0.191,0.123
10047,0.225,0.111
10048,0.161,0.117
10049,0.159,0.162
10050,1.045,0.317
10051,0.466,0.561
10052,0.457,0.5
10053,0.498,0.555
10054,0.522,0.522
10055,0.581,0.614
10056,0.302,0.488
10057,0.108,0.262
10058,0.115,0.118
10059,0.102,0.116
10060,0.115,0.11
10061,0.105,0.109
10062,0.173,0.133
10063,0.108,0.123
10064,0.104,0.133
10065,0.177,0.149
10066,0.143,0.163
10067,0.129,0.168
10068,0.183,0.162
10069,0.147,0.149
10070,0.105,0.13
10071,0.161,0.117
10072,0.154,0.121
10073,0.184,0.15
10074,0.112,0.288
10075,0.485,0.521
10076,0.271,0.549
10077,0.111,0.51
10078,0.154,0.562
10079,0.572,0.561
10080,0.473,0.57
10081,0.151,0.502
10082,0.101,0.185
10083,0.118,0.13
10084,0.102,0.119
10085,0.116,0.114
10086,0.106,0.196
10087,0.109,0.211
10088,0.163,0.175
10089,0.194,0.154
10090,0.181,0.162
10091,0.16,0.176
10092,0.204,0.195
10093,0.163,0.208
10094,0.193,0.195
10095,0.153,0.192
10096,0.149,0.186
10097,0.124,0.209
10098,1.081,0.334
10099,0.474,0.542
10100,0.486,0.548
10101,0.469,0.524
10102,0.579,0.51
10103,0.488,0.543
10104,0.479,0.498
10105,0.202,0.517
10106,0.131,0.464
10107,0.14,0.123
10108,0.188,0.113
10109,0.269,0.105
10110,0.301,0.103
10111,0.183,0.194
10112,0.092,0.245
10113,0.164,0.224
10114,0.75,0.178
10115,0.255,0.174
10116,0.233,0.183
10117,0.137,0.198
10118,0.114,0.215
10119,0.117,0.206
10120,0.111,0.196
10121,0.301,0.204
10122,1.184,0.28
10123,0.511,0.461
10124,0.633,0.583
10125,0.507,0.525
10126,0.475,0.519
10127,0.662,0.519
10128,0.465,0.547
10129,0.255,0.474
10130,0.113,0.432
10131,0.103,0.138
10132,0.112,0.117
10133,0.115,0.111
10134,0.164,0.112
10135,0.161,0.219
10136,0.12,0.258
10137,0.147,0.232
10138,0.153,0.226
10139,0.126,0.229
10140,0.118,0.242
10141,0.092,0.25
10142,0.11,0.243
10143,0.099,0.229
10144,0.197,0.239
10145,0.198,0.277
10146,0.292,0.404
10147,0.562,0.555
10148,0.522,0.532
10149,0.517,0.513
10150,0.551,0.493
10151,0.501,0.523
10152,0.344,0.446
