time_idx,Real,predict
9985,0.103,0.102
9986,0.103,0.094
9987,0.102,0.091
9988,0.1,0.086
9989,0.09,0.085
9990,0.087,0.208
9991,0.271,0.308
9992,0.531,0.418
9993,0.327,0.556
9994,0.356,0.571
9995,0.135,0.238
9996,0.103,0.172
9997,0.103,0.156
9998,0.165,0.172
9999,0.184,0.189
10000,0.229,0.23
10001,0.433,0.354
10002,0.664,0.624
10003,0.479,0.473
10004,0.433,0.414
10005,0.443,0.317
10006,0.297,0.16
10007,0.139,0.114
10008,0.12,0.107
10009,0.101,0.091
10010,0.101,0.089
10011,0.1,0.085
10012,0.099,0.086
10013,0.097,0.133
10014,0.092,0.266
10015,0.201,0.416
10016,0.329,0.601
10017,0.348,0.398
10018,0.303,0.229
10019,0.892,0.089
10020,0.343,0.092
10021,0.225,0.087
10022,0.138,0.082
10023,0.196,0.178
10024,0.266,0.236
10025,0.364,0.259
10026,0.446,0.497
10027,0.409,0.425
10028,0.278,0.453
10029,0.305,0.523
10030,0.258,0.23
10031,0.115,0.17
10032,0.156,0.168
10033,0.12,0.159
10034,0.083,0.15
10035,0.118,0.114
10036,0.118,0.092
10037,0.079,0.089
10038,0.216,0.198
10039,0.384,0.265
10040,0.403,0.465
10041,0.389,0.529
10042,0.408,0.251
10043,0.214,0.163
10044,1.12,0.123
10045,0.487,0.156
10046,0.828,0.197
10047,0.421,0.746
10048,0.357,0.266
10049,0.421,0.41
10050,0.508,0.533
10051,0.532,0.619
10052,0.326,0.467
10053,0.295,0.265
10054,0.326,0.167
10055,0.142,0.151
10056,0.15,0.109
10057,0.08,0.09
10058,0.12,0.085
10059,0.123,0.083
10060,0.082,0.083
10061,0.097,0.193
10062,0.117,0.257
10063,0.311,0.361
10064,0.353,0.55
10065,0.541,0.37
10066,0.314,0.183
10067,0.078,0.091
10068,0.147,0.088
10069,0.155,0.081
10070,0.257,0.105
10071,0.293,0.199
10072,0.248,0.222
10073,0.343,0.281
10074,0.74,0.499
10075,0.545,0.551
10076,0.545,0.476
10077,0.429,0.288
10078,0.251,0.17
10079,0.169,0.174
10080,0.129,0.184
10081,0.112,0.18
10082,0.129,0.168
10083,0.103,0.154
10084,0.078,0.135
10085,0.121,0.109
10086,0.118,0.105
10087,0.266,0.222
10088,0.359,0.311
10089,0.576,0.518
10090,0.352,0.566
10091,0.151,0.206
10092,0.201,0.127
10093,0.319,0.1
10094,0.238,0.114
10095,1.155,0.118
10096,0.604,0.243
10097,0.547,0.758
10098,0.486,0.457
10099,0.408,0.368
10100,0.333,0.306
10101,0.244,0.249
10102,0.312,0.158
10103,0.203,0.135
10104,0.098,0.14
10105,0.148,0.139
10106,0.088,0.126
10107,0.098,0.109
10108,0.124,0.107
10109,0.098,0.107
10110,0.082,0.237
10111,0.278,0.36
10112,0.463,0.49
10113,0.369,0.537
10114,0.256,0.499
10115,0.126,0.188
10116,0.093,0.112
10117,0.141,0.095
10118,0.194,0.092
10119,0.251,0.083
10120,0.365,0.171
10121,0.306,0.237
10122,0.376,0.256
10123,0.432,0.45
10124,0.431,0.44
10125,0.458,0.436
10126,0.583,0.488
10127,0.338,0.201
10128,0.258,0.16
10129,0.297,0.159
10130,0.199,0.157
10131,0.102,0.138
10132,0.118,0.099
10133,0.119,0.09
10134,0.082,0.09
10135,0.213,0.206
10136,0.308,0.273
10137,0.258,0.474
10138,0.333,0.536
10139,0.321,0.257
10140,0.219,0.154
10141,0.475,0.118
10142,0.2,0.128
10143,0.115,0.128
10144,0.335,0.198
10145,0.3,0.505
10146,0.414,0.381
10147,0.353,0.42
10148,0.257,0.319
10149,0.284,0.276
10150,0.267,0.184
10151,0.114,0.129
10152,0.084,0.138
