time_idx,Real,predict
9985,0.045,0.067
9986,0.034,0.06
9987,0.082,0.059
9988,0.036,0.058
9989,0.033,0.058
9990,0.081,0.058
9991,0.035,0.058
9992,0.029,0.058
9993,0.075,0.058
9994,0.025,0.059
9995,0.148,0.059
9996,0.063,0.059
9997,0.035,0.059
9998,0.255,0.059
9999,0.136,0.059
10000,0.063,0.059
10001,0.077,0.06
10002,0.035,0.06
10003,0.088,0.061
10004,0.103,0.062
10005,0.139,0.063
10006,0.114,0.064
10007,0.073,0.065
10008,0.079,0.067
10009,0.096,0.069
10010,0.067,0.072
10011,0.039,0.075
10012,0.031,0.079
10013,0.076,0.085
10014,0.033,0.091
10015,0.034,0.097
10016,0.297,0.103
10017,0.122,0.106
10018,0.84,0.105
10019,0.107,0.1
10020,0.036,0.094
10021,0.063,0.089
10022,0.154,0.086
10023,0.292,0.083
10024,0.23,0.081
10025,0.253,0.08
10026,0.601,0.079
10027,0.465,0.078
10028,0.451,0.078
10029,0.328,0.078
10030,0.387,0.078
10031,0.381,0.079
10032,0.064,0.079
10033,0.045,0.08
10034,0.076,0.081
10035,0.036,0.083
10036,0.068,0.084
10037,0.053,0.085
10038,0.035,0.087
10039,0.084,0.088
10040,0.233,0.089
10041,0.196,0.089
10042,0.143,0.09
10043,0.085,0.089
10044,0.081,0.089
10045,0.161,0.088
10046,0.194,0.088
10047,0.159,0.087
10048,0.202,0.086
10049,0.056,0.086
10050,0.124,0.085
10051,0.069,0.084
10052,0.203,0.084
10053,0.321,0.084
10054,0.314,0.084
10055,0.263,0.084
10056,0.036,0.084
10057,0.075,0.084
10058,0.046,0.084
10059,0.042,0.084
10060,0.077,0.085
10061,0.034,0.085
10062,0.067,0.085
10063,0.041,0.086
10064,0.256,0.086
10065,0.093,0.086
10066,0.168,0.086
10067,0.085,0.086
10068,0.037,0.086
10069,0.055,0.086
10070,0.065,0.086
10071,0.036,0.086
10072,0.079,0.086
10073,0.133,0.086
10074,0.303,0.086
10075,0.505,0.085
10076,0.301,0.085
10077,0.318,0.085
10078,0.336,0.085
10079,0.288,0.085
10080,0.154,0.085
10081,0.044,0.085
10082,0.039,0.085
10083,0.085,0.085
10084,0.036,0.085
10085,0.064,0.085
10086,0.057,0.085
10087,0.066,0.085
10088,0.084,0.085
10089,0.177,0.085
10090,0.067,0.085
10091,0.051,0.085
10092,0.045,0.086
10093,0.072,0.086
10094,0.035,0.086
10095,0.171,0.086
10096,0.675,0.085
10097,0.238,0.085
10098,0.337,0.085
10099,0.052,0.085
10100,0.147,0.085
10101,0.105,0.085
10102,0.251,0.085
10103,0.273,0.085
10104,0.136,0.085
10105,0.073,0.085
10106,0.046,0.085
10107,0.036,0.085
10108,0.083,0.085
10109,0.035,0.085
10110,0.043,0.085
10111,0.074,0.085
10112,0.242,0.085
10113,0.077,0.085
10114,0.162,0.085
10115,0.036,0.085
10116,0.175,0.085
10117,0.035,0.085
10118,0.034,0.085
10119,0.183,0.085
10120,0.075,0.085
10121,0.261,0.085
10122,0.319,0.085
10123,0.329,0.085
10124,0.41,0.085
10125,0.306,0.085
10126,0.335,0.085
10127,0.21,0.085
10128,0.036,0.085
10129,0.086,0.085
10130,0.036,0.085
10131,0.057,0.085
10132,0.063,0.085
10133,0.036,0.085
10134,0.079,0.085
10135,0.04,0.085
10136,0.137,0.085
10137,0.109,0.085
10138,0.116,0.085
10139,0.196,0.085
10140,0.034,0.085
10141,0.167,0.085
10142,0.101,0.085
10143,0.045,0.085
10144,0.068,0.085
10145,0.074,0.085
10146,0.442,0.085
10147,0.358,0.085
10148,0.341,0.085
10149,0.273,0.085
10150,0.161,0.085
10151,0.194,0.085
10152,0.024,0.085
