time_idx,Real,predict
9985,0.097,0.107
9986,0.105,0.1
9987,0.125,0.103
9988,0.101,0.102
9989,0.098,0.095
9990,0.092,0.106
9991,0.144,0.158
9992,0.191,0.202
9993,0.536,0.163
9994,0.372,0.118
9995,0.133,0.103
9996,0.106,0.106
9997,0.183,0.128
9998,0.255,0.138
9999,0.169,0.142
10000,0.174,0.159
10001,0.168,0.237
10002,0.238,0.298
10003,0.289,0.29
10004,0.312,0.316
10005,0.36,0.402
10006,0.377,0.317
10007,0.144,0.156
10008,0.101,0.108
10009,0.101,0.108
10010,0.115,0.101
10011,0.1,0.102
10012,0.085,0.103
10013,0.104,0.097
10014,0.126,0.106
10015,0.134,0.158
10016,0.228,0.204
10017,0.16,0.163
10018,0.133,0.12
10019,0.383,0.104
10020,0.147,0.107
10021,0.141,0.132
10022,0.195,0.141
10023,0.136,0.146
10024,0.138,0.165
10025,0.163,0.272
10026,0.309,0.312
10027,0.321,0.298
10028,0.292,0.318
10029,0.378,0.4
10030,0.369,0.317
10031,0.154,0.158
10032,0.117,0.109
10033,0.09,0.109
10034,0.106,0.101
10035,0.121,0.103
10036,0.112,0.104
10037,0.114,0.097
10038,0.114,0.106
10039,0.144,0.159
10040,0.223,0.203
10041,0.148,0.16
10042,0.116,0.12
10043,0.107,0.105
10044,0.113,0.107
10045,0.124,0.129
10046,0.175,0.139
10047,0.167,0.144
10048,0.16,0.162
10049,0.176,0.253
10050,0.219,0.308
10051,0.272,0.297
10052,0.293,0.317
10053,0.35,0.399
10054,0.347,0.318
10055,0.189,0.158
10056,0.14,0.11
10057,0.121,0.11
10058,0.121,0.102
10059,0.13,0.103
10060,0.128,0.104
10061,0.15,0.098
10062,0.118,0.106
10063,0.168,0.159
10064,0.2,0.203
10065,0.201,0.161
10066,0.115,0.12
10067,0.142,0.105
10068,0.125,0.108
10069,0.158,0.13
10070,0.17,0.141
10071,0.153,0.146
10072,0.188,0.164
10073,0.241,0.265
10074,0.229,0.312
10075,0.321,0.299
10076,0.315,0.317
10077,0.411,0.398
10078,0.261,0.318
10079,0.164,0.158
10080,0.135,0.11
10081,0.128,0.11
10082,0.117,0.102
10083,0.111,0.103
10084,0.106,0.104
10085,0.117,0.098
10086,0.092,0.106
10087,0.163,0.159
10088,0.19,0.204
10089,0.117,0.161
10090,0.106,0.12
10091,0.122,0.105
10092,0.102,0.108
10093,0.159,0.13
10094,0.173,0.14
10095,0.163,0.145
10096,0.116,0.163
10097,0.176,0.26
10098,0.235,0.311
10099,0.333,0.299
10100,0.317,0.317
10101,0.421,0.398
10102,0.299,0.318
10103,0.16,0.158
10104,0.102,0.111
10105,0.116,0.11
10106,0.095,0.102
10107,0.106,0.103
10108,0.109,0.104
10109,0.097,0.098
10110,0.11,0.106
10111,0.139,0.159
10112,0.194,0.204
10113,0.585,0.161
10114,0.316,0.121
10115,0.101,0.105
10116,0.134,0.108
10117,0.136,0.13
10118,0.173,0.141
10119,0.209,0.146
10120,0.142,0.163
10121,0.17,0.264
10122,0.213,0.312
10123,0.333,0.3
10124,0.301,0.317
10125,0.372,0.397
10126,0.33,0.319
10127,0.202,0.158
10128,0.118,0.111
10129,0.135,0.11
10130,0.129,0.102
10131,0.112,0.103
10132,0.09,0.104
10133,0.148,0.098
10134,0.084,0.106
10135,0.145,0.159
10136,0.133,0.204
10137,0.185,0.161
10138,0.106,0.121
10139,0.115,0.105
10140,0.141,0.108
10141,0.118,0.13
10142,0.116,0.14
10143,0.137,0.146
10144,0.154,0.163
10145,0.158,0.263
10146,0.213,0.312
10147,0.316,0.3
10148,0.26,0.316
10149,0.389,0.397
10150,0.34,0.319
10151,0.157,0.158
10152,0.06,0.111
