time_idx,Real,predict
9985,0.211,0.212
9986,0.21,0.222
9987,0.15,0.166
9988,0.216,0.221
9989,0.182,0.203
9990,0.176,0.179
9991,0.213,0.219
9992,0.147,0.189
9993,0.263,0.192
9994,0.248,0.211
9995,0.156,0.185
9996,0.211,0.2
9997,0.167,0.202
9998,0.191,0.187
9999,0.215,0.203
10000,2.383,0.197
10001,1.445,0.191
10002,0.592,0.203
10003,0.757,0.195
10004,0.369,0.196
10005,0.204,0.202
10006,0.212,0.195
10007,0.248,0.199
10008,0.195,0.201
10009,0.262,0.196
10010,0.237,0.201
10011,0.176,0.2
10012,0.214,0.198
10013,0.199,0.201
10014,0.222,0.2
10015,0.207,0.199
10016,0.151,0.202
10017,0.211,0.201
10018,0.166,0.201
10019,0.19,0.202
10020,0.212,0.201
10021,0.147,0.201
10022,0.235,0.202
10023,0.247,0.201
10024,0.221,0.202
10025,0.235,0.202
10026,0.148,0.201
10027,0.21,0.202
10028,0.201,0.202
10029,0.154,0.201
10030,0.21,0.201
10031,0.164,0.201
10032,0.191,0.201
10033,0.21,0.201
10034,0.148,0.201
10035,0.212,0.201
10036,0.179,0.201
10037,0.178,0.201
10038,0.243,0.201
10039,0.345,0.2
10040,0.147,0.2
10041,0.213,0.2
10042,0.185,0.2
10043,0.171,0.2
10044,0.208,0.2
10045,0.15,0.2
10046,0.206,0.2
10047,0.206,0.199
10048,0.149,0.199
10049,0.208,0.199
10050,0.175,0.199
10051,0.181,0.199
10052,0.21,0.199
10053,0.145,0.199
10054,0.208,0.199
10055,0.202,0.198
10056,0.154,0.198
10057,0.21,0.198
10058,0.17,0.198
10059,0.188,0.198
10060,0.213,0.198
10061,0.148,0.198
10062,0.21,0.198
10063,0.189,0.197
10064,0.165,0.197
10065,0.21,0.197
10066,0.155,0.197
10067,0.204,0.197
10068,0.21,0.197
10069,0.15,0.197
10070,0.234,0.197
10071,0.766,0.197
10072,1.846,0.197
10073,2.77,0.197
10074,3.799,0.196
10075,0.289,0.196
10076,0.209,0.196
10077,0.146,0.196
10078,0.21,0.196
10079,0.2,0.196
10080,0.156,0.196
10081,0.211,0.196
10082,0.176,0.196
10083,0.227,0.196
10084,0.26,0.196
10085,0.166,0.196
10086,0.211,0.195
10087,0.203,0.195
10088,0.152,0.195
10089,0.211,0.195
10090,0.173,0.195
10091,0.185,0.195
10092,0.211,0.195
10093,0.147,0.195
10094,0.212,0.195
10095,0.276,0.195
10096,0.202,0.195
10097,0.26,0.195
10098,0.188,0.195
10099,0.184,0.195
10100,0.208,0.195
10101,0.143,0.195
10102,0.209,0.195
10103,0.193,0.195
10104,0.161,0.194
10105,0.209,0.194
10106,0.159,0.194
10107,0.195,0.194
10108,0.208,0.194
10109,0.146,0.194
10110,0.214,0.194
10111,0.232,0.194
10112,0.197,0.194
10113,0.207,0.194
10114,0.148,0.194
10115,0.474,0.194
10116,0.718,0.194
10117,0.318,0.194
10118,0.258,0.194
10119,0.198,0.194
10120,0.164,0.194
10121,0.209,0.194
10122,0.184,0.194
10123,0.35,0.194
10124,0.183,0.194
10125,0.21,0.194
10126,0.161,0.194
10127,0.194,0.194
10128,0.206,0.194
10129,0.147,0.194
10130,0.209,0.194
10131,0.198,0.194
10132,0.158,0.194
10133,0.21,0.194
10134,0.23,0.194
10135,0.218,0.194
10136,0.207,0.194
10137,0.146,0.193
10138,0.208,0.193
10139,0.194,0.193
10140,0.156,0.193
10141,0.206,0.193
10142,0.169,0.193
10143,0.186,0.193
10144,0.228,0.193
10145,0.197,0.193
10146,0.257,0.193
10147,0.221,0.193
10148,0.155,0.193
10149,0.206,0.193
10150,0.167,0.193
10151,0.187,0.193
10152,0.076,0.193
