time_idx,Real,predict
9985,0.068,0.061
9986,0.067,0.063
9987,0.066,0.064
9988,0.066,0.065
9989,0.065,0.067
9990,0.077,0.076
9991,0.176,0.229
9992,0.386,0.322
9993,0.46,0.203
9994,0.166,0.284
9995,0.115,0.208
9996,0.069,0.066
9997,0.07,0.063
9998,0.068,0.066
9999,0.069,0.068
10000,0.067,0.067
10001,0.064,0.065
10002,0.065,0.06
10003,0.278,0.083
10004,0.454,0.514
10005,0.619,0.588
10006,0.287,0.148
10007,0.115,0.107
10008,0.067,0.069
10009,0.067,0.067
10010,0.066,0.067
10011,0.066,0.068
10012,0.066,0.068
10013,0.066,0.067
10014,0.077,0.066
10015,0.175,0.086
10016,0.276,0.312
10017,0.649,0.356
10018,0.345,0.182
10019,0.242,0.177
10020,0.077,0.083
10021,0.076,0.068
10022,0.072,0.068
10023,0.135,0.07
10024,0.075,0.069
10025,0.07,0.07
10026,0.401,0.065
10027,0.394,0.084
10028,0.336,0.47
10029,0.389,0.543
10030,0.49,0.149
10031,0.116,0.11
10032,0.072,0.07
10033,0.069,0.068
10034,0.07,0.068
10035,0.069,0.069
10036,0.066,0.069
10037,0.066,0.067
10038,0.074,0.067
10039,0.173,0.085
10040,0.388,0.326
10041,0.389,0.37
10042,0.128,0.176
10043,0.064,0.165
10044,0.072,0.081
10045,0.117,0.068
10046,0.211,0.068
10047,0.147,0.07
10048,0.077,0.07
10049,0.236,0.07
10050,0.108,0.066
10051,0.295,0.085
10052,0.469,0.446
10053,0.472,0.512
10054,0.405,0.15
10055,0.563,0.115
10056,0.488,0.072
10057,0.075,0.068
10058,0.073,0.068
10059,0.071,0.069
10060,0.07,0.069
10061,0.068,0.068
10062,0.081,0.067
10063,0.381,0.085
10064,0.603,0.341
10065,0.072,0.385
10066,0.068,0.17
10067,0.069,0.155
10068,0.07,0.079
10069,0.071,0.069
10070,0.07,0.068
10071,0.069,0.07
10072,0.069,0.07
10073,0.068,0.07
10074,0.067,0.067
10075,0.132,0.085
10076,0.658,0.428
10077,0.374,0.488
10078,0.245,0.152
10079,0.107,0.119
10080,0.069,0.073
10081,0.069,0.068
10082,0.069,0.068
10083,0.068,0.069
10084,0.069,0.069
10085,0.069,0.068
10086,0.078,0.067
10087,0.391,0.085
10088,0.414,0.353
10089,0.088,0.399
10090,0.068,0.166
10091,0.07,0.147
10092,0.07,0.078
10093,0.072,0.069
10094,0.071,0.068
10095,0.07,0.07
10096,0.069,0.07
10097,0.066,0.07
10098,0.067,0.067
10099,0.534,0.085
10100,0.744,0.413
10101,0.419,0.47
10102,0.592,0.154
10103,0.468,0.123
10104,0.23,0.073
10105,0.069,0.068
10106,0.069,0.068
10107,0.068,0.069
10108,0.068,0.069
10109,0.067,0.069
10110,0.079,0.068
10111,0.63,0.084
10112,0.57,0.363
10113,0.098,0.409
10114,0.068,0.164
10115,0.072,0.143
10116,0.072,0.077
10117,0.069,0.069
10118,0.067,0.068
10119,0.068,0.07
10120,0.066,0.07
10121,0.066,0.07
10122,0.065,0.067
10123,0.132,0.085
10124,0.361,0.403
10125,0.407,0.458
10126,0.214,0.155
10127,0.117,0.126
10128,0.071,0.074
10129,0.071,0.069
10130,0.069,0.068
10131,0.068,0.069
10132,0.066,0.07
10133,0.067,0.069
10134,0.078,0.068
10135,0.457,0.084
10136,0.358,0.369
10137,0.067,0.417
10138,0.067,0.162
10139,0.427,0.14
10140,0.293,0.077
10141,0.317,0.069
10142,0.069,0.068
10143,0.07,0.069
10144,0.068,0.07
10145,0.066,0.07
10146,0.066,0.068
10147,0.132,0.084
10148,0.17,0.396
10149,0.159,0.449
10150,0.136,0.157
10151,0.211,0.129
10152,0.107,0.075
