time_idx,Real,predict
9985,0.064,0.004
9986,0.007,0.008
9987,0.0,0.014
9988,0.0,0.021
9989,0.0,0.027
9990,0.063,0.033
9991,0.012,0.037
9992,0.0,0.041
9993,0.047,0.043
9994,0.08,0.046
9995,0.112,0.047
9996,0.047,0.048
9997,0.0,0.049
9998,0.0,0.05
9999,0.051,0.05
10000,0.035,0.051
10001,0.2,0.051
10002,0.205,0.051
10003,0.367,0.051
10004,0.168,0.051
10005,0.168,0.051
10006,0.186,0.051
10007,0.032,0.051
10008,0.0,0.051
10009,0.0,0.051
10010,0.006,0.051
10011,0.063,0.051
10012,0.004,0.051
10013,0.0,0.051
10014,0.0,0.051
10015,0.0,0.051
10016,0.152,0.051
10017,0.12,0.051
10018,0.149,0.051
10019,0.147,0.051
10020,0.148,0.051
10021,0.024,0.051
10022,0.0,0.051
10023,0.0,0.051
10024,0.057,0.051
10025,0.179,0.051
10026,0.19,0.051
10027,1.129,0.051
10028,0.22,0.051
10029,0.188,0.051
10030,0.001,0.051
10031,0.0,0.051
10032,0.0,0.051
10033,0.015,0.051
10034,0.066,0.051
10035,0.009,0.051
10036,0.0,0.051
10037,0.0,0.051
10038,0.0,0.051
10039,0.054,0.051
10040,0.053,0.051
10041,0.029,0.051
10042,0.072,0.051
10043,0.108,0.051
10044,0.06,0.051
10045,0.053,0.051
10046,0.0,0.051
10047,0.0,0.051
10048,0.048,0.051
10049,0.149,0.051
10050,0.111,0.051
10051,0.25,0.051
10052,0.153,0.051
10053,0.116,0.051
10054,0.033,0.051
10055,0.035,0.051
10056,0.058,0.051
10057,0.068,0.051
10058,0.0,0.051
10059,0.0,0.051
10060,0.0,0.051
10061,0.064,0.051
10062,0.018,0.051
10063,0.0,0.051
10064,0.0,0.051
10065,0.058,0.051
10066,0.092,0.051
10067,0.139,0.051
10068,0.071,0.051
10069,0.063,0.051
10070,0.055,0.051
10071,0.024,0.051
10072,0.0,0.051
10073,0.172,0.051
10074,0.285,0.051
10075,0.682,0.051
10076,0.367,0.051
10077,0.173,0.051
10078,0.009,0.051
10079,0.0,0.051
10080,0.01,0.051
10081,0.065,0.051
10082,0.001,0.051
10083,0.0,0.051
10084,0.0,0.051
10085,0.053,0.051
10086,0.022,0.051
10087,0.012,0.051
10088,0.083,0.051
10089,0.129,0.051
10090,0.119,0.051
10091,0.037,0.051
10092,0.022,0.051
10093,0.065,0.051
10094,0.019,0.051
10095,0.014,0.051
10096,0.036,0.051
10097,0.051,0.051
10098,0.17,0.051
10099,1.144,0.051
10100,0.172,0.051
10101,0.165,0.051
10102,0.165,0.051
10103,0.103,0.051
10104,0.042,0.051
10105,0.0,0.051
10106,0.0,0.051
10107,0.034,0.051
10108,0.044,0.051
10109,0.0,0.051
10110,0.0,0.051
10111,0.015,0.051
10112,0.061,0.051
10113,0.001,0.051
10114,0.157,0.051
10115,0.052,0.051
10116,0.041,0.051
10117,0.004,0.051
10118,0.0,0.051
10119,0.064,0.051
10120,0.023,0.051
10121,0.08,0.051
10122,0.197,0.051
10123,0.261,0.051
10124,0.097,0.051
10125,0.09,0.051
10126,0.034,0.051
10127,0.034,0.051
10128,0.034,0.051
10129,0.036,0.051
10130,0.05,0.051
10131,0.0,0.051
10132,0.0,0.051
10133,0.0,0.051
10134,0.062,0.051
10135,0.004,0.051
10136,0.047,0.051
10137,0.099,0.051
10138,0.055,0.051
10139,0.012,0.051
10140,0.013,0.051
10141,0.029,0.051
10142,0.056,0.051
10143,0.07,0.051
10144,0.437,0.051
10145,0.081,0.051
10146,0.023,0.051
10147,0.012,0.051
10148,0.052,0.051
10149,0.034,0.051
10150,0.154,0.051
10151,0.057,0.051
10152,0.0,0.051
