time_idx,Real,predict
9985,0.024,0.022
9986,0.022,0.019
9987,0.016,0.013
9988,0.008,0.012
9989,0.022,0.021
9990,0.114,0.051
9991,0.045,0.107
9992,0.159,0.166
9993,0.07,0.186
9994,0.092,0.128
9995,0.068,0.057
9996,0.082,0.107
9997,0.573,0.242
9998,0.383,0.538
9999,0.169,0.137
10000,0.111,0.127
10001,0.116,0.153
10002,0.129,0.203
10003,0.312,0.362
10004,0.214,0.224
10005,0.217,0.233
10006,0.228,0.225
10007,0.156,0.153
10008,0.054,0.044
10009,0.005,0.023
10010,0.021,0.023
10011,0.024,0.017
10012,0.021,0.013
10013,0.003,0.019
10014,0.023,0.042
10015,0.186,0.09
10016,2.651,0.154
10017,0.6,0.185
10018,0.093,0.158
10019,0.056,0.058
10020,0.162,0.099
10021,0.286,0.156
10022,0.415,0.565
10023,0.176,0.145
10024,0.1,0.131
10025,0.162,0.153
10026,0.157,0.19
10027,0.388,0.38
10028,0.225,0.219
10029,0.222,0.232
10030,0.216,0.225
10031,0.304,0.154
10032,0.065,0.043
10033,0.012,0.022
10034,0.01,0.022
10035,0.024,0.016
10036,0.02,0.013
10037,0.033,0.018
10038,0.004,0.041
10039,0.11,0.09
10040,2.462,0.153
10041,1.316,0.185
10042,0.113,0.158
10043,0.168,0.058
10044,0.029,0.099
10045,0.02,0.157
10046,0.245,0.566
10047,0.109,0.145
10048,0.17,0.131
10049,0.115,0.153
10050,0.298,0.19
10051,0.362,0.381
10052,0.22,0.219
10053,0.226,0.232
10054,0.213,0.225
10055,0.094,0.153
10056,0.041,0.043
10057,0.03,0.022
10058,0.017,0.022
10059,0.006,0.016
10060,0.026,0.013
10061,0.024,0.018
10062,0.108,0.041
10063,1.793,0.09
10064,0.097,0.154
10065,0.076,0.185
10066,0.144,0.158
10067,0.085,0.058
10068,0.051,0.099
10069,0.42,0.157
10070,0.299,0.566
10071,0.204,0.145
10072,0.111,0.131
10073,0.178,0.153
10074,0.113,0.19
10075,0.351,0.381
10076,0.219,0.219
10077,0.223,0.232
10078,0.217,0.225
10079,0.193,0.153
10080,0.049,0.043
10081,0.019,0.022
10082,0.022,0.022
10083,0.024,0.016
10084,0.017,0.013
10085,0.007,0.018
10086,0.024,0.041
10087,0.128,0.09
10088,0.273,0.154
10089,1.284,0.185
10090,0.236,0.158
10091,0.187,0.058
10092,0.027,0.099
10093,0.462,0.157
10094,0.355,0.566
10095,0.054,0.145
10096,0.139,0.131
10097,0.104,0.153
10098,0.198,0.19
10099,0.358,0.381
10100,0.227,0.219
10101,0.217,0.232
10102,0.216,0.225
10103,0.217,0.153
10104,0.101,0.043
10105,0.024,0.022
10106,0.013,0.022
10107,0.01,0.016
10108,0.024,0.013
10109,0.022,0.018
10110,0.021,0.041
10111,0.081,0.09
10112,0.156,0.154
10113,0.232,0.185
10114,0.1,0.158
10115,0.042,0.058
10116,0.138,0.099
10117,0.407,0.157
10118,0.875,0.566
10119,0.181,0.145
10120,0.106,0.131
10121,0.163,0.153
10122,0.137,0.19
10123,0.299,0.381
10124,0.221,0.219
10125,0.222,0.232
10126,0.22,0.225
10127,0.188,0.153
10128,0.038,0.043
10129,0.015,0.022
10130,0.011,0.022
10131,0.025,0.016
10132,0.025,0.013
10133,0.017,0.018
10134,0.008,0.041
10135,0.131,0.09
10136,2.642,0.154
10137,0.677,0.185
10138,0.102,0.158
10139,0.043,0.058
10140,0.127,0.099
10141,0.185,0.157
10142,0.559,0.566
10143,0.082,0.145
10144,0.188,0.131
10145,0.173,0.153
10146,0.138,0.19
10147,0.333,0.381
10148,0.224,0.219
10149,0.223,0.232
10150,0.239,0.225
10151,0.073,0.153
10152,0.02,0.043
