time_idx,Real,predict
9985,0.103,0.118
9986,0.103,0.112
9987,0.102,0.101
9988,0.1,0.091
9989,0.09,0.09
9990,0.087,0.122
9991,0.271,0.229
9992,0.531,0.272
9993,0.327,0.321
9994,0.356,0.431
9995,0.135,0.255
9996,0.103,0.236
9997,0.103,0.263
9998,0.165,0.365
9999,0.184,0.362
10000,0.229,0.455
10001,0.433,0.611
10002,0.664,0.466
10003,0.479,0.383
10004,0.433,0.37
10005,0.443,0.327
10006,0.297,0.247
10007,0.139,0.177
10008,0.12,0.135
10009,0.101,0.117
10010,0.101,0.108
10011,0.1,0.099
10012,0.099,0.09
10013,0.097,0.09
10014,0.092,0.117
10015,0.201,0.211
10016,0.329,0.253
10017,0.348,0.275
10018,0.303,0.374
10019,0.892,0.252
10020,0.343,0.247
10021,0.225,0.274
10022,0.138,0.338
10023,0.196,0.346
10024,0.266,0.456
10025,0.364,0.564
10026,0.446,0.458
10027,0.409,0.389
10028,0.278,0.371
10029,0.305,0.325
10030,0.258,0.246
10031,0.115,0.178
10032,0.156,0.135
10033,0.12,0.117
10034,0.083,0.108
10035,0.118,0.099
10036,0.118,0.09
10037,0.079,0.091
10038,0.216,0.124
10039,0.384,0.219
10040,0.403,0.256
10041,0.389,0.291
10042,0.408,0.399
10043,0.214,0.254
10044,1.12,0.246
10045,0.487,0.272
10046,0.828,0.345
10047,0.421,0.347
10048,0.357,0.455
10049,0.421,0.576
10050,0.508,0.457
10051,0.532,0.385
10052,0.326,0.37
10053,0.295,0.325
10054,0.326,0.246
10055,0.142,0.177
10056,0.15,0.135
10057,0.08,0.117
10058,0.12,0.108
10059,0.123,0.099
10060,0.082,0.09
10061,0.097,0.09
10062,0.117,0.121
10063,0.311,0.216
10064,0.353,0.255
10065,0.541,0.285
10066,0.314,0.392
10067,0.078,0.253
10068,0.147,0.246
10069,0.155,0.273
10070,0.257,0.342
10071,0.293,0.346
10072,0.248,0.455
10073,0.343,0.572
10074,0.74,0.457
10075,0.545,0.386
10076,0.545,0.37
10077,0.429,0.325
10078,0.251,0.246
10079,0.169,0.177
10080,0.129,0.135
10081,0.112,0.117
10082,0.129,0.108
10083,0.103,0.099
10084,0.078,0.09
10085,0.121,0.09
10086,0.118,0.121
10087,0.266,0.217
10088,0.359,0.255
10089,0.576,0.287
10090,0.352,0.394
10091,0.151,0.254
10092,0.201,0.246
10093,0.319,0.272
10094,0.238,0.343
10095,1.155,0.347
10096,0.604,0.455
10097,0.547,0.574
10098,0.486,0.457
10099,0.408,0.385
10100,0.333,0.37
10101,0.244,0.325
10102,0.312,0.246
10103,0.203,0.178
10104,0.098,0.135
10105,0.148,0.117
10106,0.088,0.108
10107,0.098,0.099
10108,0.124,0.09
10109,0.098,0.09
10110,0.082,0.121
10111,0.278,0.216
10112,0.463,0.255
10113,0.369,0.286
10114,0.256,0.393
10115,0.126,0.254
10116,0.093,0.246
10117,0.141,0.272
10118,0.194,0.342
10119,0.251,0.346
10120,0.365,0.454
10121,0.306,0.573
10122,0.376,0.457
10123,0.432,0.386
10124,0.431,0.37
10125,0.458,0.325
10126,0.583,0.246
10127,0.338,0.178
10128,0.258,0.135
10129,0.297,0.117
10130,0.199,0.108
10131,0.102,0.099
10132,0.118,0.09
10133,0.119,0.09
10134,0.082,0.121
10135,0.213,0.216
10136,0.308,0.255
10137,0.258,0.286
10138,0.333,0.393
10139,0.321,0.254
10140,0.219,0.246
10141,0.475,0.272
10142,0.2,0.342
10143,0.115,0.346
10144,0.335,0.454
10145,0.3,0.573
10146,0.414,0.457
10147,0.353,0.386
10148,0.257,0.37
10149,0.284,0.325
10150,0.267,0.246
10151,0.114,0.178
10152,0.084,0.135
