time_idx,Real,predict
9985,0.026,0.247
9986,0.109,0.131
9987,0.101,0.183
9988,0.059,0.271
9989,0.02,0.192
9990,0.074,0.117
9991,0.102,0.111
9992,0.066,0.147
9993,0.021,0.225
9994,0.38,1.141
9995,0.327,1.379
9996,0.208,0.904
9997,0.14,0.514
9998,0.063,0.384
9999,0.106,0.321
10000,0.1,0.199
10001,0.054,0.071
10002,0.272,0.031
10003,0.48,0.098
10004,1.315,0.12
10005,0.381,0.143
10006,0.312,0.222
10007,0.995,0.955
10008,0.331,1.39
10009,0.244,1.588
10010,0.202,1.461
10011,0.024,1.078
10012,0.026,0.492
10013,0.109,0.326
10014,0.101,0.467
10015,0.028,0.64
10016,0.021,0.607
10017,0.342,0.482
10018,1.025,0.419
10019,0.308,0.411
10020,0.48,0.407
10021,0.312,0.393
10022,0.595,0.378
10023,1.677,0.373
10024,0.122,0.374
10025,0.708,0.378
10026,2.489,0.381
10027,1.823,0.381
10028,0.446,0.379
10029,0.306,0.374
10030,0.305,0.366
10031,2.226,0.355
10032,2.219,0.343
10033,0.619,0.332
10034,0.11,0.322
10035,0.031,0.314
10036,0.022,0.309
10037,0.109,0.308
10038,0.1,0.31
10039,0.024,0.315
10040,0.022,0.321
10041,0.115,0.326
10042,1.265,0.33
10043,2.744,0.332
10044,2.231,0.332
10045,0.846,0.33
10046,0.336,0.325
10047,2.377,0.319
10048,2.439,0.313
10049,2.384,0.307
10050,0.71,0.302
10051,0.356,0.299
10052,0.497,0.299
10053,1.07,0.301
10054,1.973,0.305
10055,0.254,0.31
10056,0.055,0.316
10057,0.071,0.322
10058,0.104,0.326
10059,0.1,0.33
10060,0.033,0.331
10061,0.021,0.33
10062,0.057,0.328
10063,0.517,0.323
10064,2.231,0.319
10065,2.155,0.314
10066,2.828,0.309
10067,2.441,0.306
10068,2.245,0.305
10069,0.834,0.305
10070,0.336,0.308
10071,0.186,0.311
10072,1.961,0.316
10073,2.168,0.321
10074,2.377,0.326
10075,2.47,0.33
10076,0.911,0.332
10077,0.428,0.332
10078,0.451,0.331
10079,0.232,0.328
10080,0.245,0.325
10081,0.108,0.32
10082,0.082,0.317
10083,0.022,0.314
10084,0.056,0.312
10085,0.105,0.311
10086,0.1,0.313
10087,0.03,0.315
10088,0.488,0.318
10089,0.212,0.322
10090,0.206,0.326
10091,2.033,0.329
10092,2.821,0.33
10093,1.729,0.331
10094,0.244,0.33
10095,0.819,0.328
10096,0.14,0.325
10097,0.412,0.322
10098,0.414,0.319
10099,1.481,0.317
10100,1.264,0.316
10101,0.548,0.316
10102,0.338,0.317
10103,0.29,0.319
10104,0.238,0.321
10105,0.218,0.324
10106,0.104,0.326
10107,0.023,0.328
10108,0.055,0.328
10109,0.104,0.328
10110,0.06,0.327
10111,0.194,0.325
10112,1.375,0.322
10113,0.116,0.32
10114,0.074,0.319
10115,0.02,0.318
10116,0.098,0.318
10117,0.101,0.318
10118,0.057,0.32
10119,0.024,0.321
10120,0.229,0.323
10121,0.281,0.324
10122,1.003,0.325
10123,1.572,0.325
10124,3.163,0.325
10125,0.51,0.324
10126,0.259,0.323
10127,0.217,0.321
10128,0.266,0.32
10129,0.246,0.319
10130,0.17,0.319
10131,0.076,0.319
10132,0.108,0.319
10133,0.088,0.32
10134,0.021,0.321
10135,0.061,0.322
10136,0.536,0.323
10137,0.085,0.323
10138,0.026,0.323
10139,0.246,0.323
10140,0.282,0.322
10141,0.267,0.321
10142,0.193,0.32
10143,0.205,0.319
10144,0.287,0.319
10145,0.124,0.319
10146,1.229,0.319
10147,1.864,0.319
10148,0.74,0.32
10149,0.71,0.32
10150,0.306,0.321
10151,0.305,0.321
10152,0.148,0.321
