time_idx,Real,predict
9985,0.079,0.065
9986,0.044,0.068
9987,0.061,0.062
9988,0.08,0.059
9989,0.094,0.081
9990,0.094,0.13
9991,0.156,0.154
9992,0.19,0.188
9993,0.286,0.33
9994,0.166,0.133
9995,0.104,0.075
9996,0.153,0.112
9997,0.346,0.083
9998,0.134,0.088
9999,0.097,0.071
10000,0.236,0.062
10001,0.102,0.112
10002,0.318,0.206
10003,0.248,0.214
10004,0.25,0.287
10005,0.206,0.214
10006,0.221,0.158
10007,0.077,0.111
10008,0.078,0.06
10009,0.035,0.057
10010,0.07,0.061
10011,0.073,0.061
10012,0.05,0.056
10013,0.047,0.066
10014,0.094,0.108
10015,0.158,0.145
10016,0.17,0.18
10017,0.227,0.361
10018,0.112,0.128
10019,0.068,0.062
10020,0.046,0.101
10021,0.049,0.087
10022,0.069,0.09
10023,0.068,0.07
10024,0.035,0.068
10025,0.089,0.118
10026,0.234,0.216
10027,0.261,0.205
10028,0.21,0.273
10029,0.263,0.236
10030,0.154,0.155
10031,0.152,0.112
10032,0.107,0.065
10033,0.047,0.057
10034,0.046,0.06
10035,0.067,0.059
10036,0.065,0.055
10037,0.055,0.069
10038,0.036,0.113
10039,0.155,0.145
10040,0.191,0.176
10041,0.308,0.362
10042,0.117,0.129
10043,0.096,0.062
10044,0.101,0.102
10045,0.105,0.086
10046,0.079,0.089
10047,0.089,0.068
10048,0.103,0.067
10049,0.113,0.117
10050,0.287,0.215
10051,0.215,0.206
10052,0.226,0.274
10053,0.2,0.234
10054,0.115,0.156
10055,0.133,0.113
10056,0.13,0.065
10057,0.102,0.057
10058,0.068,0.061
10059,0.044,0.06
10060,0.057,0.055
10061,0.084,0.069
10062,0.114,0.112
10063,0.131,0.145
10064,0.171,0.176
10065,0.848,0.362
10066,0.183,0.129
10067,0.121,0.062
10068,0.049,0.102
10069,0.067,0.086
10070,0.066,0.089
10071,0.049,0.069
10072,0.045,0.067
10073,0.066,0.117
10074,0.108,0.215
10075,0.304,0.206
10076,0.206,0.274
10077,0.204,0.234
10078,0.244,0.156
10079,0.095,0.112
10080,0.05,0.065
10081,0.069,0.057
10082,0.069,0.061
10083,0.042,0.06
10084,0.055,0.055
10085,0.068,0.069
10086,0.115,0.112
10087,0.175,0.145
10088,0.177,0.176
10089,0.321,0.362
10090,0.144,0.129
10091,0.104,0.062
10092,0.103,0.102
10093,0.094,0.086
10094,0.074,0.089
10095,0.103,0.069
10096,0.127,0.067
10097,0.099,0.117
10098,0.17,0.215
10099,0.234,0.206
10100,0.215,0.274
10101,0.191,0.234
10102,0.233,0.156
10103,0.061,0.112
10104,0.041,0.065
10105,0.06,0.057
10106,0.066,0.061
10107,0.06,0.06
10108,0.037,0.055
10109,0.1,0.069
10110,0.112,0.112
10111,0.136,0.145
10112,0.169,0.176
10113,0.282,0.362
10114,0.108,0.129
10115,0.038,0.062
10116,0.13,0.102
10117,0.106,0.086
10118,0.091,0.089
10119,0.078,0.069
10120,0.096,0.067
10121,0.103,0.117
10122,0.234,0.215
10123,0.184,0.206
10124,0.214,0.274
10125,0.238,0.234
10126,0.14,0.156
10127,0.048,0.112
10128,0.067,0.065
10129,0.066,0.057
10130,0.045,0.061
10131,0.049,0.06
10132,0.066,0.055
10133,0.099,0.069
10134,0.077,0.112
10135,0.154,0.145
10136,0.248,0.176
10137,0.157,0.362
10138,0.142,0.129
10139,0.104,0.062
10140,0.095,0.102
10141,0.031,0.086
10142,0.066,0.089
10143,0.068,0.069
10144,0.043,0.067
10145,0.051,0.117
10146,0.317,0.215
10147,0.296,0.206
10148,0.228,0.274
10149,0.265,0.234
10150,0.114,0.156
10151,0.053,0.112
10152,0.028,0.065
