time_idx,Real,predict
9985,0.058,0.132
9986,0.077,0.082
9987,0.081,0.086
9988,0.148,0.156
9989,0.096,0.133
9990,0.073,0.139
9991,0.339,0.186
9992,0.258,0.221
9993,0.165,0.178
9994,0.15,0.121
9995,0.131,0.132
9996,0.216,0.171
9997,0.136,0.11
9998,0.09,0.085
9999,0.091,0.1
10000,0.118,0.175
10001,0.146,0.158
10002,0.156,0.165
10003,0.161,0.186
10004,0.228,0.21
10005,0.258,0.155
10006,0.109,0.119
10007,0.13,0.139
10008,0.129,0.18
10009,0.081,0.108
10010,0.057,0.09
10011,0.115,0.12
10012,0.135,0.205
10013,0.089,0.183
10014,0.109,0.161
10015,0.326,0.184
10016,0.265,0.194
10017,0.213,0.141
10018,0.219,0.124
10019,0.232,0.157
10020,0.259,0.162
10021,0.208,0.108
10022,0.154,0.102
10023,0.178,0.179
10024,0.208,0.196
10025,0.878,0.174
10026,0.81,0.158
10027,0.412,0.2
10028,0.463,0.161
10029,0.524,0.118
10030,0.194,0.134
10031,0.243,0.183
10032,0.097,0.115
10033,0.098,0.096
10034,0.133,0.132
10035,0.134,0.209
10036,0.104,0.182
10037,0.091,0.156
10038,0.329,0.183
10039,0.47,0.192
10040,0.441,0.142
10041,0.389,0.126
10042,0.569,0.163
10043,0.338,0.159
10044,0.386,0.112
10045,0.511,0.113
10046,0.634,0.202
10047,0.553,0.19
10048,0.465,0.163
10049,0.374,0.158
10050,0.516,0.201
10051,0.603,0.157
10052,0.677,0.118
10053,0.705,0.136
10054,0.538,0.182
10055,0.314,0.115
10056,0.11,0.097
10057,0.188,0.139
10058,0.194,0.211
10059,0.163,0.185
10060,0.146,0.155
10061,0.193,0.184
10062,0.21,0.188
10063,0.407,0.14
10064,0.397,0.129
10065,0.294,0.172
10066,0.301,0.151
10067,0.716,0.114
10068,0.301,0.125
10069,0.31,0.216
10070,0.216,0.187
10071,1.423,0.151
10072,0.887,0.161
10073,3.121,0.202
10074,2.266,0.154
10075,1.72,0.12
10076,0.612,0.141
10077,0.595,0.186
10078,0.3,0.122
10079,0.313,0.105
10080,0.12,0.158
10081,0.197,0.214
10082,0.153,0.185
10083,0.13,0.149
10084,0.165,0.181
10085,0.211,0.186
10086,0.153,0.143
10087,0.576,0.133
10088,0.471,0.181
10089,0.316,0.157
10090,0.306,0.128
10091,0.36,0.147
10092,0.415,0.214
10093,0.64,0.18
10094,0.674,0.137
10095,1.402,0.159
10096,0.986,0.202
10097,2.767,0.154
10098,1.589,0.126
10099,0.655,0.154
10100,0.705,0.197
10101,0.568,0.153
10102,0.483,0.135
10103,0.355,0.177
10104,0.13,0.2
10105,0.114,0.163
10106,0.086,0.138
10107,0.191,0.177
10108,0.101,0.183
10109,0.096,0.148
10110,0.151,0.14
10111,0.72,0.193
10112,0.372,0.173
10113,0.29,0.144
10114,0.285,0.155
10115,1.121,0.202
10116,2.043,0.161
10117,1.227,0.128
10118,0.675,0.153
10119,1.609,0.2
10120,1.737,0.151
10121,0.613,0.129
10122,0.79,0.168
10123,0.716,0.202
10124,1.603,0.167
10125,1.979,0.139
10126,0.412,0.175
10127,0.329,0.19
10128,0.135,0.153
10129,0.122,0.137
10130,0.172,0.182
10131,0.11,0.178
10132,0.091,0.149
10133,0.127,0.149
10134,0.207,0.2
10135,0.777,0.167
10136,0.63,0.133
10137,0.371,0.154
10138,0.389,0.202
10139,0.372,0.155
10140,0.398,0.129
10141,0.496,0.161
10142,0.247,0.201
10143,0.961,0.162
10144,1.846,0.137
10145,1.822,0.173
10146,1.921,0.196
10147,2.625,0.157
10148,1.15,0.136
10149,0.863,0.176
10150,0.351,0.185
10151,0.359,0.152
10152,0.084,0.143
