time_idx,Real,predict
9985,0.069,0.076
9986,0.079,0.076
9987,0.079,0.078
9988,0.064,0.084
9989,0.064,0.09
9990,0.103,0.098
9991,0.129,0.122
9992,0.407,0.184
9993,0.229,0.352
9994,0.237,0.261
9995,0.219,0.259
9996,0.251,0.245
9997,0.107,0.231
9998,0.69,0.2
9999,0.299,0.161
10000,0.343,0.152
10001,0.259,0.239
10002,0.175,0.497
10003,0.369,0.686
10004,0.834,0.609
10005,0.582,0.582
10006,0.2,0.572
10007,0.063,0.285
10008,0.068,0.068
10009,0.134,0.073
10010,0.103,0.074
10011,0.08,0.077
10012,0.104,0.081
10013,0.059,0.088
10014,0.098,0.098
10015,0.127,0.121
10016,0.136,0.18
10017,0.403,0.346
10018,0.711,0.266
10019,0.129,0.261
10020,0.17,0.247
10021,0.44,0.231
10022,0.184,0.2
10023,0.198,0.161
10024,0.399,0.152
10025,0.342,0.232
10026,0.421,0.48
10027,1.247,0.687
10028,0.544,0.611
10029,0.574,0.582
10030,0.537,0.575
10031,0.12,0.302
10032,0.067,0.068
10033,0.074,0.073
10034,0.083,0.074
10035,0.063,0.076
10036,0.06,0.081
10037,0.061,0.088
10038,0.096,0.098
10039,0.198,0.12
10040,0.181,0.176
10041,0.382,0.339
10042,0.206,0.271
10043,0.499,0.262
10044,0.162,0.248
10045,0.805,0.23
10046,0.176,0.199
10047,0.123,0.162
10048,0.132,0.154
10049,0.12,0.227
10050,0.443,0.469
10051,1.315,0.685
10052,0.568,0.612
10053,0.566,0.582
10054,0.597,0.576
10055,0.149,0.315
10056,0.065,0.068
10057,0.061,0.073
10058,0.072,0.073
10059,0.076,0.076
10060,0.065,0.081
10061,0.065,0.088
10062,0.095,0.097
10063,0.13,0.119
10064,0.442,0.173
10065,0.187,0.333
10066,0.217,0.276
10067,0.22,0.262
10068,0.22,0.248
10069,0.313,0.23
10070,0.149,0.198
10071,0.108,0.163
10072,0.243,0.155
10073,0.399,0.224
10074,0.886,0.46
10075,0.962,0.683
10076,0.576,0.612
10077,0.566,0.583
10078,0.534,0.577
10079,0.151,0.324
10080,0.061,0.069
10081,0.069,0.073
10082,0.071,0.073
10083,0.073,0.076
10084,0.147,0.081
10085,0.1,0.087
10086,0.104,0.097
10087,0.117,0.118
10088,0.528,0.17
10089,0.196,0.328
10090,0.098,0.28
10091,0.074,0.263
10092,0.089,0.249
10093,0.74,0.23
10094,0.189,0.197
10095,0.111,0.164
10096,0.121,0.157
10097,0.204,0.223
10098,0.537,0.455
10099,1.053,0.681
10100,0.574,0.613
10101,0.555,0.583
10102,0.512,0.578
10103,0.081,0.33
10104,0.06,0.069
10105,0.063,0.073
10106,0.06,0.073
10107,0.07,0.076
10108,0.077,0.08
10109,0.07,0.087
10110,0.1,0.097
10111,0.112,0.117
10112,0.251,0.169
10113,0.46,0.325
10114,0.297,0.283
10115,0.132,0.263
10116,0.163,0.249
10117,0.244,0.23
10118,0.142,0.197
10119,0.422,0.165
10120,0.739,0.158
10121,0.209,0.222
10122,0.205,0.452
10123,1.317,0.68
10124,0.569,0.613
10125,0.557,0.583
10126,0.543,0.578
10127,0.185,0.334
10128,0.136,0.07
10129,0.115,0.073
10130,0.06,0.073
10131,0.073,0.076
10132,0.073,0.08
10133,0.069,0.087
10134,0.096,0.097
10135,0.122,0.117
10136,0.163,0.168
10137,0.56,0.323
10138,0.16,0.285
10139,0.143,0.263
10140,0.07,0.25
10141,0.061,0.23
10142,0.06,0.197
10143,0.169,0.166
10144,0.176,0.159
10145,0.118,0.221
10146,0.107,0.45
10147,0.272,0.679
10148,1.12,0.613
10149,0.773,0.583
10150,0.629,0.578
10151,0.232,0.337
10152,0.021,0.07
