time_idx,Real,predict
9985,0.093,0.081
9986,0.11,0.051
9987,0.016,0.059
9988,0.06,0.05
9989,0.099,0.06
9990,0.035,0.12
9991,0.321,0.226
9992,0.547,0.237
9993,0.303,0.24
9994,0.326,0.258
9995,0.163,0.279
9996,0.284,0.298
9997,0.166,0.296
9998,0.212,0.285
9999,0.189,0.29
10000,0.264,0.319
10001,0.389,0.379
10002,0.359,0.436
10003,0.35,0.454
10004,0.37,0.446
10005,0.346,0.422
10006,0.399,0.381
10007,0.295,0.3
10008,0.177,0.153
10009,0.027,0.048
10010,0.077,0.04
10011,0.017,0.049
10012,0.089,0.041
10013,0.016,0.047
10014,0.106,0.091
10015,0.124,0.189
10016,0.196,0.229
10017,0.194,0.23
10018,0.195,0.257
10019,0.203,0.288
10020,0.169,0.323
10021,0.219,0.336
10022,0.197,0.316
10023,0.17,0.301
10024,0.221,0.314
10025,0.194,0.352
10026,0.282,0.405
10027,0.433,0.434
10028,0.438,0.437
10029,0.418,0.424
10030,0.566,0.389
10031,0.407,0.316
10032,0.31,0.177
10033,0.116,0.054
10034,0.035,0.038
10035,0.096,0.048
10036,0.118,0.042
10037,0.018,0.043
10038,0.097,0.079
10039,0.5,0.172
10040,0.536,0.229
10041,0.1,0.227
10042,0.253,0.254
10043,1.035,0.283
10044,1.519,0.32
10045,1.727,0.338
10046,1.06,0.322
10047,0.791,0.303
10048,0.438,0.311
10049,0.913,0.344
10050,0.989,0.397
10051,0.671,0.43
10052,1.084,0.437
10053,0.516,0.426
10054,0.794,0.396
10055,1.192,0.331
10056,0.594,0.202
10057,0.017,0.065
10058,0.081,0.037
10059,0.032,0.047
10060,0.052,0.043
10061,0.059,0.041
10062,0.037,0.07
10063,0.194,0.157
10064,1.231,0.228
10065,0.309,0.225
10066,0.739,0.249
10067,0.254,0.278
10068,0.129,0.315
10069,0.134,0.337
10070,0.236,0.325
10071,0.204,0.304
10072,0.181,0.308
10073,0.393,0.337
10074,0.427,0.389
10075,0.494,0.427
10076,0.598,0.437
10077,1.928,0.429
10078,1.694,0.402
10079,0.817,0.345
10080,0.545,0.227
10081,0.072,0.079
10082,0.032,0.037
10083,0.12,0.045
10084,0.043,0.045
10085,0.038,0.04
10086,0.142,0.062
10087,0.191,0.141
10088,0.258,0.223
10089,0.176,0.225
10090,0.289,0.245
10091,0.254,0.273
10092,0.197,0.309
10093,0.833,0.336
10094,1.469,0.329
10095,1.162,0.306
10096,0.483,0.305
10097,0.131,0.331
10098,0.42,0.381
10099,0.421,0.424
10100,0.646,0.437
10101,0.338,0.431
10102,0.394,0.408
10103,0.369,0.357
10104,0.151,0.249
10105,0.0,0.097
10106,0.0,0.038
10107,0.0,0.043
10108,0.0,0.047
10109,0.0,0.039
10110,0.0,0.056
10111,0.0,0.125
10112,0.0,0.216
10113,0.0,0.225
10114,0.0,0.24
10115,0.0,0.268
10116,0.0,0.303
10117,0.0,0.333
10118,0.0,0.332
10119,0.0,0.308
10120,0.0,0.304
10121,0.0,0.325
10122,0.0,0.372
10123,0.0,0.419
10124,0.0,0.436
10125,0.0,0.433
10126,0.0,0.413
10127,0.0,0.367
10128,0.03,0.271
10129,0.068,0.118
10130,0.043,0.04
10131,0.041,0.041
10132,0.07,0.048
10133,0.016,0.039
10134,0.111,0.051
10135,0.119,0.11
10136,0.238,0.206
10137,0.442,0.227
10138,0.25,0.236
10139,0.16,0.264
10140,0.13,0.298
10141,0.197,0.33
10142,0.2,0.335
10143,0.203,0.312
10144,0.196,0.303
10145,0.192,0.32
10146,0.316,0.364
10147,0.415,0.413
10148,0.554,0.435
10149,2.103,0.435
10150,1.771,0.418
10151,1.129,0.377
10152,0.193,0.291
