time_idx,Real,predict
9985,0.329,0.297
9986,0.378,0.272
9987,0.319,0.298
9988,0.317,0.244
9989,0.314,0.248
9990,0.349,0.239
9991,0.347,0.244
9992,0.309,0.221
9993,0.3,0.231
9994,0.327,0.212
9995,0.521,0.221
9996,0.428,0.204
9997,0.387,0.216
9998,0.411,0.2
9999,0.409,0.212
10000,0.397,0.197
10001,0.407,0.209
10002,0.414,0.195
10003,0.44,0.208
10004,0.448,0.194
10005,0.453,0.206
10006,0.464,0.193
10007,0.47,0.205
10008,0.388,0.192
10009,0.125,0.205
10010,0.122,0.191
10011,0.125,0.204
10012,0.128,0.191
10013,0.139,0.203
10014,0.164,0.19
10015,0.169,0.203
10016,0.319,0.19
10017,0.79,0.203
10018,0.371,0.19
10019,0.377,0.202
10020,0.485,0.189
10021,0.536,0.202
10022,0.541,0.189
10023,0.575,0.202
10024,0.476,0.189
10025,0.519,0.202
10026,0.554,0.189
10027,1.512,0.201
10028,1.175,0.189
10029,0.966,0.201
10030,0.492,0.188
10031,0.217,0.201
10032,0.157,0.188
10033,0.194,0.201
10034,0.148,0.188
10035,0.144,0.201
10036,0.146,0.188
10037,0.195,0.2
10038,0.148,0.188
10039,0.146,0.2
10040,0.462,0.188
10041,0.247,0.2
10042,0.911,0.188
10043,0.857,0.2
10044,0.579,0.187
10045,0.972,0.2
10046,0.553,0.187
10047,0.259,0.2
10048,0.246,0.187
10049,1.259,0.2
10050,1.543,0.187
10051,0.47,0.2
10052,0.426,0.187
10053,0.463,0.199
10054,0.692,0.187
10055,0.409,0.199
10056,0.17,0.187
10057,0.115,0.199
10058,0.12,0.187
10059,0.167,0.199
10060,0.138,0.187
10061,0.115,0.199
10062,0.118,0.187
10063,0.169,0.199
10064,0.588,0.187
10065,0.562,0.199
10066,0.144,0.186
10067,0.157,0.199
10068,0.141,0.186
10069,0.175,0.199
10070,0.221,0.186
10071,0.162,0.199
10072,0.098,0.186
10073,0.097,0.199
10074,0.097,0.186
10075,0.107,0.199
10076,0.108,0.186
10077,0.115,0.199
10078,0.283,0.186
10079,0.52,0.199
10080,0.141,0.186
10081,0.115,0.198
10082,0.103,0.186
10083,0.096,0.198
10084,0.097,0.186
10085,0.096,0.198
10086,0.203,0.186
10087,0.133,0.198
10088,0.542,0.186
10089,0.093,0.198
10090,0.091,0.186
10091,0.101,0.198
10092,0.101,0.186
10093,0.136,0.198
10094,0.372,0.186
10095,0.092,0.198
10096,0.105,0.186
10097,0.095,0.198
10098,0.092,0.186
10099,0.092,0.198
10100,0.4,0.186
10101,0.832,0.198
10102,0.938,0.186
10103,2.224,0.198
10104,0.508,0.186
10105,0.18,0.198
10106,0.253,0.186
10107,0.2,0.198
10108,0.19,0.185
10109,0.231,0.198
10110,0.203,0.185
10111,0.141,0.198
10112,0.243,0.185
10113,0.229,0.198
10114,0.21,0.185
10115,0.41,0.198
10116,0.699,0.185
10117,0.531,0.198
10118,0.563,0.185
10119,0.791,0.198
10120,0.253,0.185
10121,0.268,0.198
10122,0.225,0.185
10123,0.263,0.198
10124,0.256,0.185
10125,0.608,0.198
10126,0.522,0.185
10127,0.264,0.198
10128,0.213,0.185
10129,0.191,0.198
10130,0.108,0.185
10131,0.114,0.198
10132,0.12,0.185
10133,0.106,0.198
10134,0.269,0.185
10135,0.386,0.197
10136,0.724,0.185
10137,0.088,0.197
10138,0.102,0.185
10139,0.087,0.197
10140,0.086,0.185
10141,0.095,0.197
10142,0.095,0.185
10143,0.088,0.197
10144,0.087,0.185
10145,0.095,0.197
10146,0.097,0.185
10147,0.088,0.197
10148,0.088,0.185
10149,0.119,0.197
10150,0.64,0.185
10151,0.453,0.197
10152,0.105,0.185
