time_idx,Real,predict
9985,0.069,0.067
9986,0.079,0.07
9987,0.079,0.071
9988,0.064,0.072
9989,0.064,0.079
9990,0.103,0.099
9991,0.129,0.131
9992,0.407,0.136
9993,0.229,0.379
9994,0.237,0.3
9995,0.219,0.245
9996,0.251,0.17
9997,0.107,0.112
9998,0.69,0.206
9999,0.299,0.268
10000,0.343,0.188
10001,0.259,0.319
10002,0.175,0.522
10003,0.369,0.628
10004,0.834,0.644
10005,0.582,0.614
10006,0.2,0.543
10007,0.063,0.2
10008,0.068,0.064
10009,0.134,0.065
10010,0.103,0.066
10011,0.08,0.068
10012,0.104,0.071
10013,0.059,0.075
10014,0.098,0.087
10015,0.127,0.121
10016,0.136,0.134
10017,0.403,0.223
10018,0.711,0.507
10019,0.129,0.189
10020,0.17,0.31
10021,0.44,0.925
10022,0.184,0.202
10023,0.198,0.241
10024,0.399,0.406
10025,0.342,0.325
10026,0.421,0.339
10027,1.247,1.276
10028,0.544,0.856
10029,0.574,0.577
10030,0.537,0.558
10031,0.12,0.13
10032,0.067,0.094
10033,0.074,0.089
10034,0.083,0.092
10035,0.063,0.081
10036,0.06,0.075
10037,0.061,0.085
10038,0.096,0.116
10039,0.198,0.127
10040,0.181,0.294
10041,0.382,0.329
10042,0.206,0.224
10043,0.499,0.264
10044,0.162,0.381
10045,0.805,0.085
10046,0.176,0.063
10047,0.123,0.097
10048,0.132,0.104
10049,0.12,0.175
10050,0.443,0.134
10051,1.315,0.875
10052,0.568,0.654
10053,0.566,0.587
10054,0.597,0.434
10055,0.149,0.063
10056,0.065,0.083
10057,0.061,0.078
10058,0.072,0.07
10059,0.076,0.064
10060,0.065,0.063
10061,0.065,0.07
10062,0.095,0.102
10063,0.13,0.126
10064,0.442,0.164
10065,0.187,0.528
10066,0.217,0.275
10067,0.22,0.216
10068,0.22,0.164
10069,0.313,0.565
10070,0.149,0.279
10071,0.108,0.164
10072,0.243,0.134
10073,0.399,0.252
10074,0.886,0.826
10075,0.962,0.895
10076,0.576,0.563
10077,0.566,0.548
10078,0.534,0.128
10079,0.151,0.065
10080,0.061,0.069
10081,0.069,0.071
10082,0.071,0.069
10083,0.073,0.067
10084,0.147,0.073
10085,0.1,0.096
10086,0.104,0.133
10087,0.117,0.146
10088,0.528,0.442
10089,0.196,0.309
10090,0.098,0.244
10091,0.074,0.113
10092,0.089,0.133
10093,0.74,0.24
10094,0.189,0.219
10095,0.111,0.214
10096,0.121,0.419
10097,0.204,0.531
10098,0.537,0.617
10099,1.053,0.616
10100,0.574,0.607
10101,0.555,0.576
10102,0.512,0.244
10103,0.081,0.064
10104,0.06,0.067
10105,0.063,0.066
10106,0.06,0.069
10107,0.07,0.073
10108,0.077,0.076
10109,0.07,0.086
10110,0.1,0.117
10111,0.112,0.134
10112,0.251,0.178
10113,0.46,0.548
10114,0.297,0.243
10115,0.132,0.229
10116,0.163,0.25
10117,0.244,0.871
10118,0.142,0.256
10119,0.422,0.331
10120,0.739,0.287
10121,0.209,0.184
10122,0.205,0.368
10123,1.317,0.872
10124,0.569,0.574
10125,0.557,0.593
10126,0.543,0.641
10127,0.185,0.313
10128,0.136,0.064
10129,0.115,0.067
10130,0.06,0.07
10131,0.073,0.071
10132,0.073,0.072
10133,0.069,0.078
10134,0.096,0.099
10135,0.122,0.131
10136,0.163,0.137
10137,0.56,0.378
10138,0.16,0.303
10139,0.143,0.245
10140,0.07,0.17
10141,0.061,0.111
10142,0.06,0.205
10143,0.169,0.268
10144,0.176,0.188
10145,0.118,0.318
10146,0.107,0.522
10147,0.272,0.628
10148,1.12,0.644
10149,0.773,0.614
10150,0.629,0.544
10151,0.232,0.203
10152,0.021,0.064
