time_idx,Real,predict
9985,0.044,0.054
9986,0.038,0.044
9987,0.048,0.038
9988,0.038,0.035
9989,0.047,0.039
9990,0.038,0.044
9991,0.125,0.045
9992,0.233,0.044
9993,0.162,0.044
9994,0.128,0.044
9995,0.079,0.047
9996,0.048,0.053
9997,0.036,0.059
9998,0.042,0.066
9999,0.134,0.073
10000,0.058,0.08
10001,0.076,0.086
10002,0.155,0.091
10003,0.212,0.095
10004,0.235,0.099
10005,0.214,0.102
10006,0.272,0.105
10007,0.265,0.107
10008,0.069,0.109
10009,0.043,0.111
10010,0.045,0.112
10011,0.04,0.113
10012,0.047,0.114
10013,0.039,0.114
10014,0.04,0.115
10015,0.171,0.115
10016,0.183,0.115
10017,0.072,0.114
10018,0.046,0.114
10019,0.037,0.113
10020,0.036,0.112
10021,0.044,0.112
10022,0.041,0.111
10023,0.117,0.11
10024,0.129,0.109
10025,0.164,0.108
10026,0.289,0.107
10027,0.238,0.106
10028,0.231,0.106
10029,0.23,0.105
10030,0.251,0.105
10031,0.304,0.105
10032,0.155,0.105
10033,0.046,0.104
10034,0.034,0.105
10035,0.048,0.105
10036,0.036,0.105
10037,0.038,0.105
10038,0.046,0.105
10039,0.208,0.106
10040,0.314,0.106
10041,0.306,0.106
10042,0.248,0.106
10043,0.132,0.107
10044,0.122,0.107
10045,0.127,0.107
10046,0.078,0.107
10047,0.041,0.107
10048,0.057,0.108
10049,0.132,0.108
10050,0.235,0.108
10051,0.602,0.108
10052,1.108,0.108
10053,1.16,0.108
10054,1.299,0.108
10055,1.184,0.108
10056,0.566,0.107
10057,0.046,0.107
10058,0.052,0.107
10059,0.038,0.107
10060,0.05,0.107
10061,0.038,0.107
10062,0.047,0.107
10063,0.114,0.107
10064,0.162,0.107
10065,0.149,0.107
10066,0.04,0.107
10067,0.047,0.107
10068,0.037,0.107
10069,0.125,0.107
10070,0.118,0.107
10071,0.125,0.107
10072,0.122,0.107
10073,0.149,0.107
10074,0.242,0.107
10075,0.227,0.107
10076,0.463,0.107
10077,1.151,0.107
10078,1.202,0.107
10079,1.145,0.107
10080,0.336,0.107
10081,0.05,0.107
10082,0.04,0.107
10083,0.046,0.107
10084,0.043,0.107
10085,0.044,0.107
10086,0.04,0.107
10087,0.127,0.107
10088,0.231,0.107
10089,0.178,0.107
10090,0.073,0.107
10091,0.047,0.107
10092,0.033,0.107
10093,0.128,0.107
10094,0.117,0.107
10095,0.131,0.107
10096,0.096,0.107
10097,0.043,0.107
10098,0.166,0.107
10099,1.16,0.107
10100,1.165,0.107
10101,1.369,0.107
10102,1.179,0.107
10103,1.108,0.107
10104,0.853,0.107
10105,0.044,0.107
10106,0.045,0.107
10107,0.039,0.107
10108,0.046,0.107
10109,0.054,0.107
10110,0.039,0.107
10111,0.223,0.107
10112,0.25,0.107
10113,0.05,0.107
10114,0.05,0.107
10115,0.043,0.107
10116,0.056,0.107
10117,0.067,0.107
10118,0.037,0.107
10119,0.066,0.107
10120,0.127,0.107
10121,0.141,0.107
10122,0.136,0.107
10123,0.269,0.107
10124,0.226,0.107
10125,0.268,0.107
10126,0.38,0.107
10127,0.213,0.107
10128,0.075,0.107
10129,0.045,0.107
10130,0.039,0.107
10131,0.043,0.107
10132,0.05,0.107
10133,0.039,0.107
10134,0.046,0.107
10135,0.044,0.107
10136,0.152,0.107
10137,0.156,0.107
10138,0.158,0.107
10139,0.215,0.107
10140,0.121,0.107
10141,0.036,0.107
10142,0.104,0.107
10143,0.117,0.107
10144,0.127,0.107
10145,0.12,0.107
10146,0.193,0.107
10147,0.233,0.107
10148,0.236,0.107
10149,0.239,0.107
10150,0.3,0.107
10151,0.216,0.107
10152,0.11,0.107
