time_idx,Real,predict
9985,0.113,0.147
9986,0.13,0.114
9987,0.155,0.146
9988,0.113,0.139
9989,0.132,0.116
9990,0.166,0.157
9991,0.375,0.262
9992,0.352,0.454
9993,0.464,0.428
9994,0.343,0.363
9995,0.539,0.21
9996,0.165,0.171
9997,0.292,0.311
9998,0.132,0.174
9999,0.151,0.252
10000,0.422,0.322
10001,0.527,0.366
10002,0.462,0.438
10003,0.377,0.462
10004,0.496,0.462
10005,0.376,0.355
10006,0.321,0.326
10007,0.515,0.386
10008,0.19,0.16
10009,0.141,0.154
10010,0.105,0.119
10011,0.157,0.147
10012,0.133,0.137
10013,0.121,0.117
10014,0.173,0.164
10015,0.19,0.407
10016,0.429,0.392
10017,0.478,0.44
10018,0.352,0.366
10019,0.451,0.202
10020,0.327,0.213
10021,0.3,0.436
10022,0.226,0.304
10023,0.224,0.243
10024,0.287,0.335
10025,0.47,0.406
10026,0.311,0.443
10027,0.416,0.44
10028,0.373,0.448
10029,0.367,0.363
10030,0.536,0.336
10031,0.258,0.408
10032,0.14,0.162
10033,0.153,0.155
10034,0.099,0.123
10035,0.153,0.15
10036,0.138,0.137
10037,0.114,0.122
10038,0.171,0.164
10039,0.61,0.462
10040,0.228,0.341
10041,0.25,0.399
10042,0.109,0.296
10043,0.246,0.251
10044,0.341,0.221
10045,0.298,0.278
10046,0.341,0.229
10047,0.151,0.19
10048,0.326,0.407
10049,0.282,0.414
10050,0.478,0.418
10051,0.362,0.389
10052,0.387,0.387
10053,0.407,0.347
10054,0.323,0.332
10055,0.379,0.352
10056,0.126,0.22
10057,0.142,0.148
10058,0.151,0.126
10059,0.12,0.147
10060,0.125,0.153
10061,0.153,0.123
10062,0.139,0.168
10063,0.226,0.343
10064,0.48,0.392
10065,0.352,0.438
10066,0.331,0.354
10067,0.18,0.214
10068,0.169,0.183
10069,0.239,0.311
10070,0.21,0.153
10071,0.211,0.235
10072,0.366,0.3
10073,0.518,0.367
10074,0.349,0.417
10075,0.369,0.483
10076,0.458,0.434
10077,0.342,0.357
10078,0.333,0.343
10079,0.463,0.365
10080,0.136,0.164
10081,0.123,0.152
10082,0.147,0.123
10083,0.149,0.149
10084,0.111,0.136
10085,0.137,0.123
10086,0.166,0.166
10087,0.694,0.471
10088,0.209,0.333
10089,0.264,0.393
10090,0.144,0.296
10091,0.188,0.251
10092,0.113,0.224
10093,0.129,0.284
10094,0.354,0.198
10095,0.298,0.224
10096,0.425,0.417
10097,0.287,0.414
10098,0.364,0.375
10099,0.478,0.396
10100,0.377,0.34
10101,0.368,0.346
10102,0.357,0.327
10103,0.477,0.35
10104,0.146,0.194
10105,0.143,0.148
10106,0.145,0.121
10107,0.111,0.149
10108,0.125,0.152
10109,0.148,0.118
10110,0.123,0.172
10111,0.383,0.361
10112,0.389,0.362
10113,0.307,0.442
10114,0.16,0.335
10115,0.328,0.209
10116,0.131,0.31
10117,0.279,0.273
10118,0.118,0.158
10119,0.25,0.222
10120,0.327,0.371
10121,0.248,0.435
10122,0.754,0.395
10123,0.425,0.398
10124,0.399,0.438
10125,0.466,0.333
10126,0.335,0.359
10127,0.402,0.351
10128,0.132,0.287
10129,0.144,0.121
10130,0.153,0.13
10131,0.116,0.14
10132,0.133,0.149
10133,0.155,0.118
10134,0.122,0.16
10135,0.627,0.269
10136,0.277,0.437
10137,0.241,0.409
10138,0.129,0.346
10139,0.178,0.235
10140,0.133,0.165
10141,0.112,0.245
10142,0.357,0.145
10143,0.189,0.233
10144,0.249,0.283
10145,0.516,0.313
10146,0.526,0.413
10147,0.465,0.455
10148,0.442,0.502
10149,0.353,0.457
10150,0.331,0.297
10151,0.455,0.395
10152,0.071,0.185
