time_idx,Real,predict
9985,0.045,0.049
9986,0.034,0.041
9987,0.082,0.09
9988,0.036,0.035
9989,0.033,0.041
9990,0.081,0.084
9991,0.035,0.04
9992,0.029,0.083
9993,0.075,0.068
9994,0.025,0.056
9995,0.148,0.063
9996,0.063,0.047
9997,0.035,0.061
9998,0.255,0.046
9999,0.136,0.056
10000,0.063,0.048
10001,0.077,0.053
10002,0.035,0.035
10003,0.088,0.084
10004,0.103,0.078
10005,0.139,0.106
10006,0.114,0.128
10007,0.073,0.07
10008,0.079,0.085
10009,0.096,0.035
10010,0.067,0.067
10011,0.039,0.066
10012,0.031,0.031
10013,0.076,0.076
10014,0.033,0.038
10015,0.034,0.063
10016,0.297,0.054
10017,0.122,0.04
10018,0.84,0.084
10019,0.107,0.047
10020,0.036,0.094
10021,0.063,0.06
10022,0.154,0.047
10023,0.292,0.093
10024,0.23,0.053
10025,0.253,0.04
10026,0.601,0.113
10027,0.465,0.071
10028,0.451,0.064
10029,0.328,0.123
10030,0.387,0.095
10031,0.381,0.108
10032,0.064,0.059
10033,0.045,0.059
10034,0.076,0.075
10035,0.036,0.034
10036,0.068,0.076
10037,0.053,0.045
10038,0.035,0.05
10039,0.084,0.077
10040,0.233,0.037
10041,0.196,0.121
10042,0.143,0.059
10043,0.085,0.058
10044,0.081,0.06
10045,0.161,0.055
10046,0.194,0.06
10047,0.159,0.062
10048,0.202,0.056
10049,0.056,0.055
10050,0.124,0.094
10051,0.069,0.088
10052,0.203,0.126
10053,0.321,0.132
10054,0.314,0.13
10055,0.263,0.064
10056,0.036,0.068
10057,0.075,0.062
10058,0.046,0.038
10059,0.042,0.086
10060,0.077,0.035
10061,0.034,0.06
10062,0.067,0.086
10063,0.041,0.049
10064,0.256,0.102
10065,0.093,0.063
10066,0.168,0.064
10067,0.085,0.054
10068,0.037,0.05
10069,0.055,0.075
10070,0.065,0.044
10071,0.036,0.056
10072,0.079,0.083
10073,0.133,0.049
10074,0.303,0.042
10075,0.505,0.151
10076,0.301,0.149
10077,0.318,0.21
10078,0.336,0.272
10079,0.288,0.264
10080,0.154,0.113
10081,0.044,0.052
10082,0.039,0.064
10083,0.085,0.04
10084,0.036,0.069
10085,0.064,0.049
10086,0.057,0.039
10087,0.066,0.076
10088,0.084,0.226
10089,0.177,0.109
10090,0.067,0.048
10091,0.051,0.039
10092,0.045,0.077
10093,0.072,0.038
10094,0.035,0.033
10095,0.171,0.087
10096,0.675,0.06
10097,0.238,0.039
10098,0.337,0.062
10099,0.052,0.059
10100,0.147,0.151
10101,0.105,0.257
10102,0.251,0.201
10103,0.273,0.171
10104,0.136,0.065
10105,0.073,0.055
10106,0.046,0.07
10107,0.036,0.035
10108,0.083,0.083
10109,0.035,0.035
10110,0.043,0.059
10111,0.074,0.096
10112,0.242,0.08
10113,0.077,0.106
10114,0.162,0.075
10115,0.036,0.052
10116,0.175,0.06
10117,0.035,0.079
10118,0.034,0.044
10119,0.183,0.069
10120,0.075,0.069
10121,0.261,0.047
10122,0.319,0.051
10123,0.329,0.109
10124,0.41,0.099
10125,0.306,0.13
10126,0.335,0.115
10127,0.21,0.064
10128,0.036,0.069
10129,0.086,0.053
10130,0.036,0.042
10131,0.057,0.08
10132,0.063,0.035
10133,0.036,0.064
10134,0.079,0.057
10135,0.04,0.065
10136,0.137,0.05
10137,0.109,0.065
10138,0.116,0.067
10139,0.196,0.043
10140,0.034,0.063
10141,0.167,0.047
10142,0.101,0.055
10143,0.045,0.043
10144,0.068,0.079
10145,0.074,0.034
10146,0.442,0.045
10147,0.358,0.144
10148,0.341,0.077
10149,0.273,0.197
10150,0.161,0.29
10151,0.194,0.302
10152,0.024,0.237
