time_idx,Real,predict
9985,0.192,0.277
9986,0.225,0.216
9987,0.168,0.192
9988,0.199,0.174
9989,0.226,0.179
9990,0.166,0.203
9991,0.497,0.232
9992,0.36,0.257
9993,0.223,0.3
9994,0.355,0.344
9995,0.43,0.377
9996,0.321,0.423
9997,0.378,0.49
9998,0.388,0.832
9999,0.166,0.806
10000,0.132,0.994
10001,0.184,0.706
10002,0.529,0.855
10003,0.817,0.658
10004,0.477,1.132
10005,0.479,0.544
10006,0.863,0.774
10007,0.634,0.521
10008,0.143,0.158
10009,0.146,0.136
10010,0.194,0.161
10011,0.118,0.163
10012,0.167,0.149
10013,0.173,0.144
10014,0.131,0.153
10015,0.329,0.201
10016,0.393,0.312
10017,1.499,0.379
10018,1.386,0.492
10019,1.933,0.591
10020,0.814,0.859
10021,0.884,0.413
10022,1.233,0.285
10023,1.306,0.563
10024,0.766,0.754
10025,0.477,0.904
10026,1.168,0.569
10027,1.013,1.073
10028,0.26,0.58
10029,0.279,0.433
10030,0.367,0.264
10031,0.497,0.133
10032,0.152,0.204
10033,0.081,0.201
10034,0.112,0.188
10035,0.044,0.166
10036,0.123,0.148
10037,0.075,0.141
10038,0.076,0.142
10039,0.315,0.15
10040,0.369,0.166
10041,1.035,0.195
10042,0.323,0.23
10043,0.358,0.248
10044,0.177,0.259
10045,0.147,0.276
10046,1.084,0.286
10047,0.301,0.284
10048,0.222,0.287
10049,0.188,0.297
10050,0.395,0.307
10051,0.494,0.298
10052,0.535,0.266
10053,0.589,0.231
10054,0.426,0.198
10055,0.584,0.174
10056,0.173,0.169
10057,0.154,0.187
10058,0.148,0.228
10059,0.149,0.257
10060,0.201,0.264
10061,0.118,0.296
10062,0.218,0.345
10063,0.232,0.431
10064,0.384,0.585
10065,0.563,0.884
10066,0.409,0.6
10067,2.134,0.945
10068,1.25,1.043
10069,0.946,1.083
10070,0.545,0.724
10071,1.032,0.602
10072,0.704,0.518
10073,0.94,0.464
10074,1.874,0.415
10075,1.831,0.195
10076,1.243,0.117
10077,0.804,0.142
10078,0.626,0.163
10079,0.22,0.17
10080,0.197,0.163
10081,0.156,0.144
10082,0.157,0.151
10083,0.162,0.244
10084,0.172,0.361
10085,0.138,0.48
10086,0.163,0.502
10087,0.368,1.249
10088,0.417,0.288
10089,0.322,0.16
10090,0.285,0.289
10091,0.388,0.253
10092,1.195,0.19
10093,0.314,0.279
10094,1.039,0.342
10095,1.266,0.295
10096,0.716,0.346
10097,0.266,0.355
10098,1.055,0.301
10099,0.882,0.334
10100,0.661,0.397
10101,0.405,0.281
10102,0.193,0.264
10103,0.142,0.344
10104,0.177,0.207
10105,0.128,0.242
10106,0.172,0.249
10107,0.138,0.213
10108,0.18,0.274
10109,0.143,0.205
10110,0.112,0.282
10111,0.428,0.299
10112,0.4,0.249
10113,0.212,0.319
10114,0.207,0.357
10115,0.394,0.234
10116,0.278,0.295
10117,0.242,0.415
10118,0.262,0.226
10119,0.7,0.254
10120,0.975,0.382
10121,1.158,0.145
10122,0.614,0.197
10123,0.579,0.246
10124,0.492,0.156
10125,0.558,0.215
10126,0.26,0.216
10127,0.147,0.225
10128,0.171,0.299
10129,0.113,0.253
10130,0.164,0.267
10131,0.154,0.357
10132,0.136,0.232
10133,0.184,0.24
10134,0.115,0.459
10135,0.435,0.159
10136,0.779,0.181
10137,0.776,0.599
10138,0.628,0.325
10139,1.424,0.067
10140,2.594,0.6
10141,1.265,0.433
10142,0.179,0.406
10143,0.277,0.478
10144,0.143,0.214
10145,1.057,0.397
10146,0.852,0.484
10147,0.808,0.525
10148,1.175,0.864
10149,0.938,0.709
10150,0.736,1.32
10151,0.28,0.965
10152,0.106,0.797
